"","Period","Commodity","Province","Country","State","Value....","Quantity","Unit.of.measure","Kilograms","Seeded.Area","Nitrogen.Applied"
"1333","2011-01-01","1207.99.90 - Oil seeds & oleaginous frts, excl hemp seeds and safflower seeds, w/o broken","Manitoba","The world","N/A",502653,536352,"Weight in kilograms",536352,397.385290053866,23843.1174032319
"1334","2013-01-01","1207.99.90 - Oil seeds and oleaginous fruits, o/t hemp seeds, nes, whether or not broken","Manitoba","The world","N/A",613965,880391,"Weight in kilograms",880391,652.285127855984,39137.1076713591
"1335","2016-01-01","1207.99.90 - Oil seeds and oleaginous fruits, o/t hemp seeds, nes, whether or not broken","Manitoba","The world","N/A",6726160,2334159,"Weight in kilograms",2334159,1729.38751276557,103763.250765934
"1336","2021-01-01","1207.99.90 - Oil seeds and oleaginous fruits, o/t hemp seeds, nes, whether or not broken","Manitoba","The world","N/A",1497292,241729,"Weight in kilograms",241729,179.097959510603,10745.8775706362
"1419","2015-01-01","1207.99.90 - Oil seeds and oleaginous fruits, o/t hemp seeds, nes, whether or not broken","Manitoba","The world","N/A",141577,99275,"Weight in kilograms",99275,73.5532349466349,4413.19409679809
"1420","2017-01-01","1207.99.90 - Oil seeds and oleaginous fruits, o/t hemp seeds, nes, whether or not broken","Manitoba","The world","N/A",2110206,177983,"Weight in kilograms",177983,131.868299325177,7912.0979595106
"1501","2014-01-01","1207.99.90 - Oil seeds and oleaginous fruits, o/t hemp seeds, nes, whether or not broken","Manitoba","The world","N/A",66524,37720,"Weight in kilograms",37720,27.9468952121588,1676.81371272953
"1502","2020-01-01","1207.99.90 - Oil seeds and oleaginous fruits, o/t hemp seeds, nes, whether or not broken","Manitoba","The world","N/A",1222183,300808,"Weight in kilograms",300808,222.869821181842,13372.1892709105
"1559","2008-01-01","1207.99.90 - Oil seeds & oleaginous frts, excl hemp seeds and safflower seeds, w/o broken","Manitoba","The world","N/A",856063,779340,"Weight in kilograms",779340,577.416047578045,34644.9628546827
"1560","1988-01-01","1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)","Manitoba","The world","N/A",77891,181698,"Weight in kilograms",181698,134.620757323935,8077.24543943611
"1616","2009-01-01","1207.99.90 - Oil seeds & oleaginous frts, excl hemp seeds and safflower seeds, w/o broken","Manitoba","The world","N/A",772393,648706,"Weight in kilograms",648706,480.628807144717,28837.728428683
"1617","1994-01-01","1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)","Manitoba","The world","N/A",852,640,"Weight in kilograms",640,0.474178497767276,28.4507098660366
"1618","1995-01-01","1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)","Manitoba","The world","N/A",12300,19051,"Weight in kilograms",19051,14.1149602515068,846.89761509041
"1619","1999-01-01","1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)","Manitoba","The world","N/A",517274,541044,"Weight in kilograms",541044,400.861611165622,24051.6966699373
"1688","1989-01-01","1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)","Manitoba","The world","N/A",432425,557177,"Weight in kilograms",557177,412.814613828871,24768.8768297323
"1750","2002-01-01","1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)","Manitoba","The world","N/A",1716347,2432133,"Weight in kilograms",2432133,1801.97683173472,108118.609904083
"1751","2004-01-01","1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)","Manitoba","The world","N/A",778054,423122,"Weight in kilograms",423122,313.492741144196,18809.5644686518
"1809","1997-01-01","1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)","Manitoba","The world","N/A",46926,23878,"Weight in kilograms",23878,17.691303390136,1061.47820340816
"1862","2010-01-01","1207.99.90 - Oil seeds & oleaginous frts, excl hemp seeds and safflower seeds, w/o broken","Manitoba","The world","N/A",498478,646392,"Weight in kilograms",646392,478.914355513727,28734.8613308236
"1863","2000-01-01","1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)","Manitoba","The world","N/A",44618,5897,"Weight in kilograms",5897,4.36911031458379,262.146618875028
"1910","2006-01-01","1207.99.90 - Oil seeds and oleaginous fruits, excluding hemp seeds, nes,whether or not broken","Manitoba","The world","N/A",4141,1361,"Weight in kilograms",1361,1.00837021165822,60.5022126994934
"1911","2001-01-01","1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)","Manitoba","The world","N/A",218515,137163,"Weight in kilograms",137163,101.624602014458,6097.47612086746
"1912","2003-01-01","1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)","Manitoba","The world","N/A",649273,491764,"Weight in kilograms",491764,364.349866837542,21860.9920102525
"1981","2007-01-01","1207.99.90 - Oil seeds & oleaginous frts, excl hemp seeds and safflower seeds, w/o broken","Manitoba","The world","N/A",871060,1035190,"Weight in kilograms",1035190,766.976311099541,46018.5786659725
"1982","1991-01-01","1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)","Manitoba","The world","N/A",13709,89359,"Weight in kilograms",89359,66.2064318468532,3972.38591081119
"1983","1998-01-01","1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)","Manitoba","The world","N/A",51939,84999,"Weight in kilograms",84999,62.9760908308136,3778.56544984882
"1984","2005-01-01","1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)","Manitoba","The world","N/A",823686,167795,"Weight in kilograms",167795,124.319970363844,7459.19822183063
"751","2018-01-01","1004.90.90 - Oat, o/t certified organic, o/t seed for sowing","Manitoba","The world","N/A",117033528,416049943,"Weight in kilograms",416049943,145049.825597392,11603986.0477913
"766","2020-01-01","1004.90.90 - Oat, o/t certified organic, o/t seed for sowing","Manitoba","The world","N/A",130484799,430319761,"Weight in kilograms",430319761,150024.79229798,12001983.3838384
"784","2021-01-01","1004.90.90 - Oat, o/t certified organic, o/t seed for sowing","Manitoba","The world","N/A",81628217,260086136,"Weight in kilograms",260086136,90675.2886325946,7254023.09060757
"785","2012-01-01","1004.90.00 - Oats, other than seed for sowing (Terminated 2016-12)","Manitoba","The world","N/A",72652937,280218128,"Weight in kilograms",280218128,97694.0179406,7815521.435248
"830","2019-01-01","1004.90.90 - Oat, o/t certified organic, o/t seed for sowing","Manitoba","The world","N/A",120627580,397810026,"Weight in kilograms",397810026,138690.741010855,11095259.2808684
"831","2015-01-01","1004.90.00 - Oats, other than seed for sowing (Terminated 2016-12)","Manitoba","The world","N/A",109435163,353694526,"Weight in kilograms",353694526,123310.506765415,9864840.54123323
"850","2013-01-01","1004.90.00 - Oats, other than seed for sowing (Terminated 2016-12)","Manitoba","The world","N/A",109455971,372987956,"Weight in kilograms",372987956,130036.883499171,10402950.6799337
"863","2017-01-01","1004.90.90 - Oat, o/t certified organic, o/t seed for sowing","Manitoba","The world","N/A",90555432,330610668,"Weight in kilograms",330610668,115262.651854365,9221012.14834916
"864","2011-01-01","1004.00.90 - Oats, except seed (Terminated 2011-12)","Manitoba","The world","N/A",136073586,532394702,"Weight in kilograms",532394702,185611.751601839,14848940.1281471
"877","2014-01-01","1004.90.00 - Oats, other than seed for sowing (Terminated 2016-12)","Manitoba","The world","N/A",106925202,330943075,"Weight in kilograms",330943075,115378.540771521,9230283.26172169
"878","2016-01-01","1004.90.00 - Oats, other than seed for sowing (Terminated 2016-12)","Manitoba","The world","N/A",100816275,359660833,"Weight in kilograms",359660833,125390.573844791,10031245.9075833
"980","2010-01-01","1004.00.90 - Oats, except seed (Terminated 2011-12)","Manitoba","The world","N/A",110926270,510175060,"Weight in kilograms",510175060,177865.193162973,14229215.4530378
"12","2011-01-01","1003.00.90 - Barley, except seed (Terminated 2011-12)","Manitoba","The world","N/A",37137900,126578,"Weight in metric tonne",126578000,38922.1537975683,2919161.53481762
"26","2018-01-01","1003.90.90 - Barley, o/t certified organic, o/t seed for sowing","Manitoba","The world","N/A",56340707,185135,"Weight in metric tonne",185135000,56928.1624240611,4269612.18180458
"51","2017-01-01","1003.90.90 - Barley, o/t certified organic, o/t seed for sowing","Manitoba","The world","N/A",44893946,162689,"Weight in metric tonne",162689000,50026.1204883359,3751959.0366252
"74","2020-01-01","1003.90.90 - Barley, o/t certified organic, o/t seed for sowing","Manitoba","The world","N/A",51350305,180217,"Weight in metric tonne",180217000,55415.9000058175,4156192.50043631
"91","2021-01-01","1003.90.90 - Barley, o/t certified organic, o/t seed for sowing","Manitoba","The world","N/A",50818295,156449,"Weight in metric tonne",156449000,48107.3491402595,3608051.18551946
"135","2019-01-01","1003.90.90 - Barley, o/t certified organic, o/t seed for sowing","Manitoba","The world","N/A",53046206,165959,"Weight in metric tonne",165959000,51031.630473626,3827372.28552195
"150","1999-01-01","1003.00.90 - Barley, except seed (Terminated 2011-12)","Manitoba","The world","N/A",26828751,143327,"Weight in metric tonne",143327000,44072.3943919486,3305429.57939615
"151","2005-01-01","1003.00.90 - Barley, except seed (Terminated 2011-12)","Manitoba","The world","N/A",30818528,178894,"Weight in metric tonne",178894000,55009.0835805763,4125681.26854322
"168","2002-01-01","1003.00.90 - Barley, except seed (Terminated 2011-12)","Manitoba","The world","N/A",13607751,59654,"Weight in metric tonne",59654000,18343.3310894479,1375749.83170859
"182","2007-01-01","1003.00.90 - Barley, except seed (Terminated 2011-12)","Manitoba","The world","N/A",57323447,231103,"Weight in metric tonne",231103000,71063.1113548913,5329733.35161684
"183","2010-01-01","1003.00.90 - Barley, except seed (Terminated 2011-12)","Manitoba","The world","N/A",45580834,188761,"Weight in metric tonne",188761000,58043.1407747222,4353235.55810417
"201","2000-01-01","1003.00.90 - Barley, except seed (Terminated 2011-12)","Manitoba","The world","N/A",23862639,122430,"Weight in metric tonne",122430000,37646.6628437508,2823499.71328131
"229","2001-01-01","1003.00.90 - Barley, except seed (Terminated 2011-12)","Manitoba","The world","N/A",56290383,256616,"Weight in metric tonne",256616000,78908.2417080123,5918118.12810092
"230","2004-01-01","1003.00.90 - Barley, except seed (Terminated 2011-12)","Manitoba","The world","N/A",22490912,114045,"Weight in metric tonne",114045000,35068.313844773,2630123.53835797
"231","2006-01-01","1003.00.90 - Barley, except seed (Terminated 2011-12)","Manitoba","The world","N/A",22081168,125824,"Weight in metric tonne",125824000,38690.3022596757,2901772.66947568
"232","2008-01-01","1003.00.90 - Barley, except seed (Terminated 2011-12)","Manitoba","The world","N/A",101704653,317823,"Weight in metric tonne",317823000,97729.113166621,7329683.48749657
"248","2003-01-01","1003.00.90 - Barley, except seed (Terminated 2011-12)","Manitoba","The world","N/A",17468380,78727,"Weight in metric tonne",78727000,24208.1910128234,1815614.32596175
"249","2009-01-01","1003.00.90 - Barley, except seed (Terminated 2011-12)","Manitoba","The world","N/A",51598350,184153,"Weight in metric tonne",184153000,56626.2019330657,4246965.14497993
"4548","2018-01-01","1001.99.90 - Wheat, nes and meslin, o/t certified organic, o/t seed for sowing, nes","Manitoba","The world","N/A",103340184,372058,"Weight in metric tonne",372058000,NA,NA
"4611","2015-01-01","1001.99.90 - Wheat, nes and meslin, other than seed for sowing","Manitoba","The world","N/A",120189328,421128,"Weight in metric tonne",421128000,NA,NA
"4612","2021-01-01","1001.99.90 - Wheat, nes and meslin, o/t certified organic, o/t seed for sowing, nes","Manitoba","The world","N/A",110501064,321785,"Weight in metric tonne",321785000,NA,NA
"4613","2013-01-01","1001.99.00 - Wheat and meslin, other than durum wheat, other than seed for sowing (Terminated 2014-12)","Manitoba","The world","N/A",963336242,2895693,"Weight in metric tonne",2895693000,NA,NA
"4676","2016-01-01","1001.99.90 - Wheat, nes and meslin, other than seed for sowing","Manitoba","The world","N/A",81842656,323955,"Weight in metric tonne",323955000,NA,NA
"4728","2014-01-01","1001.99.00 - Wheat and meslin, other than durum wheat, other than seed for sowing (Terminated 2014-12)","Manitoba","The world","N/A",1117726174,3601186,"Weight in metric tonne",3601186000,NA,NA
"4823","2020-01-01","1001.99.90 - Wheat, nes and meslin, o/t certified organic, o/t seed for sowing, nes","Manitoba","The world","N/A",181792044,603230,"Weight in metric tonne",603230000,NA,NA
"4824","2012-01-01","1001.99.00 - Wheat and meslin, other than durum wheat, other than seed for sowing (Terminated 2014-12)","Manitoba","The world","N/A",554398543,1659191,"Weight in metric tonne",1659191000,NA,NA
"4881","2019-01-01","1001.99.90 - Wheat, nes and meslin, o/t certified organic, o/t seed for sowing, nes","Manitoba","The world","N/A",136848169,482030,"Weight in metric tonne",482030000,NA,NA
"4922","2017-01-01","1001.99.90 - Wheat, nes and meslin, o/t certified organic, o/t seed for sowing, nes","Manitoba","The world","N/A",115977152,477716,"Weight in metric tonne",477716000,NA,NA
"45481","2018-01-01","1001.99.90 - Wheat, nes and meslin, o/t certified organic, o/t seed for sowing, nes","Manitoba","The world","N/A",103340184,372058,"Weight in metric tonne",372058000,134027.961951495,10052097.1463621
"46121","2021-01-01","1001.99.90 - Wheat, nes and meslin, o/t certified organic, o/t seed for sowing, nes","Manitoba","The world","N/A",110501064,321785,"Weight in metric tonne",321785000,115917.915315789,8693843.64868417
"48231","2020-01-01","1001.99.90 - Wheat, nes and meslin, o/t certified organic, o/t seed for sowing, nes","Manitoba","The world","N/A",181792044,603230,"Weight in metric tonne",603230000,217303.988861952,16297799.1646464
"48811","2019-01-01","1001.99.90 - Wheat, nes and meslin, o/t certified organic, o/t seed for sowing, nes","Manitoba","The world","N/A",136848169,482030,"Weight in metric tonne",482030000,173643.621423217,13023271.6067412
"49221","2017-01-01","1001.99.90 - Wheat, nes and meslin, o/t certified organic, o/t seed for sowing, nes","Manitoba","The world","N/A",115977152,477716,"Weight in metric tonne",477716000,172089.571710917,12906717.8783188
"3189","2021-01-01","0701.90.00 - Potatoes, fresh or chilled nes","Manitoba","The world","N/A",19834562,28605,"Weight in metric tonne",28605000,951.168308534679,123651.880109508
"3212","2012-01-01","0701.90.00 - Potatoes, fresh or chilled nes","Manitoba","The world","N/A",17133505,57513,"Weight in metric tonne",57513000,1844.28294493631,239756.78284172
"3213","2013-01-01","0701.90.00 - Potatoes, fresh or chilled nes","Manitoba","The world","N/A",23868023,79648,"Weight in metric tonne",79648000,2265.72607705124,294544.390016662
"3239","2017-01-01","0701.90.00 - Potatoes, fresh or chilled nes","Manitoba","The world","N/A",45124230,90383,"Weight in metric tonne",90383000,2254.71449224033,293112.883991242
"3262","2011-01-01","0701.90.00 - Potatoes, fresh or chilled nes","Manitoba","The world","N/A",20756457,66829,"Weight in metric tonne",66829000,2357.32344721825,306452.048138373
"3263","2014-01-01","0701.90.00 - Potatoes, fresh or chilled nes","Manitoba","The world","N/A",42631547,135836,"Weight in metric tonne",135836000,3887.9207874728,505429.702371463
"3297","2015-01-01","0701.90.00 - Potatoes, fresh or chilled nes","Manitoba","The world","N/A",31857145,71722,"Weight in metric tonne",71722000,1959.35481073599,254716.125395679
"3298","2016-01-01","0701.90.00 - Potatoes, fresh or chilled nes","Manitoba","The world","N/A",44912087,92976,"Weight in metric tonne",92976000,2342.59404950977,304537.226436271
"3299","2018-01-01","0701.90.00 - Potatoes, fresh or chilled nes","Manitoba","The world","N/A",46342245,86939,"Weight in metric tonne",86939000,2220.94638985242,288723.030680815
"3300","2020-01-01","0701.90.00 - Potatoes, fresh or chilled nes","Manitoba","The world","N/A",45654935,48820,"Weight in metric tonne",48820000,1277.12452423819,166026.188150964
"3340","2019-01-01","0701.90.00 - Potatoes, fresh or chilled nes","Manitoba","The world","N/A",43602569,64218,"Weight in metric tonne",64218000,1638.61627507182,213020.115759337
"3405","2000-01-01","0701.90.00 - Potatoes, fresh or chilled nes","Manitoba","The world","N/A",3382048,9213,"Weight in metric tonne",9213000,324.978989947803,42247.2686932144
"3406","2002-01-01","0701.90.00 - Potatoes, fresh or chilled nes","Manitoba","The world","N/A",8178041,20313,"Weight in metric tonne",20313000,814.227206468346,105849.536840885
"3407","2003-01-01","0701.90.00 - Potatoes, fresh or chilled nes","Manitoba","The world","N/A",6904389,28029,"Weight in metric tonne",28029000,1008.87123887131,131153.261053271
"3465","1988-01-01","0701.90.00 - Potatoes, fresh or chilled nes","Manitoba","The world","N/A",1250989,8479,"Weight in metric tonne",8479000,281.942181019596,36652.4835325475
"3466","1993-01-01","0701.90.00 - Potatoes, fresh or chilled nes","Manitoba","The world","N/A",1571290,6967,"Weight in metric tonne",6967000,299.699605669394,38960.9487370213
"3467","1994-01-01","0701.90.00 - Potatoes, fresh or chilled nes","Manitoba","The world","N/A",2246797,7576,"Weight in metric tonne",7576000,238.603141120908,31018.4083457181
"3468","2001-01-01","0701.90.00 - Potatoes, fresh or chilled nes","Manitoba","The world","N/A",6100796,24069,"Weight in metric tonne",24069000,907.060826936028,117917.907501684
"3518","1990-01-01","0701.90.00 - Potatoes, fresh or chilled nes","Manitoba","The world","N/A",569837,2432,"Weight in metric tonne",2432000,122.55181398227,15931.7358176951
"3519","1995-01-01","0701.90.00 - Potatoes, fresh or chilled nes","Manitoba","The world","N/A",4629233,27503,"Weight in metric tonne",27503000,1183.09720894579,153802.637162953
"3520","2005-01-01","0701.90.00 - Potatoes, fresh or chilled nes","Manitoba","The world","N/A",3850578,11318,"Weight in metric tonne",11318000,475.274613024716,61785.6996932131
"3521","2008-01-01","0701.90.00 - Potatoes, fresh or chilled nes","Manitoba","The world","N/A",29968061,132252,"Weight in metric tonne",132252000,4165.22473858532,541479.216016091
"3567","1996-01-01","0701.90.00 - Potatoes, fresh or chilled nes","Manitoba","The world","N/A",5396203,24496,"Weight in metric tonne",24496000,881.705015069809,114621.651959075
"3568","1998-01-01","0701.90.00 - Potatoes, fresh or chilled nes","Manitoba","The world","N/A",3710855,11838,"Weight in metric tonne",11838000,444.226738235529,57749.4759706188
"3569","2009-01-01","0701.90.00 - Potatoes, fresh or chilled nes","Manitoba","The world","N/A",30822000,105790,"Weight in metric tonne",105790000,3331.81445342937,433135.878945818
"3624","1999-01-01","0701.90.00 - Potatoes, fresh or chilled nes","Manitoba","The world","N/A",4100716,16018,"Weight in metric tonne",16018000,627.798094598685,81613.752297829
"3666","1991-01-01","0701.90.00 - Potatoes, fresh or chilled nes","Manitoba","The world","N/A",3087936,19088,"Weight in metric tonne",19088000,885.933343633948,115171.334672413
"3667","1992-01-01","0701.90.00 - Potatoes, fresh or chilled nes","Manitoba","The world","N/A",710136,3404,"Weight in metric tonne",3404000,125.07558180722,16259.8256349386
"3668","2006-01-01","0701.90.00 - Potatoes, fresh or chilled nes","Manitoba","The world","N/A",7062249,19127,"Weight in metric tonne",19127000,624.70835702486,81212.0864132318
"3725","1989-01-01","0701.90.00 - Potatoes, fresh or chilled nes","Manitoba","The world","N/A",598765,4308,"Weight in metric tonne",4308000,143.248840173655,18622.3492225751
"3726","1997-01-01","0701.90.00 - Potatoes, fresh or chilled nes","Manitoba","The world","N/A",1890689,7276,"Weight in metric tonne",7276000,278.971011054821,36266.2314371267
"3727","2004-01-01","0701.90.00 - Potatoes, fresh or chilled nes","Manitoba","The world","N/A",3553836,12746,"Weight in metric tonne",12746000,458.777438033956,59641.0669444143
"3728","2010-01-01","0701.90.00 - Potatoes, fresh or chilled nes","Manitoba","The world","N/A",31571683,98407,"Weight in metric tonne",98407000,3099.28977142096,402907.670284725
"3778","2007-01-01","0701.90.00 - Potatoes, fresh or chilled nes","Manitoba","The world","N/A",23294593,112941,"Weight in metric tonne",112941000,3557.03238666004,462414.210265806
"4972","1990-01-01","1001.90.30 - Canadian western red winter wheat, exc seed (Terminated 2011-12)","Manitoba","The world","N/A",7337477,40937,"Weight in metric tonne",40937000,14746.9015003262,1179752.12002609
"5083","1988-01-01","1001.90.30 - Canadian western red winter wheat, exc seed (Terminated 2011-12)","Manitoba","The world","N/A",3717445,17630,"Weight in metric tonne",17630000,6350.9263856841,508074.110854728
"5243","1989-01-01","1001.90.30 - Canadian western red winter wheat, exc seed (Terminated 2011-12)","Manitoba","The world","N/A",4602760,20372,"Weight in metric tonne",20372000,7338.68816387729,587095.053110183
"4547","2018-01-01","1001.99.70 - Western red winter wheat, o/t certified organic, o/t seed for sowing","Manitoba","The world","N/A",10859873,34032,"Weight in metric tonne",34032000,10284.1741601941,822733.932815525
"4673","2019-01-01","1001.99.70 - Western red winter wheat, o/t certified organic, o/t seed for sowing","Manitoba","The world","N/A",4177326,13372,"Weight in metric tonne",13372000,4040.90200017968,323272.160014375
"4674","2020-01-01","1001.99.70 - Western red winter wheat, o/t certified organic, o/t seed for sowing","Manitoba","The world","N/A",2736891,8570,"Weight in metric tonne",8570000,2589.77940035446,207182.352028357
"4675","2021-01-01","1001.99.70 - Western red winter wheat, o/t certified organic, o/t seed for sowing","Manitoba","The world","N/A",9303576,24568,"Weight in metric tonne",24568000,7424.23574187963,593938.85935037
"4725","2016-01-01","1001.99.30 - Western red winter wheat, other than seed for sowing (Terminated 2016-12)","Manitoba","The world","N/A",8313715,31702,"Weight in metric tonne",31702000,9580.06844224471,766405.475379577
"4817","2015-01-01","1001.99.30 - Western red winter wheat, other than seed for sowing (Terminated 2016-12)","Manitoba","The world","N/A",15369960,58077,"Weight in metric tonne",58077000,17550.3638546542,1404029.10837233
"4880","2017-01-01","1001.99.70 - Western red winter wheat, o/t certified organic, o/t seed for sowing","Manitoba","The world","N/A",10795041,38703,"Weight in metric tonne",38703000,11695.7097003406,935656.776027246
"49721","1990-01-01","1001.90.30 - Canadian western red winter wheat, exc seed (Terminated 2011-12)","Manitoba","The world","N/A",7337477,40937,"Weight in metric tonne",40937000,12370.8050539452,989664.404315618
"50831","1988-01-01","1001.90.30 - Canadian western red winter wheat, exc seed (Terminated 2011-12)","Manitoba","The world","N/A",3717445,17630,"Weight in metric tonne",17630000,5327.63253538497,426210.602830797
"52431","1989-01-01","1001.90.30 - Canadian western red winter wheat, exc seed (Terminated 2011-12)","Manitoba","The world","N/A",4602760,20372,"Weight in metric tonne",20372000,6156.24106698029,492499.285358423
"4971","1990-01-01","1001.90.19 - Red spring wheat, exc seed, nes (Terminated 1995-12)","Manitoba","The world","N/A",2319755,13308,"Weight in metric tonne",13308000,4793.99480094635,383519.584075708
"5010","1990-01-01","1001.90.15 - Red spring wheat, exc seed, grade 3 (Terminated 1995-12)","Manitoba","The world","N/A",112896254,591068,"Weight in metric tonne",591068000,212922.822287778,17033825.7830223
"5123","1990-01-01","1001.90.11 - Red spring wheat, exc seed, grade 1 (Terminated 1995-12)","Manitoba","The world","N/A",260047240,1358181,"Weight in metric tonne",1358181000,489263.04874843,39141043.8998744
"5125","1990-01-01","1001.90.13 - Red spring wheat, exc seed, grade 2 (Terminated 1995-12)","Manitoba","The world","N/A",112912165,585490,"Weight in metric tonne",585490000,210913.436730243,16873074.9384195
"5043","1988-01-01","1001.90.14 - Red spring wheat, exc seed, grade 2, 13.5% protein (Terminated 1989-12)","Manitoba","The world","N/A",159115425,731179,"Weight in metric tonne",731179000,263395.575936365,21071646.0749092
"5044","1988-01-01","1001.90.19 - Red spring wheat, exc seed, nes (Terminated 1995-12)","Manitoba","The world","N/A",58979139,252925,"Weight in metric tonne",252925000,91112.1983039791,7288975.86431833
"5124","1988-01-01","1001.90.12 - Red spring wheat, exc seed, grade 1, 13.5% protein (Terminated 1989-12)","Manitoba","The world","N/A",170670473,740223,"Weight in metric tonne",740223000,266653.532727751,21332282.6182201
"5200","1988-01-01","1001.90.11 - Red spring wheat, exc seed, grade 1 (Terminated 1995-12)","Manitoba","The world","N/A",12068084,53100,"Weight in metric tonne",53100000,19128.4283085551,1530274.26468441
"5201","1988-01-01","1001.90.13 - Red spring wheat, exc seed, grade 2 (Terminated 1995-12)","Manitoba","The world","N/A",46650053,216254,"Weight in metric tonne",216254000,77902.0552813233,6232164.42250587
"5202","1988-01-01","1001.90.15 - Red spring wheat, exc seed, grade 3 (Terminated 1995-12)","Manitoba","The world","N/A",70981509,349937,"Weight in metric tonne",349937000,126059.224425816,10084737.9540653
"5009","1989-01-01","1001.90.12 - Red spring wheat, exc seed, grade 1, 13.5% protein (Terminated 1989-12)","Manitoba","The world","N/A",72737247,298975,"Weight in metric tonne",298975000,107700.97652637,8616078.12210961
"5042","1989-01-01","1001.90.11 - Red spring wheat, exc seed, grade 1 (Terminated 1995-12)","Manitoba","The world","N/A",9975388,38791,"Weight in metric tonne",38791000,13973.8392187789,1117907.13750231
"5081","1989-01-01","1001.90.13 - Red spring wheat, exc seed, grade 2 (Terminated 1995-12)","Manitoba","The world","N/A",10838525,45410,"Weight in metric tonne",45410000,16358.228427335,1308658.2741868
"5082","1989-01-01","1001.90.19 - Red spring wheat, exc seed, nes (Terminated 1995-12)","Manitoba","The world","N/A",135210157,557593,"Weight in metric tonne",557593000,200863.987304184,16069118.9843347
"5203","1989-01-01","1001.90.15 - Red spring wheat, exc seed, grade 3 (Terminated 1995-12)","Manitoba","The world","N/A",53021710,240722,"Weight in metric tonne",240722000,86716.2621335592,6937300.97068474
"5242","1989-01-01","1001.90.14 - Red spring wheat, exc seed, grade 2, 13.5% protein (Terminated 1989-12)","Manitoba","The world","N/A",37307785,160277,"Weight in metric tonne",160277000,57737.2335971804,4618978.68777444
"4544","2017-01-01","1001.99.31 - Red spring wheat, o/t certified organic, grade 1, o/t seed for sowing","Manitoba","The world","N/A",180056442,530228,"Weight in metric tonne",530228000,192813.971773401,15425117.7418721
"4545","2017-01-01","1001.99.39 - Red spring wheat, o/t certified organic, nes, o/t seed for sowing","Manitoba","The world","N/A",5300534,15493,"Weight in metric tonne",15493000,5633.92892243582,450714.313794866
"4610","2017-01-01","1001.99.33 - Red spring wheat, o/t certified organic, grade 3, o/t seed for sowing","Manitoba","The world","N/A",3149224,10479,"Weight in metric tonne",10479000,3810.62035617408,304849.628493926
"4819","2017-01-01","1001.99.32 - Red spring wheat, o/t certified organic, grade 2, o/t seed for sowing","Manitoba","The world","N/A",651244133,2007335,"Weight in metric tonne",2007335000,729954.347997012,58396347.839761
"4546","2020-01-01","1001.99.39 - Red spring wheat, o/t certified organic, nes, o/t seed for sowing","Manitoba","The world","N/A",10352880,29348,"Weight in metric tonne",29348000,10672.2097731651,853776.781853206
"4726","2020-01-01","1001.99.32 - Red spring wheat, o/t certified organic, grade 2, o/t seed for sowing","Manitoba","The world","N/A",850276990,2750007,"Weight in metric tonne",2750007000,1000022.2019106,80001776.1528482
"4777","2020-01-01","1001.99.31 - Red spring wheat, o/t certified organic, grade 1, o/t seed for sowing","Manitoba","The world","N/A",213455689,618788,"Weight in metric tonne",618788000,225018.241144789,18001459.2915831
"4821","2020-01-01","1001.99.33 - Red spring wheat, o/t certified organic, grade 3, o/t seed for sowing","Manitoba","The world","N/A",11176565,37288,"Weight in metric tonne",37288000,13559.5392538428,1084763.14030743
"4608","2016-01-01","1001.99.19 - Red spring wheat, nes, other than seed for sowing (Terminated 2016-12)","Manitoba","The world","N/A",5941323,18233,"Weight in metric tonne",18233000,6630.31214372764,530424.971498211
"4669","2016-01-01","1001.99.12 - Red spring wheat, grade 2, other than seed for sowing (Terminated 2016-12)","Manitoba","The world","N/A",606046379,2093277,"Weight in metric tonne",2093277000,761206.598655502,60896527.8924401
"4668","2015-01-01","1001.99.12 - Red spring wheat, grade 2, other than seed for sowing (Terminated 2016-12)","Manitoba","The world","N/A",620027186,1984926,"Weight in metric tonne",1984926000,721805.460549593,57744436.8439674
"4722","2015-01-01","1001.99.19 - Red spring wheat, nes, other than seed for sowing (Terminated 2016-12)","Manitoba","The world","N/A",3905090,10957,"Weight in metric tonne",10957000,3984.44195463302,318755.356370641
