"","REF_DATE","GEO","DGUID","Harvest.disposition","Type.of.crop","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS","Nitrogen.Applied"
"1111",1982,"Prince Edward Island","2016A000211","Seeded area (hectares)","Soybeans","Hectares",149,"units",0,"v115113881","3.16.15",NA,"..","",NA,0,NA
"1112",1983,"Prince Edward Island","2016A000211","Seeded area (hectares)","Soybeans","Hectares",149,"units",0,"v115113881","3.16.15",NA,"..","",NA,0,NA
"1113",1984,"Prince Edward Island","2016A000211","Seeded area (hectares)","Soybeans","Hectares",149,"units",0,"v115113881","3.16.15",NA,"..","",NA,0,NA
"1114",1985,"Prince Edward Island","2016A000211","Seeded area (hectares)","Soybeans","Hectares",149,"units",0,"v115113881","3.16.15",NA,"..","",NA,0,NA
"1115",1986,"Prince Edward Island","2016A000211","Seeded area (hectares)","Soybeans","Hectares",149,"units",0,"v115113881","3.16.15",NA,"..","",NA,0,NA
"1116",1987,"Prince Edward Island","2016A000211","Seeded area (hectares)","Soybeans","Hectares",149,"units",0,"v115113881","3.16.15",NA,"..","",NA,0,NA
"1117",1988,"Prince Edward Island","2016A000211","Seeded area (hectares)","Soybeans","Hectares",149,"units",0,"v115113881","3.16.15",NA,"..","",NA,0,NA
"1118",1989,"Prince Edward Island","2016A000211","Seeded area (hectares)","Soybeans","Hectares",149,"units",0,"v115113881","3.16.15",NA,"..","",NA,0,NA
"1119",1990,"Prince Edward Island","2016A000211","Seeded area (hectares)","Soybeans","Hectares",149,"units",0,"v115113881","3.16.15",NA,"..","",NA,0,NA
"1120",1991,"Prince Edward Island","2016A000211","Seeded area (hectares)","Soybeans","Hectares",149,"units",0,"v115113881","3.16.15",2378,"","",NA,0,0
"1121",1992,"Prince Edward Island","2016A000211","Seeded area (hectares)","Soybeans","Hectares",149,"units",0,"v115113881","3.16.15",3600,"","",NA,0,0
"1122",1993,"Prince Edward Island","2016A000211","Seeded area (hectares)","Soybeans","Hectares",149,"units",0,"v115113881","3.16.15",7700,"","",NA,0,0
"1123",1994,"Prince Edward Island","2016A000211","Seeded area (hectares)","Soybeans","Hectares",149,"units",0,"v115113881","3.16.15",5300,"","",NA,0,0
"1124",1995,"Prince Edward Island","2016A000211","Seeded area (hectares)","Soybeans","Hectares",149,"units",0,"v115113881","3.16.15",3600,"","",NA,0,0
"1125",1996,"Prince Edward Island","2016A000211","Seeded area (hectares)","Soybeans","Hectares",149,"units",0,"v115113881","3.16.15",2300,"","",NA,0,0
"1126",1997,"Prince Edward Island","2016A000211","Seeded area (hectares)","Soybeans","Hectares",149,"units",0,"v115113881","3.16.15",2800,"","",NA,0,0
"1127",1998,"Prince Edward Island","2016A000211","Seeded area (hectares)","Soybeans","Hectares",149,"units",0,"v115113881","3.16.15",2800,"","",NA,0,0
"1128",1999,"Prince Edward Island","2016A000211","Seeded area (hectares)","Soybeans","Hectares",149,"units",0,"v115113881","3.16.15",2000,"","",NA,0,0
"1129",2000,"Prince Edward Island","2016A000211","Seeded area (hectares)","Soybeans","Hectares",149,"units",0,"v115113881","3.16.15",2200,"","",NA,0,0
"1130",2001,"Prince Edward Island","2016A000211","Seeded area (hectares)","Soybeans","Hectares",149,"units",0,"v115113881","3.16.15",2800,"","",NA,0,0
"1131",2002,"Prince Edward Island","2016A000211","Seeded area (hectares)","Soybeans","Hectares",149,"units",0,"v115113881","3.16.15",3000,"","",NA,0,0
"1132",2003,"Prince Edward Island","2016A000211","Seeded area (hectares)","Soybeans","Hectares",149,"units",0,"v115113881","3.16.15",2400,"","",NA,0,0
"1133",2004,"Prince Edward Island","2016A000211","Seeded area (hectares)","Soybeans","Hectares",149,"units",0,"v115113881","3.16.15",3200,"","",NA,0,0
"1134",2005,"Prince Edward Island","2016A000211","Seeded area (hectares)","Soybeans","Hectares",149,"units",0,"v115113881","3.16.15",4000,"","",NA,0,0
"1135",2006,"Prince Edward Island","2016A000211","Seeded area (hectares)","Soybeans","Hectares",149,"units",0,"v115113881","3.16.15",4600,"","",NA,0,0
"1136",2007,"Prince Edward Island","2016A000211","Seeded area (hectares)","Soybeans","Hectares",149,"units",0,"v115113881","3.16.15",4500,"","",NA,0,0
"1137",2008,"Prince Edward Island","2016A000211","Seeded area (hectares)","Soybeans","Hectares",149,"units",0,"v115113881","3.16.15",7300,"","",NA,0,0
"1138",2009,"Prince Edward Island","2016A000211","Seeded area (hectares)","Soybeans","Hectares",149,"units",0,"v115113881","3.16.15",14200,"","",NA,0,0
"1139",2010,"Prince Edward Island","2016A000211","Seeded area (hectares)","Soybeans","Hectares",149,"units",0,"v115113881","3.16.15",17800,"","",NA,0,0
"1140",2011,"Prince Edward Island","2016A000211","Seeded area (hectares)","Soybeans","Hectares",149,"units",0,"v115113881","3.16.15",20700,"","",NA,0,0
"1141",2012,"Prince Edward Island","2016A000211","Seeded area (hectares)","Soybeans","Hectares",149,"units",0,"v115113881","3.16.15",20800,"","",NA,0,0
"1142",2013,"Prince Edward Island","2016A000211","Seeded area (hectares)","Soybeans","Hectares",149,"units",0,"v115113881","3.16.15",23100,"","",NA,0,0
"1143",2014,"Prince Edward Island","2016A000211","Seeded area (hectares)","Soybeans","Hectares",149,"units",0,"v115113881","3.16.15",25500,"","",NA,0,0
"1144",2015,"Prince Edward Island","2016A000211","Seeded area (hectares)","Soybeans","Hectares",149,"units",0,"v115113881","3.16.15",20200,"","",NA,0,0
"1145",2016,"Prince Edward Island","2016A000211","Seeded area (hectares)","Soybeans","Hectares",149,"units",0,"v115113881","3.16.15",18200,"","",NA,0,0
"1146",2017,"Prince Edward Island","2016A000211","Seeded area (hectares)","Soybeans","Hectares",149,"units",0,"v115113881","3.16.15",20200,"","",NA,0,0
"1147",2018,"Prince Edward Island","2016A000211","Seeded area (hectares)","Soybeans","Hectares",149,"units",0,"v115113881","3.16.15",16600,"","",NA,0,0
"1148",2019,"Prince Edward Island","2016A000211","Seeded area (hectares)","Soybeans","Hectares",149,"units",0,"v115113881","3.16.15",18800,"","",NA,0,0
"1149",2020,"Prince Edward Island","2016A000211","Seeded area (hectares)","Soybeans","Hectares",149,"units",0,"v115113881","3.16.15",15500,"","",NA,0,0
"1150",2021,"Prince Edward Island","2016A000211","Seeded area (hectares)","Soybeans","Hectares",149,"units",0,"v115113881","3.16.15",14700,"","",NA,0,0
