"","REF_DATE","GEO","DGUID","Harvest.disposition","Type.of.crop","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS","Nitrogen.Applied"
"556",1989,"New Brunswick","2016A000213","Seeded area (hectares)","Oats","Hectares",149,"units",0,"v115114009","5.16.5",10100,"",NA,NA,0,959500
"557",1990,"New Brunswick","2016A000213","Seeded area (hectares)","Oats","Hectares",149,"units",0,"v115114009","5.16.5",9700,"",NA,NA,0,921500
"558",1991,"New Brunswick","2016A000213","Seeded area (hectares)","Oats","Hectares",149,"units",0,"v115114009","5.16.5",8804,"",NA,NA,0,836380
"559",1992,"New Brunswick","2016A000213","Seeded area (hectares)","Oats","Hectares",149,"units",0,"v115114009","5.16.5",12100,"",NA,NA,0,1149500
"560",1993,"New Brunswick","2016A000213","Seeded area (hectares)","Oats","Hectares",149,"units",0,"v115114009","5.16.5",10900,"",NA,NA,0,1035500
"561",1994,"New Brunswick","2016A000213","Seeded area (hectares)","Oats","Hectares",149,"units",0,"v115114009","5.16.5",10500,"",NA,NA,0,997500
"562",1995,"New Brunswick","2016A000213","Seeded area (hectares)","Oats","Hectares",149,"units",0,"v115114009","5.16.5",10900,"",NA,NA,0,1035500
"563",1996,"New Brunswick","2016A000213","Seeded area (hectares)","Oats","Hectares",149,"units",0,"v115114009","5.16.5",9500,"",NA,NA,0,902500
"564",1997,"New Brunswick","2016A000213","Seeded area (hectares)","Oats","Hectares",149,"units",0,"v115114009","5.16.5",8900,"",NA,NA,0,845500
"565",1998,"New Brunswick","2016A000213","Seeded area (hectares)","Oats","Hectares",149,"units",0,"v115114009","5.16.5",8500,"",NA,NA,0,807500
"566",1999,"New Brunswick","2016A000213","Seeded area (hectares)","Oats","Hectares",149,"units",0,"v115114009","5.16.5",8100,"",NA,NA,0,769500
"567",2000,"New Brunswick","2016A000213","Seeded area (hectares)","Oats","Hectares",149,"units",0,"v115114009","5.16.5",8500,"",NA,NA,0,807500
"568",2001,"New Brunswick","2016A000213","Seeded area (hectares)","Oats","Hectares",149,"units",0,"v115114009","5.16.5",8600,"",NA,NA,0,817000
"569",2002,"New Brunswick","2016A000213","Seeded area (hectares)","Oats","Hectares",149,"units",0,"v115114009","5.16.5",8900,"",NA,NA,0,845500
"570",2003,"New Brunswick","2016A000213","Seeded area (hectares)","Oats","Hectares",149,"units",0,"v115114009","5.16.5",8500,"",NA,NA,0,807500
"571",2004,"New Brunswick","2016A000213","Seeded area (hectares)","Oats","Hectares",149,"units",0,"v115114009","5.16.5",8900,"",NA,NA,0,845500
"572",2005,"New Brunswick","2016A000213","Seeded area (hectares)","Oats","Hectares",149,"units",0,"v115114009","5.16.5",9300,"",NA,NA,0,883500
"573",2006,"New Brunswick","2016A000213","Seeded area (hectares)","Oats","Hectares",149,"units",0,"v115114009","5.16.5",10100,"",NA,NA,0,959500
"574",2007,"New Brunswick","2016A000213","Seeded area (hectares)","Oats","Hectares",149,"units",0,"v115114009","5.16.5",8500,"",NA,NA,0,807500
"575",2008,"New Brunswick","2016A000213","Seeded area (hectares)","Oats","Hectares",149,"units",0,"v115114009","5.16.5",10100,"",NA,NA,0,959500
"576",2009,"New Brunswick","2016A000213","Seeded area (hectares)","Oats","Hectares",149,"units",0,"v115114009","5.16.5",8100,"",NA,NA,0,769500
"577",2010,"New Brunswick","2016A000213","Seeded area (hectares)","Oats","Hectares",149,"units",0,"v115114009","5.16.5",9300,"",NA,NA,0,883500
"578",2011,"New Brunswick","2016A000213","Seeded area (hectares)","Oats","Hectares",149,"units",0,"v115114009","5.16.5",9400,"",NA,NA,0,893000
"579",2012,"New Brunswick","2016A000213","Seeded area (hectares)","Oats","Hectares",149,"units",0,"v115114009","5.16.5",8500,"",NA,NA,0,807500
"580",2013,"New Brunswick","2016A000213","Seeded area (hectares)","Oats","Hectares",149,"units",0,"v115114009","5.16.5",8100,"",NA,NA,0,769500
"581",2014,"New Brunswick","2016A000213","Seeded area (hectares)","Oats","Hectares",149,"units",0,"v115114009","5.16.5",10900,"",NA,NA,0,1035500
"582",2015,"New Brunswick","2016A000213","Seeded area (hectares)","Oats","Hectares",149,"units",0,"v115114009","5.16.5",10900,"",NA,NA,0,1035500
"583",2016,"New Brunswick","2016A000213","Seeded area (hectares)","Oats","Hectares",149,"units",0,"v115114009","5.16.5",10200,"",NA,NA,0,969000
"584",2017,"New Brunswick","2016A000213","Seeded area (hectares)","Oats","Hectares",149,"units",0,"v115114009","5.16.5",10500,"",NA,NA,0,997500
"585",2018,"New Brunswick","2016A000213","Seeded area (hectares)","Oats","Hectares",149,"units",0,"v115114009","5.16.5",8900,"",NA,NA,0,845500
"586",2019,"New Brunswick","2016A000213","Seeded area (hectares)","Oats","Hectares",149,"units",0,"v115114009","5.16.5",7600,"",NA,NA,0,722000
"587",2020,"New Brunswick","2016A000213","Seeded area (hectares)","Oats","Hectares",149,"units",0,"v115114009","5.16.5",5700,"",NA,NA,0,541500
"588",2021,"New Brunswick","2016A000213","Seeded area (hectares)","Oats","Hectares",149,"units",0,"v115114009","5.16.5",11100,"",NA,NA,0,1054500
