"","REF_DATE","GEO","DGUID","Harvest.disposition","Type.of.crop","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS","Nitrogen.Applied"
"951",1990,"Ontario","2016A000235","Seeded area (hectares)","Soybeans","Hectares",149,"units",0,"v115114173","7.16.15",465400,NA,NA,NA,0,0
"952",1991,"Ontario","2016A000235","Seeded area (hectares)","Soybeans","Hectares",149,"units",0,"v115114173","7.16.15",570228,NA,NA,NA,0,0
"953",1992,"Ontario","2016A000235","Seeded area (hectares)","Soybeans","Hectares",149,"units",0,"v115114173","7.16.15",607000,NA,NA,NA,0,0
"954",1993,"Ontario","2016A000235","Seeded area (hectares)","Soybeans","Hectares",149,"units",0,"v115114173","7.16.15",708200,NA,NA,NA,0,0
"955",1994,"Ontario","2016A000235","Seeded area (hectares)","Soybeans","Hectares",149,"units",0,"v115114173","7.16.15",758800,NA,NA,NA,0,0
"956",1995,"Ontario","2016A000235","Seeded area (hectares)","Soybeans","Hectares",149,"units",0,"v115114173","7.16.15",736500,NA,NA,NA,0,0
"957",1996,"Ontario","2016A000235","Seeded area (hectares)","Soybeans","Hectares",149,"units",0,"v115114173","7.16.15",777000,NA,NA,NA,0,0
"958",1997,"Ontario","2016A000235","Seeded area (hectares)","Soybeans","Hectares",149,"units",0,"v115114173","7.16.15",938900,NA,NA,NA,0,0
"959",1998,"Ontario","2016A000235","Seeded area (hectares)","Soybeans","Hectares",149,"units",0,"v115114173","7.16.15",849800,NA,NA,NA,0,0
"960",1999,"Ontario","2016A000235","Seeded area (hectares)","Soybeans","Hectares",149,"units",0,"v115114173","7.16.15",860000,NA,NA,NA,0,0
"961",2000,"Ontario","2016A000235","Seeded area (hectares)","Soybeans","Hectares",149,"units",0,"v115114173","7.16.15",910500,NA,NA,NA,0,0
"962",2001,"Ontario","2016A000235","Seeded area (hectares)","Soybeans","Hectares",149,"units",0,"v115114173","7.16.15",910500,NA,NA,NA,0,0
"963",2002,"Ontario","2016A000235","Seeded area (hectares)","Soybeans","Hectares",149,"units",0,"v115114173","7.16.15",839700,NA,NA,NA,0,0
"964",2003,"Ontario","2016A000235","Seeded area (hectares)","Soybeans","Hectares",149,"units",0,"v115114173","7.16.15",809400,NA,NA,NA,0,0
"965",2004,"Ontario","2016A000235","Seeded area (hectares)","Soybeans","Hectares",149,"units",0,"v115114173","7.16.15",940900,NA,NA,NA,0,0
"966",2005,"Ontario","2016A000235","Seeded area (hectares)","Soybeans","Hectares",149,"units",0,"v115114173","7.16.15",940900,NA,NA,NA,0,0
"967",2006,"Ontario","2016A000235","Seeded area (hectares)","Soybeans","Hectares",149,"units",0,"v115114173","7.16.15",872500,NA,NA,NA,0,0
"968",2007,"Ontario","2016A000235","Seeded area (hectares)","Soybeans","Hectares",149,"units",0,"v115114173","7.16.15",906500,NA,NA,NA,0,0
"969",2008,"Ontario","2016A000235","Seeded area (hectares)","Soybeans","Hectares",149,"units",0,"v115114173","7.16.15",849800,NA,NA,NA,0,0
"970",2009,"Ontario","2016A000235","Seeded area (hectares)","Soybeans","Hectares",149,"units",0,"v115114173","7.16.15",999600,NA,NA,NA,0,0
"971",2010,"Ontario","2016A000235","Seeded area (hectares)","Soybeans","Hectares",149,"units",0,"v115114173","7.16.15",1011700,NA,NA,NA,0,0
"972",2011,"Ontario","2016A000235","Seeded area (hectares)","Soybeans","Hectares",149,"units",0,"v115114173","7.16.15",997500,NA,NA,NA,0,0
"973",2012,"Ontario","2016A000235","Seeded area (hectares)","Soybeans","Hectares",149,"units",0,"v115114173","7.16.15",1048100,NA,NA,NA,0,0
"974",2013,"Ontario","2016A000235","Seeded area (hectares)","Soybeans","Hectares",149,"units",0,"v115114173","7.16.15",1052200,NA,NA,NA,0,0
"975",2014,"Ontario","2016A000235","Seeded area (hectares)","Soybeans","Hectares",149,"units",0,"v115114173","7.16.15",1242400,NA,NA,NA,0,0
"976",2015,"Ontario","2016A000235","Seeded area (hectares)","Soybeans","Hectares",149,"units",0,"v115114173","7.16.15",1185700,NA,NA,NA,0,0
"977",2016,"Ontario","2016A000235","Seeded area (hectares)","Soybeans","Hectares",149,"units",0,"v115114173","7.16.15",1126400,NA,NA,NA,0,0
"978",2017,"Ontario","2016A000235","Seeded area (hectares)","Soybeans","Hectares",149,"units",0,"v115114173","7.16.15",1244400,NA,NA,NA,0,0
"979",2018,"Ontario","2016A000235","Seeded area (hectares)","Soybeans","Hectares",149,"units",0,"v115114173","7.16.15",1222200,NA,NA,NA,0,0
"980",2019,"Ontario","2016A000235","Seeded area (hectares)","Soybeans","Hectares",149,"units",0,"v115114173","7.16.15",1260400,NA,NA,NA,0,0
"981",2020,"Ontario","2016A000235","Seeded area (hectares)","Soybeans","Hectares",149,"units",0,"v115114173","7.16.15",1153400,NA,NA,NA,0,0
"982",2021,"Ontario","2016A000235","Seeded area (hectares)","Soybeans","Hectares",149,"units",0,"v115114173","7.16.15",1188200,NA,NA,NA,0,0
