"","REF_DATE","GEO","DGUID","Harvest.disposition","Type.of.crop","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS","Nitrogen.Applied"
"1373",1992,"Quebec","2016A000224","Seeded area (hectares)","Soybeans","Hectares",149,"units",0,"v115114075","6.16.15",32000,"",NA,NA,0,0
"1374",1993,"Quebec","2016A000224","Seeded area (hectares)","Soybeans","Hectares",149,"units",0,"v115114075","6.16.15",36000,"",NA,NA,0,0
"1375",1994,"Quebec","2016A000224","Seeded area (hectares)","Soybeans","Hectares",149,"units",0,"v115114075","6.16.15",57000,"",NA,NA,0,0
"1376",1995,"Quebec","2016A000224","Seeded area (hectares)","Soybeans","Hectares",149,"units",0,"v115114075","6.16.15",86000,"",NA,NA,0,0
"1377",1996,"Quebec","2016A000224","Seeded area (hectares)","Soybeans","Hectares",149,"units",0,"v115114075","6.16.15",96693,"",NA,NA,0,0
"1378",1997,"Quebec","2016A000224","Seeded area (hectares)","Soybeans","Hectares",149,"units",0,"v115114075","6.16.15",120000,"",NA,NA,0,0
"1379",1998,"Quebec","2016A000224","Seeded area (hectares)","Soybeans","Hectares",149,"units",0,"v115114075","6.16.15",128000,"",NA,NA,0,0
"1380",1999,"Quebec","2016A000224","Seeded area (hectares)","Soybeans","Hectares",149,"units",0,"v115114075","6.16.15",142000,"",NA,NA,0,0
"1381",2000,"Quebec","2016A000224","Seeded area (hectares)","Soybeans","Hectares",149,"units",0,"v115114075","6.16.15",156000,"",NA,NA,0,0
"1382",2001,"Quebec","2016A000224","Seeded area (hectares)","Soybeans","Hectares",149,"units",0,"v115114075","6.16.15",148000,"",NA,NA,0,0
"1383",2002,"Quebec","2016A000224","Seeded area (hectares)","Soybeans","Hectares",149,"units",0,"v115114075","6.16.15",135000,"",NA,NA,0,0
"1384",2003,"Quebec","2016A000224","Seeded area (hectares)","Soybeans","Hectares",149,"units",0,"v115114075","6.16.15",152000,"",NA,NA,0,0
"1385",2004,"Quebec","2016A000224","Seeded area (hectares)","Soybeans","Hectares",149,"units",0,"v115114075","6.16.15",200000,"",NA,NA,0,0
"1386",2005,"Quebec","2016A000224","Seeded area (hectares)","Soybeans","Hectares",149,"units",0,"v115114075","6.16.15",187000,"",NA,NA,0,0
"1387",2006,"Quebec","2016A000224","Seeded area (hectares)","Soybeans","Hectares",149,"units",0,"v115114075","6.16.15",194500,"",NA,NA,0,0
"1388",2007,"Quebec","2016A000224","Seeded area (hectares)","Soybeans","Hectares",149,"units",0,"v115114075","6.16.15",176000,"",NA,NA,0,0
"1389",2008,"Quebec","2016A000224","Seeded area (hectares)","Soybeans","Hectares",149,"units",0,"v115114075","6.16.15",232000,"",NA,NA,0,0
"1390",2009,"Quebec","2016A000224","Seeded area (hectares)","Soybeans","Hectares",149,"units",0,"v115114075","6.16.15",242000,"",NA,NA,0,0
"1391",2010,"Quebec","2016A000224","Seeded area (hectares)","Soybeans","Hectares",149,"units",0,"v115114075","6.16.15",267000,"",NA,NA,0,0
"1392",2011,"Quebec","2016A000224","Seeded area (hectares)","Soybeans","Hectares",149,"units",0,"v115114075","6.16.15",300000,"",NA,NA,0,0
"1393",2012,"Quebec","2016A000224","Seeded area (hectares)","Soybeans","Hectares",149,"units",0,"v115114075","6.16.15",285700,"",NA,NA,0,0
"1394",2013,"Quebec","2016A000224","Seeded area (hectares)","Soybeans","Hectares",149,"units",0,"v115114075","6.16.15",295500,"",NA,NA,0,0
"1395",2014,"Quebec","2016A000224","Seeded area (hectares)","Soybeans","Hectares",149,"units",0,"v115114075","6.16.15",358100,"",NA,NA,0,0
"1396",2015,"Quebec","2016A000224","Seeded area (hectares)","Soybeans","Hectares",149,"units",0,"v115114075","6.16.15",344000,"",NA,NA,0,0
"1397",2016,"Quebec","2016A000224","Seeded area (hectares)","Soybeans","Hectares",149,"units",0,"v115114075","6.16.15",351700,"",NA,NA,0,0
"1398",2017,"Quebec","2016A000224","Seeded area (hectares)","Soybeans","Hectares",149,"units",0,"v115114075","6.16.15",398000,"",NA,NA,0,0
"1399",2018,"Quebec","2016A000224","Seeded area (hectares)","Soybeans","Hectares",149,"units",0,"v115114075","6.16.15",370300,"",NA,NA,0,0
"1400",2019,"Quebec","2016A000224","Seeded area (hectares)","Soybeans","Hectares",149,"units",0,"v115114075","6.16.15",366700,"",NA,NA,0,0
"1401",2020,"Quebec","2016A000224","Seeded area (hectares)","Soybeans","Hectares",149,"units",0,"v115114075","6.16.15",358300,"",NA,NA,0,0
"1402",2021,"Quebec","2016A000224","Seeded area (hectares)","Soybeans","Hectares",149,"units",0,"v115114075","6.16.15",374500,"",NA,NA,0,0
