Period,Commodity,Province,Country,State,Value ($),Quantity,Unit of measure
1989-01-01,"1207.50.00 - Mustard seeds, whether or not broken",New Brunswick,The world,N/A,197773,883353,Weight in kilograms
1997-01-01,"1207.50.00 - Mustard seeds, whether or not broken",Quebec,The world,N/A,250547,206661,Weight in kilograms
2005-01-01,"1207.50.00 - Mustard seeds, whether or not broken",Quebec,The world,N/A,378205,647776,Weight in kilograms
2006-01-01,"1207.50.00 - Mustard seeds, whether or not broken",Quebec,The world,N/A,222042,414147,Weight in kilograms
1988-01-01,"1207.60.00 - Safflower seeds, whether or not broken",Quebec,The world,N/A,84287,216320,Weight in kilograms
2001-01-01,"1207.60.00 - Safflower seeds, whether or not broken",Quebec,The world,N/A,4698,4536,Weight in kilograms
2005-01-01,"1207.91.00 - Poppy seeds, whether or not broken",Quebec,The world,N/A,221,402,Weight in kilograms
2006-01-01,"1207.99.10 - Hemp seeds, whether or not broken",Quebec,The world,N/A,4635,656,Weight in kilograms
2007-01-01,"1207.99.90 - Oil seeds & oleaginous frts, excl hemp seeds and safflower seeds, w/o broken",Quebec,The world,N/A,68935,18515,Weight in kilograms
1995-01-01,"1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)",Quebec,The world,N/A,22496,19288,Weight in kilograms
1995-01-01,"1207.40.00 - Sesamum seeds, whether or not broken",Ontario,The world,N/A,60101,22252,Weight in kilograms
1998-01-01,"1207.40.00 - Sesamum seeds, whether or not broken",Ontario,The world,N/A,45428,24576,Weight in kilograms
2002-01-01,"1207.40.00 - Sesamum seeds, whether or not broken",Ontario,The world,N/A,19383,18479,Weight in kilograms
1997-01-01,"1207.50.00 - Mustard seeds, whether or not broken",Ontario,The world,N/A,1190745,1117734,Weight in kilograms
2006-01-01,"1207.10.00 - Palm nuts and kernels, whether or not broken",Ontario,The world,N/A,15675,19000,Weight in kilograms
2006-01-01,"1207.50.00 - Mustard seeds, whether or not broken",Ontario,The world,N/A,531245,802697,Weight in kilograms
1993-01-01,"1207.91.00 - Poppy seeds, whether or not broken",Ontario,The world,N/A,7207,1814,Weight in kilograms
1989-01-01,"1207.50.00 - Mustard seeds, whether or not broken",Manitoba,The world,N/A,8518642,24200278,Weight in kilograms
1998-01-01,"1207.50.00 - Mustard seeds, whether or not broken",Manitoba,The world,N/A,13509172,25641842,Weight in kilograms
1990-01-01,"1207.60.00 - Safflower seeds, whether or not broken",Manitoba,The world,N/A,25348,55139,Weight in kilograms
2008-01-01,"1207.99.20 - Safflower seeds, whether or not broken (Terminated 2011-12)",Manitoba,The world,N/A,3603,6255,Weight in kilograms
2010-01-01,"1207.99.90 - Oil seeds & oleaginous frts, excl hemp seeds and safflower seeds, w/o broken",Manitoba,The world,N/A,498478,646392,Weight in kilograms
2000-01-01,"1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)",Manitoba,The world,N/A,44618,5897,Weight in kilograms
1989-01-01,"1207.40.00 - Sesamum seeds, whether or not broken",Saskatchewan,The world,N/A,6748,20412,Weight in kilograms
2000-01-01,"1207.50.00 - Mustard seeds, whether or not broken",Saskatchewan,The world,N/A,35944868,85140964,Weight in kilograms
2004-01-01,"1207.50.00 - Mustard seeds, whether or not broken",Saskatchewan,The world,N/A,35142870,62846779,Weight in kilograms
2005-01-01,"1207.50.00 - Mustard seeds, whether or not broken",Saskatchewan,The world,N/A,36629126,74293063,Weight in kilograms
2004-01-01,"1207.40.00 - Sesamum seeds, whether or not broken",Saskatchewan,The world,N/A,3074,1134,Weight in kilograms
2008-01-01,"1207.50.00 - Mustard seeds, whether or not broken",Saskatchewan,The world,N/A,102943494,98998801,Weight in kilograms
1988-01-01,"1207.60.00 - Safflower seeds, whether or not broken",Saskatchewan,The world,N/A,1095147,3270191,Weight in kilograms
1989-01-01,"1207.60.00 - Safflower seeds, whether or not broken",Saskatchewan,The world,N/A,57102,153123,Weight in kilograms
1994-01-01,"1207.91.00 - Poppy seeds, whether or not broken",Saskatchewan,The world,N/A,2579,3954,Weight in kilograms
2006-01-01,"1207.99.10 - Hemp seeds, whether or not broken",Saskatchewan,The world,N/A,446895,43980,Weight in kilograms
2010-01-01,"1207.99.10 - Hemp seeds, whether or not broken",Saskatchewan,The world,N/A,113730,11383,Weight in kilograms
2010-01-01,"1207.99.20 - Safflower seeds, whether or not broken (Terminated 2011-12)",Saskatchewan,The world,N/A,12300,14470,Weight in kilograms
1989-01-01,"1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)",Saskatchewan,The world,N/A,41117,70370,Weight in kilograms
1991-01-01,"1207.40.00 - Sesamum seeds, whether or not broken",Alberta,The world,N/A,9541,22392,Weight in kilograms
1992-01-01,"1207.50.00 - Mustard seeds, whether or not broken",Alberta,The world,N/A,10241342,33222047,Weight in kilograms
1999-01-01,"1207.50.00 - Mustard seeds, whether or not broken",Alberta,The world,N/A,22871308,46648380,Weight in kilograms
1995-01-01,"1207.60.00 - Safflower seeds, whether or not broken",Alberta,The world,N/A,171497,354431,Weight in kilograms
2010-01-01,"1207.99.10 - Hemp seeds, whether or not broken",Alberta,The world,N/A,93644,25317,Weight in kilograms
1989-01-01,"1207.50.00 - Mustard seeds, whether or not broken",British Columbia,The world,N/A,5454989,14956569,Weight in kilograms
2009-01-01,"1207.99.90 - Oil seeds & oleaginous frts, excl hemp seeds and safflower seeds, w/o broken",British Columbia,The world,N/A,181540,85861,Weight in kilograms
2002-01-01,"1207.20.00 - Cotton seeds, whether or not broken (Terminated 2011-12)",Quebec,The world,N/A,1,1,Weight in kilograms
1997-01-01,"1207.40.00 - Sesamum seeds, whether or not broken",Quebec,The world,N/A,2277,680,Weight in kilograms
2009-01-01,"1207.99.10 - Hemp seeds, whether or not broken",Quebec,The world,N/A,599364,49846,Weight in kilograms
2009-01-01,"1207.99.90 - Oil seeds & oleaginous frts, excl hemp seeds and safflower seeds, w/o broken",Quebec,The world,N/A,73926,6104,Weight in kilograms
2002-01-01,"1207.60.00 - Safflower seeds, whether or not broken",Quebec,The world,N/A,4009,3402,Weight in kilograms
2003-01-01,"1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)",Quebec,The world,N/A,118399,102525,Weight in kilograms
1999-01-01,"1207.60.00 - Safflower seeds, whether or not broken",Quebec,The world,N/A,304252,315725,Weight in kilograms
1999-01-01,"1207.91.00 - Poppy seeds, whether or not broken",Quebec,The world,N/A,30235,3841,Weight in kilograms
1990-01-01,"1207.40.00 - Sesamum seeds, whether or not broken",Ontario,The world,N/A,34469,12196,Weight in kilograms
1992-01-01,"1207.50.00 - Mustard seeds, whether or not broken",Ontario,The world,N/A,20251,36131,Weight in kilograms
1994-01-01,"1207.50.00 - Mustard seeds, whether or not broken",Ontario,The world,N/A,663405,877517,Weight in kilograms
2003-01-01,"1207.40.00 - Sesamum seeds, whether or not broken",Ontario,The world,N/A,4541,1814,Weight in kilograms
2004-01-01,"1207.50.00 - Mustard seeds, whether or not broken",Ontario,The world,N/A,226929,323682,Weight in kilograms
1988-01-01,"1207.60.00 - Safflower seeds, whether or not broken",Ontario,The world,N/A,253697,604074,Weight in kilograms
2004-01-01,"1207.60.00 - Safflower seeds, whether or not broken",Ontario,The world,N/A,34753,13983,Weight in kilograms
2007-01-01,"1207.99.90 - Oil seeds & oleaginous frts, excl hemp seeds and safflower seeds, w/o broken",Ontario,The world,N/A,688414,2322213,Weight in kilograms
1993-01-01,"1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)",Ontario,The world,N/A,10686,120830,Weight in kilograms
2003-01-01,"1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)",Ontario,The world,N/A,102135,87815,Weight in kilograms
1989-01-01,"1207.20.00 - Cotton seeds, whether or not broken (Terminated 2011-12)",Manitoba,The world,N/A,5231,15984,Weight in kilograms
2002-01-01,"1207.50.00 - Mustard seeds, whether or not broken",Manitoba,The world,N/A,14544070,28363926,Weight in kilograms
2000-01-01,"1207.10.00 - Palm nuts and kernels, whether or not broken",Manitoba,The world,N/A,52604,36288,Weight in kilograms
2004-01-01,"1207.10.00 - Palm nuts and kernels, whether or not broken",Manitoba,The world,N/A,17378,38854,Weight in kilograms
1992-01-01,"1207.30.00 - Castor oil seeds, whether or not broken",Manitoba,The world,N/A,8738,20412,Weight in kilograms
1989-01-01,"1207.60.00 - Safflower seeds, whether or not broken",Manitoba,The world,N/A,3098,8938,Weight in kilograms
2004-01-01,"1207.60.00 - Safflower seeds, whether or not broken",Manitoba,The world,N/A,584185,538138,Weight in kilograms
2008-01-01,"1207.99.10 - Hemp seeds, whether or not broken",Manitoba,The world,N/A,1769579,581036,Weight in kilograms
2006-01-01,"1207.99.90 - Oil seeds and oleaginous fruits, excluding hemp seeds, nes,whether or not broken",Manitoba,The world,N/A,4141,1361,Weight in kilograms
2001-01-01,"1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)",Manitoba,The world,N/A,218515,137163,Weight in kilograms
2003-01-01,"1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)",Manitoba,The world,N/A,649273,491764,Weight in kilograms
1996-01-01,"1207.20.00 - Cotton seeds, whether or not broken (Terminated 2011-12)",Saskatchewan,The world,N/A,15287,20000,Weight in kilograms
2001-01-01,"1207.20.00 - Cotton seeds, whether or not broken (Terminated 2011-12)",Saskatchewan,The world,N/A,10851,20000,Weight in kilograms
1997-01-01,"1207.40.00 - Sesamum seeds, whether or not broken",Saskatchewan,The world,N/A,8148,13381,Weight in kilograms
1992-01-01,"1207.50.00 - Mustard seeds, whether or not broken",Saskatchewan,The world,N/A,16054118,48335321,Weight in kilograms
1993-01-01,"1207.50.00 - Mustard seeds, whether or not broken",Saskatchewan,The world,N/A,30760932,93219687,Weight in kilograms
1999-01-01,"1207.50.00 - Mustard seeds, whether or not broken",Saskatchewan,The world,N/A,41286742,80992080,Weight in kilograms
1990-01-01,"1207.60.00 - Safflower seeds, whether or not broken",Saskatchewan,The world,N/A,14414,28470,Weight in kilograms
1991-01-01,"1207.60.00 - Safflower seeds, whether or not broken",Saskatchewan,The world,N/A,11822,71134,Weight in kilograms
1994-01-01,"1207.60.00 - Safflower seeds, whether or not broken",Saskatchewan,The world,N/A,19135,56008,Weight in kilograms
1999-01-01,"1207.60.00 - Safflower seeds, whether or not broken",Saskatchewan,The world,N/A,21050,17169,Weight in kilograms
2006-01-01,"1207.99.90 - Oil seeds and oleaginous fruits, excluding hemp seeds, nes,whether or not broken",Saskatchewan,The world,N/A,7320397,23456530,Weight in kilograms
2010-01-01,"1207.99.90 - Oil seeds & oleaginous frts, excl hemp seeds and safflower seeds, w/o broken",Saskatchewan,The world,N/A,2158991,1758703,Weight in kilograms
1995-01-01,"1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)",Saskatchewan,The world,N/A,312844,35182,Weight in kilograms
1998-01-01,"1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)",Saskatchewan,The world,N/A,456664,84350,Weight in kilograms
1995-01-01,"1207.50.00 - Mustard seeds, whether or not broken",Alberta,The world,N/A,13789978,36110261,Weight in kilograms
2006-01-01,"1207.50.00 - Mustard seeds, whether or not broken",Alberta,The world,N/A,8484640,18498507,Weight in kilograms
1990-01-01,"1207.60.00 - Safflower seeds, whether or not broken",Alberta,The world,N/A,131049,551878,Weight in kilograms
1992-01-01,"1207.60.00 - Safflower seeds, whether or not broken",Alberta,The world,N/A,199348,764536,Weight in kilograms
2006-01-01,"1207.99.90 - Oil seeds and oleaginous fruits, excluding hemp seeds, nes,whether or not broken",Alberta,The world,N/A,12732,753,Weight in kilograms
1995-01-01,"1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)",Alberta,The world,N/A,10000,8000,Weight in kilograms
2000-01-01,"1207.50.00 - Mustard seeds, whether or not broken",British Columbia,The world,N/A,2328534,6392974,Weight in kilograms
1992-01-01,"1207.60.00 - Safflower seeds, whether or not broken",British Columbia,The world,N/A,16577,34223,Weight in kilograms
1989-01-01,"1207.91.00 - Poppy seeds, whether or not broken",British Columbia,The world,N/A,19564,9847,Weight in kilograms
2006-01-01,"1207.99.90 - Oil seeds and oleaginous fruits, excluding hemp seeds, nes,whether or not broken",British Columbia,The world,N/A,374096,96409,Weight in kilograms
1988-01-01,"1207.40.00 - Sesamum seeds, whether or not broken",British Columbia,The world,N/A,200,113,Weight in kilograms
2009-01-01,"1207.50.00 - Mustard seeds, whether or not broken",British Columbia,The world,N/A,43519,41174,Weight in kilograms
2004-01-01,"1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)",British Columbia,The world,N/A,136624,33137,Weight in kilograms
2005-01-01,"1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)",British Columbia,The world,N/A,322420,169212,Weight in kilograms
1988-01-01,"1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)",Prince Edward Island,The world,N/A,5564,20453,Weight in kilograms
2005-01-01,"1207.50.00 - Mustard seeds, whether or not broken",Nova Scotia,The world,N/A,3993,7212,Weight in kilograms
1992-01-01,"1207.50.00 - Mustard seeds, whether or not broken",Quebec,The world,N/A,54838,146058,Weight in kilograms
1993-01-01,"1207.50.00 - Mustard seeds, whether or not broken",Quebec,The world,N/A,27407,61236,Weight in kilograms
1991-01-01,"1207.10.00 - Palm nuts and kernels, whether or not broken",Quebec,The world,N/A,9178,18144,Weight in kilograms
1991-01-01,"1207.50.00 - Mustard seeds, whether or not broken",Quebec,The world,N/A,46912,107865,Weight in kilograms
2005-01-01,"1207.10.00 - Palm nuts and kernels, whether or not broken",Quebec,The world,N/A,4620,4312,Weight in kilograms
1996-01-01,"1207.40.00 - Sesamum seeds, whether or not broken",Quebec,The world,N/A,16851,15113,Weight in kilograms
2007-01-01,"1207.40.00 - Sesamum seeds, whether or not broken",Quebec,The world,N/A,10856,52321,Weight in kilograms
2010-01-01,"1207.40.00 - Sesamum seeds, whether or not broken",Quebec,The world,N/A,476598,214559,Weight in kilograms
2008-01-01,"1207.99.10 - Hemp seeds, whether or not broken",Quebec,The world,N/A,195374,20779,Weight in kilograms
1992-01-01,"1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)",Quebec,The world,N/A,37059,36777,Weight in kilograms
2000-01-01,"1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)",Quebec,The world,N/A,77294,10304,Weight in kilograms
2002-01-01,"1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)",Quebec,The world,N/A,9509,17289,Weight in kilograms
2009-01-01,"1207.99.20 - Safflower seeds, whether or not broken (Terminated 2011-12)",Quebec,The world,N/A,2000,3636,Weight in kilograms
2007-01-01,"1207.40.00 - Sesamum seeds, whether or not broken",Ontario,The world,N/A,17133,54551,Weight in kilograms
1989-01-01,"1207.50.00 - Mustard seeds, whether or not broken",Ontario,The world,N/A,2350674,5996611,Weight in kilograms
1998-01-01,"1207.50.00 - Mustard seeds, whether or not broken",Ontario,The world,N/A,1109723,1398153,Weight in kilograms
2006-01-01,"1207.40.00 - Sesamum seeds, whether or not broken",Ontario,The world,N/A,17413,27176,Weight in kilograms
2001-01-01,"1207.30.00 - Castor oil seeds, whether or not broken",Ontario,The world,N/A,3424,191,Weight in kilograms
2001-01-01,"1207.40.00 - Sesamum seeds, whether or not broken",Ontario,The world,N/A,19350,9979,Weight in kilograms
2005-01-01,"1207.40.00 - Sesamum seeds, whether or not broken",Ontario,The world,N/A,13357,24286,Weight in kilograms
1997-01-01,"1207.91.00 - Poppy seeds, whether or not broken",Ontario,The world,N/A,12444,6124,Weight in kilograms
1989-01-01,"1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)",Ontario,The world,N/A,516702,75475,Weight in kilograms
2002-01-01,"1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)",Ontario,The world,N/A,250153,183470,Weight in kilograms
2004-01-01,"1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)",Ontario,The world,N/A,201468,412965,Weight in kilograms
2003-01-01,"1207.60.00 - Safflower seeds, whether or not broken",Ontario,The world,N/A,4187,6123,Weight in kilograms
1988-01-01,"1207.20.00 - Cotton seeds, whether or not broken (Terminated 2011-12)",Manitoba,The world,N/A,6671,20385,Weight in kilograms
1990-01-01,"1207.30.00 - Castor oil seeds, whether or not broken",Manitoba,The world,N/A,10431,27060,Weight in kilograms
1993-01-01,"1207.40.00 - Sesamum seeds, whether or not broken",Manitoba,The world,N/A,70560,31275,Weight in kilograms
1994-01-01,"1207.40.00 - Sesamum seeds, whether or not broken",Manitoba,The world,N/A,5429,6350,Weight in kilograms
2000-01-01,"1207.50.00 - Mustard seeds, whether or not broken",Manitoba,The world,N/A,12028737,27273731,Weight in kilograms
2001-01-01,"1207.50.00 - Mustard seeds, whether or not broken",Manitoba,The world,N/A,17079395,37909474,Weight in kilograms
2007-01-01,"1207.50.00 - Mustard seeds, whether or not broken",Manitoba,The world,N/A,19128027,38222269,Weight in kilograms
1991-01-01,"1207.60.00 - Safflower seeds, whether or not broken",Manitoba,The world,N/A,106498,307379,Weight in kilograms
1996-01-01,"1207.60.00 - Safflower seeds, whether or not broken",Manitoba,The world,N/A,65293,82193,Weight in kilograms
1997-01-01,"1207.60.00 - Safflower seeds, whether or not broken",Manitoba,The world,N/A,193698,210169,Weight in kilograms
2007-01-01,"1207.99.10 - Hemp seeds, whether or not broken",Manitoba,The world,N/A,1569836,496588,Weight in kilograms
2006-01-01,"1207.60.00 - Safflower seeds, whether or not broken",Manitoba,The world,N/A,671604,795095,Weight in kilograms
2006-01-01,"1207.99.10 - Hemp seeds, whether or not broken",Manitoba,The world,N/A,937790,123920,Weight in kilograms
2007-01-01,"1207.99.90 - Oil seeds & oleaginous frts, excl hemp seeds and safflower seeds, w/o broken",Manitoba,The world,N/A,871060,1035190,Weight in kilograms
1991-01-01,"1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)",Manitoba,The world,N/A,13709,89359,Weight in kilograms
1998-01-01,"1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)",Manitoba,The world,N/A,51939,84999,Weight in kilograms
2005-01-01,"1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)",Manitoba,The world,N/A,823686,167795,Weight in kilograms
1995-01-01,"1207.40.00 - Sesamum seeds, whether or not broken",Saskatchewan,The world,N/A,14033,26862,Weight in kilograms
1998-01-01,"1207.50.00 - Mustard seeds, whether or not broken",Saskatchewan,The world,N/A,60046048,112638499,Weight in kilograms
2001-01-01,"1207.50.00 - Mustard seeds, whether or not broken",Saskatchewan,The world,N/A,39018193,78007177,Weight in kilograms
2002-01-01,"1207.50.00 - Mustard seeds, whether or not broken",Saskatchewan,The world,N/A,52704222,87788915,Weight in kilograms
2009-01-01,"1207.50.00 - Mustard seeds, whether or not broken",Saskatchewan,The world,N/A,67582272,58741798,Weight in kilograms
2010-01-01,"1207.50.00 - Mustard seeds, whether or not broken",Saskatchewan,The world,N/A,62309036,75510778,Weight in kilograms
2002-01-01,"1207.60.00 - Safflower seeds, whether or not broken",Saskatchewan,The world,N/A,11150,19991,Weight in kilograms
2006-01-01,"1207.60.00 - Safflower seeds, whether or not broken",Saskatchewan,The world,N/A,1293,1497,Weight in kilograms
2004-01-01,"1207.91.00 - Poppy seeds, whether or not broken",Saskatchewan,The world,N/A,18600,2300,Weight in kilograms
2009-01-01,"1207.99.10 - Hemp seeds, whether or not broken",Saskatchewan,The world,N/A,964055,144423,Weight in kilograms
2004-01-01,"1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)",Saskatchewan,The world,N/A,88422,28218,Weight in kilograms
1988-01-01,"1207.50.00 - Mustard seeds, whether or not broken",Alberta,The world,N/A,6677108,25019892,Weight in kilograms
1991-01-01,"1207.50.00 - Mustard seeds, whether or not broken",Alberta,The world,N/A,11449610,33019562,Weight in kilograms
2000-01-01,"1207.50.00 - Mustard seeds, whether or not broken",Alberta,The world,N/A,17649603,39581730,Weight in kilograms
1991-01-01,"1207.60.00 - Safflower seeds, whether or not broken",Alberta,The world,N/A,85688,319914,Weight in kilograms
1996-01-01,"1207.60.00 - Safflower seeds, whether or not broken",Alberta,The world,N/A,328896,830361,Weight in kilograms
1999-01-01,"1207.60.00 - Safflower seeds, whether or not broken",Alberta,The world,N/A,74713,105532,Weight in kilograms
2007-01-01,"1207.99.90 - Oil seeds & oleaginous frts, excl hemp seeds and safflower seeds, w/o broken",Alberta,The world,N/A,71393,101100,Weight in kilograms
1990-01-01,"1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)",Alberta,The world,N/A,2311,20262,Weight in kilograms
1993-01-01,"1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)",Alberta,The world,N/A,2156,2000,Weight in kilograms
2005-01-01,"1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)",Alberta,The world,N/A,23713,34751,Weight in kilograms
1991-01-01,"1207.50.00 - Mustard seeds, whether or not broken",British Columbia,The world,N/A,1288303,3605694,Weight in kilograms
1993-01-01,"1207.50.00 - Mustard seeds, whether or not broken",British Columbia,The world,N/A,549016,1714414,Weight in kilograms
2002-01-01,"1207.50.00 - Mustard seeds, whether or not broken",British Columbia,The world,N/A,5016720,11927319,Weight in kilograms
2004-01-01,"1207.50.00 - Mustard seeds, whether or not broken",British Columbia,The world,N/A,454153,747696,Weight in kilograms
2007-01-01,"1207.99.90 - Oil seeds & oleaginous frts, excl hemp seeds and safflower seeds, w/o broken",British Columbia,The world,N/A,567340,622556,Weight in kilograms
2010-01-01,"1207.99.90 - Oil seeds & oleaginous frts, excl hemp seeds and safflower seeds, w/o broken",British Columbia,The world,N/A,11044,2525,Weight in kilograms
1996-01-01,"1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)",British Columbia,The world,N/A,112362,14787,Weight in kilograms
2008-01-01,"1207.50.00 - Mustard seeds, whether or not broken",Yukon,The world,N/A,57084,89896,Weight in kilograms
,,,,,,,
,,,,,,,
How to cite: Statistics Canada. Canadian International Merchandise Trade Web Application,,,,,,,
https://www150.statcan.gc.ca/n1/pub/71-607-x/71-607-x2021004-eng.htm,,,,,,,
Accessed date: 2021-11-06,,,,,,,
