Period,Commodity,Province,Country,State,Value ($),Quantity,Unit of measure
1990-01-01,1003.00.00 - Barley (Terminated 1998-12),Alberta,The world,N/A,253493970,1880443,Weight in metric tonne
1995-01-01,1003.00.00 - Barley (Terminated 1998-12),Alberta,The world,N/A,184818292,1019565,Weight in metric tonne
1999-01-01,1003.00.10 - Barley seed (Terminated 2011-12),British Columbia,The world,N/A,25653,111,Weight in metric tonne
1999-01-01,"1003.00.90 - Barley, except seed (Terminated 2011-12)",British Columbia,The world,N/A,2665114,14233,Weight in metric tonne
1989-01-01,1003.00.00 - Barley (Terminated 1998-12),British Columbia,The world,N/A,6892272,46965,Weight in metric tonne
2001-01-01,"1003.00.90 - Barley, except seed (Terminated 2011-12)",Manitoba,The world,N/A,56290383,256616,Weight in metric tonne
2004-01-01,"1003.00.90 - Barley, except seed (Terminated 2011-12)",Manitoba,The world,N/A,22490912,114045,Weight in metric tonne
2006-01-01,"1003.00.90 - Barley, except seed (Terminated 2011-12)",Manitoba,The world,N/A,22081168,125824,Weight in metric tonne
2008-01-01,"1003.00.90 - Barley, except seed (Terminated 2011-12)",Manitoba,The world,N/A,101704653,317823,Weight in metric tonne
2000-01-01,1003.00.10 - Barley seed (Terminated 2011-12),Saskatchewan,The world,N/A,1704675,7543,Weight in metric tonne
2005-01-01,1003.00.10 - Barley seed (Terminated 2011-12),Saskatchewan,The world,N/A,5343041,25349,Weight in metric tonne
2009-01-01,"1003.00.90 - Barley, except seed (Terminated 2011-12)",Saskatchewan,The world,N/A,237238291,846716,Weight in metric tonne
1988-01-01,1003.00.00 - Barley (Terminated 1998-12),Saskatchewan,The world,N/A,96925342,932319,Weight in metric tonne
1997-01-01,1003.00.00 - Barley (Terminated 1998-12),Saskatchewan,The world,N/A,307143800,1528523,Weight in metric tonne
2007-01-01,1003.00.10 - Barley seed (Terminated 2011-12),Alberta,The world,N/A,6747941,27025,Weight in metric tonne
2006-01-01,"1003.00.90 - Barley, except seed (Terminated 2011-12)",Alberta,The world,N/A,76790064,437561,Weight in metric tonne
1996-01-01,1003.00.00 - Barley (Terminated 1998-12),Alberta,The world,N/A,346567057,1502688,Weight in metric tonne
2010-01-01,"1003.00.90 - Barley, except seed (Terminated 2011-12)",British Columbia,The world,N/A,3047367,12610,Weight in metric tonne
1991-01-01,1003.00.00 - Barley (Terminated 1998-12),British Columbia,The world,N/A,4189419,36959,Weight in metric tonne
1995-01-01,1003.00.00 - Barley (Terminated 1998-12),British Columbia,The world,N/A,2826494,15592,Weight in metric tonne
1999-01-01,1003.00.10 - Barley seed (Terminated 2011-12),Manitoba,The world,N/A,258208,1135,Weight in metric tonne
2006-01-01,1003.00.10 - Barley seed (Terminated 2011-12),Manitoba,The world,N/A,1947393,9536,Weight in metric tonne
2007-01-01,1003.00.10 - Barley seed (Terminated 2011-12),Manitoba,The world,N/A,2571237,10300,Weight in metric tonne
2009-01-01,1003.00.10 - Barley seed (Terminated 2011-12),Manitoba,The world,N/A,295394,857,Weight in metric tonne
2003-01-01,"1003.00.90 - Barley, except seed (Terminated 2011-12)",Manitoba,The world,N/A,17468380,78727,Weight in metric tonne
2009-01-01,"1003.00.90 - Barley, except seed (Terminated 2011-12)",Manitoba,The world,N/A,51598350,184153,Weight in metric tonne
1996-01-01,1003.00.00 - Barley (Terminated 1998-12),Manitoba,The world,N/A,64548915,279882,Weight in metric tonne
1989-01-01,1003.00.00 - Barley (Terminated 1998-12),Manitoba,The world,N/A,60594559,412947,Weight in metric tonne
2004-01-01,"1003.00.90 - Barley, except seed (Terminated 2011-12)",Saskatchewan,The world,N/A,163941478,831276,Weight in metric tonne
1996-01-01,1003.00.00 - Barley (Terminated 1998-12),Saskatchewan,The world,N/A,368109601,1596080,Weight in metric tonne
1990-01-01,1003.00.00 - Barley (Terminated 1998-12),Saskatchewan,The world,N/A,186958898,1386888,Weight in metric tonne
2002-01-01,1003.00.10 - Barley seed (Terminated 2011-12),Alberta,The world,N/A,3085233,12104,Weight in metric tonne
2002-01-01,"1003.00.90 - Barley, except seed (Terminated 2011-12)",Alberta,The world,N/A,65839092,288594,Weight in metric tonne
1993-01-01,1003.00.00 - Barley (Terminated 1998-12),Alberta,The world,N/A,160488490,1235862,Weight in metric tonne
2008-01-01,"1003.00.90 - Barley, except seed (Terminated 2011-12)",British Columbia,The world,N/A,6986799,21833,Weight in metric tonne
2000-01-01,1003.00.10 - Barley seed (Terminated 2011-12),British Columbia,The world,N/A,23694,98,Weight in metric tonne
2000-01-01,"1003.00.90 - Barley, except seed (Terminated 2011-12)",British Columbia,The world,N/A,2551577,13079,Weight in metric tonne
2001-01-01,"1003.00.90 - Barley, except seed (Terminated 2011-12)",British Columbia,The world,N/A,2452406,11169,Weight in metric tonne
2006-01-01,1003.00.10 - Barley seed (Terminated 2011-12),British Columbia,The world,N/A,213470,1043,Weight in metric tonne
2007-01-01,1003.00.10 - Barley seed (Terminated 2011-12),British Columbia,The world,N/A,168231,674,Weight in metric tonne
2009-01-01,"1003.00.90 - Barley, except seed (Terminated 2011-12)",British Columbia,The world,N/A,3817230,13621,Weight in metric tonne
1996-01-01,1003.00.00 - Barley (Terminated 1998-12),British Columbia,The world,N/A,6997374,30304,Weight in metric tonne
2002-01-01,1003.00.10 - Barley seed (Terminated 2011-12),Manitoba,The world,N/A,637667,2501,Weight in metric tonne
2008-01-01,1003.00.10 - Barley seed (Terminated 2011-12),Manitoba,The world,N/A,1426021,3642,Weight in metric tonne
1998-01-01,1003.00.00 - Barley (Terminated 1998-12),Manitoba,The world,N/A,33413890,168222,Weight in metric tonne
2010-01-01,1003.00.10 - Barley seed (Terminated 2011-12),Saskatchewan,The world,N/A,1096213,3788,Weight in metric tonne
2001-01-01,1003.00.10 - Barley seed (Terminated 2011-12),Saskatchewan,The world,N/A,5104228,21707,Weight in metric tonne
2003-01-01,1003.00.10 - Barley seed (Terminated 2011-12),Saskatchewan,The world,N/A,7277222,32795,Weight in metric tonne
2007-01-01,1003.00.10 - Barley seed (Terminated 2011-12),Saskatchewan,The world,N/A,11281876,45187,Weight in metric tonne
2009-01-01,1003.00.10 - Barley seed (Terminated 2011-12),Saskatchewan,The world,N/A,1358161,3927,Weight in metric tonne
2007-01-01,"1003.00.90 - Barley, except seed (Terminated 2011-12)",Saskatchewan,The world,N/A,251519338,1014014,Weight in metric tonne
1993-01-01,1003.00.00 - Barley (Terminated 1998-12),Saskatchewan,The world,N/A,159506431,1228292,Weight in metric tonne
1995-01-01,1003.00.00 - Barley (Terminated 1998-12),Saskatchewan,The world,N/A,197474183,1089388,Weight in metric tonne
1998-01-01,1003.00.00 - Barley (Terminated 1998-12),Saskatchewan,The world,N/A,149343200,751878,Weight in metric tonne
1999-01-01,"1003.00.90 - Barley, except seed (Terminated 2011-12)",Alberta,The world,N/A,92821892,495878,Weight in metric tonne
2008-01-01,1003.00.10 - Barley seed (Terminated 2011-12),Alberta,The world,N/A,4479035,11447,Weight in metric tonne
2009-01-01,1003.00.10 - Barley seed (Terminated 2011-12),Alberta,The world,N/A,836449,2417,Weight in metric tonne
2003-01-01,"1003.00.90 - Barley, except seed (Terminated 2011-12)",Alberta,The world,N/A,58796402,264957,Weight in metric tonne
2009-01-01,"1003.00.90 - Barley, except seed (Terminated 2011-12)",Alberta,The world,N/A,146107545,521476,Weight in metric tonne
1998-01-01,1003.00.00 - Barley (Terminated 1998-12),Alberta,The world,N/A,109991067,553744,Weight in metric tonne
2003-01-01,"1003.00.90 - Barley, except seed (Terminated 2011-12)",British Columbia,The world,N/A,4159899,18747,Weight in metric tonne
2007-01-01,"1003.00.90 - Barley, except seed (Terminated 2011-12)",British Columbia,The world,N/A,3750571,15120,Weight in metric tonne
2010-01-01,1003.00.10 - Barley seed (Terminated 2011-12),British Columbia,The world,N/A,16492,54,Weight in metric tonne
,,,,,,,
,,,,,,,
How to cite: Statistics Canada. Canadian International Merchandise Trade Web Application,,,,,,,
https://www150.statcan.gc.ca/n1/pub/71-607-x/71-607-x2021004-eng.htm,,,,,,,
Accessed date: 2021-11-06,,,,,,,
