Period,Commodity,Province,Country,State,Value ($),Quantity,Unit of measure
2019-01-01,"0702.00.11 - Tomatoes, certified organic, greenhouse, fresh or chilled",British Columbia,The world,N/A,2180965,636251,Weight in kilograms
2019-01-01,"0702.00.80 - Tomatoes, o/t certified organic, greenhouse, fresh or chilled",British Columbia,The world,N/A,51577226,18198521,Weight in kilograms
2011-01-01,"0702.00.90 - Tomatoes, other than greenhouse, fresh or chilled, nes",British Columbia,The world,N/A,379778,189559,Weight in kilograms
2014-01-01,"0702.00.90 - Tomatoes, other than greenhouse, fresh or chilled, nes",British Columbia,The world,N/A,282128,126533,Weight in kilograms
2018-01-01,"0703.20.00 - Garlic, fresh or chilled",British Columbia,The world,N/A,54435,52220,Weight in kilograms
2017-01-01,"0704.20.00 - Brussels sprouts, fresh or chilled",British Columbia,The world,N/A,449079,133060,Weight in kilograms
2021-01-01,"0704.90.00 - Cabbages, kohlrabi, kale and sim edible brassicas nes, fresh or chilled",British Columbia,The world,N/A,254727,67039,Weight in kilograms
2016-01-01,"0705.19.00 - Lettuce, fresh or chilled nes",British Columbia,The world,N/A,6690,6223,Weight in kilograms
2013-01-01,"0707.00.10 - Cucumbers and gherkins, greenhouse, fresh or chilled",British Columbia,The world,N/A,13675527,7244566,Weight in kilograms
2012-01-01,"0708.10.00 - Peas, shelled or unshelled, fresh or chilled",British Columbia,The world,N/A,124294,189441,Weight in kilograms
2020-01-01,"0708.10.00 - Peas, shelled or unshelled, fresh or chilled",British Columbia,The world,N/A,499661,801599,Weight in kilograms
2012-01-01,"0708.20.00 - Beans, shelled or unshelled, fresh or chilled",British Columbia,The world,N/A,19156,13217,Weight in kilograms
2017-01-01,"0708.20.00 - Beans, shelled or unshelled, fresh or chilled",British Columbia,The world,N/A,1234,897,Weight in kilograms
2016-01-01,"0708.90.00 - Leguminous vegetables, shelled or unshelled, fresh or chilled, nes",British Columbia,The world,N/A,289737,228572,Weight in kilograms
2019-01-01,"0709.40.00 - Celery, other than celeriac, fresh or chilled",British Columbia,The world,N/A,101275,9980,Weight in kilograms
2011-01-01,"0709.51.00 - Mushrooms of the genus Agaricus, fresh or chilled",British Columbia,The world,N/A,55465321,16102959,Weight in kilograms
2015-01-01,"0709.51.00 - Mushrooms of the genus Agaricus, fresh or chilled",British Columbia,The world,N/A,107587785,20586232,Weight in kilograms
2019-01-01,"0709.59.00 - Mushrooms, o/t genus Agaricus, fresh or chilled, nes",British Columbia,The world,N/A,12234988,621010,Weight in kilograms
2015-01-01,"0709.60.90 - Peppers of the genus Capsicum/of the genus Pimenta,o/t greenhouse,fr/chilled,nes",British Columbia,The world,N/A,23406,5489,Weight in kilograms
2012-01-01,"0709.93.00 - Pumpkins, squash and gourds, fresh or chilled",British Columbia,The world,N/A,288,208,Weight in kilograms
2018-01-01,"0709.93.00 - Pumpkins, squash and gourds, fresh or chilled",British Columbia,The world,N/A,77984,97844,Weight in kilograms
2012-01-01,"0709.99.00 - Vegetables, fresh or chilled, nes",British Columbia,The world,N/A,4669,433,Weight in kilograms
2015-01-01,"0710.21.00 - Peas, frozen, uncooked/steamed/boiled in water",British Columbia,The world,N/A,1890440,965731,Weight in kilograms
2021-01-01,"0710.22.10 - Beans, green or waxed, frozen",British Columbia,The world,N/A,174643,68398,Weight in kilograms
2012-01-01,"0710.22.90 - Beans, nes, frozen",British Columbia,The world,N/A,2673290,1827213,Weight in kilograms
2019-01-01,"0710.22.90 - Beans, nes, frozen",British Columbia,The world,N/A,74248,32205,Weight in kilograms
2021-01-01,"0710.22.90 - Beans, nes, frozen",British Columbia,The world,N/A,2729,708,Weight in kilograms
2020-01-01,0710.29.00 - Leguminous vegetables frozen nes,British Columbia,The world,N/A,271698,255679,Weight in kilograms
2016-01-01,"0710.30.00 - Spinach,NZ spinach and orache spinach (garden),uncook/steam/boil in water,frozen",British Columbia,The world,N/A,30336,8267,Weight in kilograms
2017-01-01,"0710.40.00 - Sweet corn, frozen, uncooked/steamed/boiled in water",British Columbia,The world,N/A,1350,1200,Weight in kilograms
2019-01-01,"0710.40.00 - Sweet corn, frozen, uncooked/steamed/boiled in water",British Columbia,The world,N/A,2562,2277,Weight in kilograms
2016-01-01,"0710.80.00 - Vegetables, frozen nes",British Columbia,The world,N/A,2930861,1617333,Weight in kilograms
2012-01-01,"0710.90.00 - Mixtures of vegetables, frozen, uncooked/steamed/boiled in water",British Columbia,The world,N/A,330845,140696,Weight in kilograms
2016-01-01,"0710.90.00 - Mixtures of vegetables, frozen, uncooked/steamed/boiled in water",British Columbia,The world,N/A,63345,33165,Weight in kilograms
2012-01-01,"0711.59.00 - Mushrooms & truffles, nes, provisionally presvd but not f immediate consumption",British Columbia,The world,N/A,18085,3145,Weight in kilograms
2014-01-01,"0711.59.00 - Mushrooms & truffles, nes, provisionally presvd but not f immediate consumption",British Columbia,The world,N/A,1034852,175107,Weight in kilograms
2011-01-01,"0712.31.00 - Mushrooms of the genus Agaricus,dried, cut,sliced,etc,but not further prepared",British Columbia,The world,N/A,684123,4587,Weight in kilograms
2011-01-01,"0712.39.00 - Mushrooms & truffles,dried,cut,sliced, etc, but not further prepared",British Columbia,The world,N/A,4442112,34005,Weight in kilograms
2013-01-01,"0712.90.00 - Vegetables and mixtures dried, but not further prepared nes",British Columbia,The world,N/A,15243,1146,Weight in kilograms
2021-01-01,"0712.90.00 - Vegetables and mixtures dried, but not further prepared nes",British Columbia,The world,N/A,141300,10331,Weight in kilograms
2018-01-01,"0713.10.10 - Pea seeds, of a kind used for sowing, dried, shelled",British Columbia,The world,N/A,852857,1531499,Weight in kilograms
2019-01-01,"0713.10.21 - Peas,certified organic,yellow,dried,shelled,w/n skinned/split,o/t seeds f sowing",British Columbia,The world,N/A,982435,2030848,Weight in kilograms
2017-01-01,"0713.10.29 - Peas,certified organic,o/t yellow,dried,shelled,w/n skinned/split,o/t for sowing",British Columbia,The world,N/A,2477057,2810910,Weight in kilograms
2011-01-01,"0713.10.92 - Peas, nes, yellow, dried, shelled, whether or not skinned (Terminated 2016-12)",British Columbia,The world,N/A,4130312,10000000,Weight in kilograms
2017-01-01,"0713.10.93 - Peas, split, dried, nes",British Columbia,The world,N/A,1289924,1553331,Weight in kilograms
2017-01-01,"0713.10.94 - Peas, green, nes, dried, shelled, w/n skinned",British Columbia,The world,N/A,2766783,5825274,Weight in kilograms
2017-01-01,"0713.10.95 - Peas, yellow, nes, dried, shelled, w/n skinned",British Columbia,The world,N/A,7898503,15872974,Weight in kilograms
2018-01-01,"0713.10.95 - Peas, yellow, nes, dried, shelled, w/n skinned",British Columbia,The world,N/A,8911716,23135329,Weight in kilograms
2012-01-01,"0713.10.99 - Peas, nes, dried, shelled, whether or not skinned",British Columbia,The world,N/A,54490,43108,Weight in kilograms
2013-01-01,"0713.20.91 - Chickpeas, Kabuli varieties, dried, shelled, whether or not skinned or split",British Columbia,The world,N/A,354467,323384,Weight in kilograms
2016-01-01,"0713.31.90 - Beans,Vigna mungo Hepper/vigna rad Wilczek,dried/shell,w/n skinned or split,nes",British Columbia,The world,N/A,14515,17190,Weight in kilograms
2012-01-01,"0713.32.90 - Beans, small red (Adzuki) dried, shelled, whether or not skinned or split, nes",British Columbia,The world,N/A,37741,24938,Weight in kilograms
2019-01-01,"0713.39.92 - Black beans, dried, shelled, whether or not skinned or split",British Columbia,The world,N/A,68853,99746,Weight in kilograms
2018-01-01,"0713.60.00 - Pigeon peas, dried, shelled, whether or not skinned or split",British Columbia,The world,N/A,4388,3000,Weight in kilograms
2017-01-01,"0709.93.00 - Pumpkins, squash and gourds, fresh or chilled",Newfoundland and Labrador,The world,N/A,1085,1769,Weight in kilograms
2015-01-01,"0709.99.00 - Vegetables, fresh or chilled, nes",Newfoundland and Labrador,The world,N/A,903,682,Weight in kilograms
2018-01-01,"0709.99.00 - Vegetables, fresh or chilled, nes",Newfoundland and Labrador,The world,N/A,2796,2110,Weight in kilograms
2012-01-01,"0710.10.00 - Potatoes, frozen, uncooked/steamed/boiled in water",Newfoundland and Labrador,The world,N/A,5617,3900,Weight in kilograms
2019-01-01,"0701.10.00 - Potatoes seed, fresh or chilled",Prince Edward Island,The world,N/A,4507789,6741,Weight in metric tonne
2019-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",Prince Edward Island,The world,N/A,76698129,100599,Weight in metric tonne
2011-01-01,"0701.10.00 - Potatoes seed, fresh or chilled",Prince Edward Island,The world,N/A,7705496,15942,Weight in metric tonne
2014-01-01,"0702.00.90 - Tomatoes, other than greenhouse, fresh or chilled, nes",Prince Edward Island,The world,N/A,8851,3258,Weight in kilograms
2016-01-01,"0701.10.00 - Potatoes seed, fresh or chilled",Prince Edward Island,The world,N/A,4174639,6916,Weight in metric tonne
2012-01-01,"0704.10.00 - Cauliflowers and headed broccoli, fresh or chilled",Prince Edward Island,The world,N/A,502703,524110,Weight in kilograms
2018-01-01,"0704.10.00 - Cauliflowers and headed broccoli, fresh or chilled",Prince Edward Island,The world,N/A,463936,393498,Weight in kilograms
2021-01-01,"0704.10.00 - Cauliflowers and headed broccoli, fresh or chilled",Prince Edward Island,The world,N/A,134566,88678,Weight in kilograms
2015-01-01,"0704.90.00 - Cabbages, kohlrabi, kale and sim edible brassicas nes, fresh or chilled",Prince Edward Island,The world,N/A,316509,494915,Weight in kilograms
2016-01-01,"0704.90.00 - Cabbages, kohlrabi, kale and sim edible brassicas nes, fresh or chilled",Prince Edward Island,The world,N/A,80878,101475,Weight in kilograms
2011-01-01,"0706.10.10 - Carrots, fresh or chilled",Prince Edward Island,The world,N/A,174633,257888,Weight in kilograms
2019-01-01,"0706.10.10 - Carrots, fresh or chilled",Prince Edward Island,The world,N/A,44767,46221,Weight in kilograms
2020-01-01,"0706.10.10 - Carrots, fresh or chilled",Prince Edward Island,The world,N/A,50098,55850,Weight in kilograms
2020-01-01,"0706.90.00 - Salad beetroot,salsify,celeriac,radishes & sim edible roots,fresh or chilled nes",Prince Edward Island,The world,N/A,155646,174457,Weight in kilograms
2011-01-01,"0707.00.90 - Cucumbers and gherkins, other than greenhouse, fresh or chilled, nes",Prince Edward Island,The world,N/A,31,28,Weight in kilograms
2019-01-01,0712.20.00 - Onions dried but not further prepared,Prince Edward Island,The world,N/A,4894,4827,Weight in kilograms
2017-01-01,"0701.10.00 - Potatoes seed, fresh or chilled",Nova Scotia,The world,N/A,41390,117,Weight in metric tonne
2013-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",Nova Scotia,The world,N/A,305453,589,Weight in metric tonne
2012-01-01,"0702.00.90 - Tomatoes, other than greenhouse, fresh or chilled, nes",Nova Scotia,The world,N/A,5549,1742,Weight in kilograms
2014-01-01,"0703.10.00 - Onions and shallots, fresh or chilled",Nova Scotia,The world,N/A,132876,280295,Weight in kilograms
2018-01-01,"0703.10.00 - Onions and shallots, fresh or chilled",Nova Scotia,The world,N/A,20894,39725,Weight in kilograms
2012-01-01,"0703.20.00 - Garlic, fresh or chilled",Nova Scotia,The world,N/A,119,62,Weight in kilograms
2013-01-01,"0703.90.00 - Leeks and other alliaceous vegetables, fresh or chilled",Nova Scotia,The world,N/A,6692,3941,Weight in kilograms
2020-01-01,"0703.90.00 - Leeks and other alliaceous vegetables, fresh or chilled",Nova Scotia,The world,N/A,10794,7850,Weight in kilograms
2021-01-01,"0703.90.00 - Leeks and other alliaceous vegetables, fresh or chilled",Nova Scotia,The world,N/A,3250,2364,Weight in kilograms
2012-01-01,"0704.10.00 - Cauliflowers and headed broccoli, fresh or chilled",Nova Scotia,The world,N/A,60372,66289,Weight in kilograms
2014-01-01,"0704.10.00 - Cauliflowers and headed broccoli, fresh or chilled",Nova Scotia,The world,N/A,45986,34622,Weight in kilograms
2021-01-01,"0704.10.00 - Cauliflowers and headed broccoli, fresh or chilled",Nova Scotia,The world,N/A,32,19,Weight in kilograms
2014-01-01,"0704.90.00 - Cabbages, kohlrabi, kale and sim edible brassicas nes, fresh or chilled",Nova Scotia,The world,N/A,200815,261681,Weight in kilograms
2018-01-01,"0705.19.00 - Lettuce, fresh or chilled nes",Nova Scotia,The world,N/A,3335,3102,Weight in kilograms
2019-01-01,"0706.10.10 - Carrots, fresh or chilled",Nova Scotia,The world,N/A,3616,8508,Weight in kilograms
2021-01-01,"0706.10.10 - Carrots, fresh or chilled",Nova Scotia,The world,N/A,1784,4197,Weight in kilograms
2021-01-01,"0706.90.00 - Salad beetroot,salsify,celeriac,radishes & sim edible roots,fresh or chilled nes",Nova Scotia,The world,N/A,167,247,Weight in kilograms
2017-01-01,"0707.00.10 - Cucumbers and gherkins, greenhouse, fresh or chilled",Nova Scotia,The world,N/A,268,97,Weight in kilograms
2012-01-01,"0709.40.00 - Celery, other than celeriac, fresh or chilled",Nova Scotia,The world,N/A,386,427,Weight in kilograms
2014-01-01,"0709.40.00 - Celery, other than celeriac, fresh or chilled",Nova Scotia,The world,N/A,62,71,Weight in kilograms
2014-01-01,"0709.51.00 - Mushrooms of the genus Agaricus, fresh or chilled",Nova Scotia,The world,N/A,132,30,Weight in kilograms
2015-01-01,"0709.51.00 - Mushrooms of the genus Agaricus, fresh or chilled",Nova Scotia,The world,N/A,269,78,Weight in kilograms
2018-01-01,"0709.51.00 - Mushrooms of the genus Agaricus, fresh or chilled",Nova Scotia,The world,N/A,726,44,Weight in kilograms
2018-01-01,"0709.60.90 - Peppers of the genus Capsicum/of the genus Pimenta,o/t greenhouse,fr/chilled,nes",Nova Scotia,The world,N/A,5308,1966,Weight in kilograms
2011-01-01,"0709.70.00 - Spinach, N-Z spinach and orache spinach (garden spinach), fresh or chilled",Nova Scotia,The world,N/A,806,278,Weight in kilograms
2017-01-01,"0709.92.00 - Olives, fresh or chilled",Nova Scotia,The world,N/A,105,79,Weight in kilograms
2020-01-01,"0709.92.00 - Olives, fresh or chilled",Nova Scotia,The world,N/A,57,43,Weight in kilograms
2015-01-01,"0709.93.00 - Pumpkins, squash and gourds, fresh or chilled",Nova Scotia,The world,N/A,505,440,Weight in kilograms
2016-01-01,"0709.99.00 - Vegetables, fresh or chilled, nes",Nova Scotia,The world,N/A,83438,144054,Weight in kilograms
2017-01-01,"0709.99.00 - Vegetables, fresh or chilled, nes",Nova Scotia,The world,N/A,2334,1349,Weight in kilograms
2011-01-01,"0711.90.00 - Vegetables,nes,& mixtures,provisionally presvd but not for immediate consumption",Nova Scotia,The world,N/A,420,125,Weight in kilograms
2015-01-01,"0713.33.92 - Red kidney beans, dark, dried, shelled, whether or not skinned or split, nes (Terminated 2016-12)",Nova Scotia,The world,N/A,43,33,Weight in kilograms
2018-01-01,"0714.20.00 - Sweet potatoes, fresh, chilled, frozen or dried",Nova Scotia,The world,N/A,31,44,Weight in kilograms
2018-01-01,"0701.10.00 - Potatoes seed, fresh or chilled",New Brunswick,The world,N/A,7178653,15437,Weight in metric tonne
2016-01-01,"0703.10.00 - Onions and shallots, fresh or chilled",New Brunswick,The world,N/A,250395,225492,Weight in kilograms
2017-01-01,"0703.90.00 - Leeks and other alliaceous vegetables, fresh or chilled",New Brunswick,The world,N/A,269,195,Weight in kilograms
2013-01-01,"0704.90.00 - Cabbages, kohlrabi, kale and sim edible brassicas nes, fresh or chilled",New Brunswick,The world,N/A,148978,205395,Weight in kilograms
2019-01-01,"0705.11.00 - Cabbage lettuce (head lettuce), fresh or chilled",New Brunswick,The world,N/A,2359,1662,Weight in kilograms
2014-01-01,"0706.10.10 - Carrots, fresh or chilled",New Brunswick,The world,N/A,27566,35568,Weight in kilograms
2016-01-01,"0706.10.10 - Carrots, fresh or chilled",New Brunswick,The world,N/A,20327,16872,Weight in kilograms
2019-01-01,"0706.10.10 - Carrots, fresh or chilled",New Brunswick,The world,N/A,301,707,Weight in kilograms
2020-01-01,"0706.10.10 - Carrots, fresh or chilled",New Brunswick,The world,N/A,2174,5115,Weight in kilograms
2015-01-01,"0706.10.20 - Turnips, fresh or chilled",New Brunswick,The world,N/A,1189,2663,Weight in kilograms
2016-01-01,"0706.10.20 - Turnips, fresh or chilled",New Brunswick,The world,N/A,2365,5258,Weight in kilograms
2018-01-01,"0706.10.20 - Turnips, fresh or chilled",New Brunswick,The world,N/A,2074,4608,Weight in kilograms
2015-01-01,"0706.90.00 - Salad beetroot,salsify,celeriac,radishes & sim edible roots,fresh or chilled nes",New Brunswick,The world,N/A,4223,6245,Weight in kilograms
2017-01-01,"0707.00.10 - Cucumbers and gherkins, greenhouse, fresh or chilled",New Brunswick,The world,N/A,593,226,Weight in kilograms
2013-01-01,"0709.59.00 - Mushrooms, o/t genus Agaricus, fresh or chilled, nes",New Brunswick,The world,N/A,602,83,Weight in kilograms
2016-01-01,"0709.60.10 - Peppers of the genus Capsicum or of the genus Pimenta,greenhouse,fresh/chilled",New Brunswick,The world,N/A,1845,509,Weight in kilograms
2017-01-01,"0709.70.00 - Spinach, N-Z spinach and orache spinach (garden spinach), fresh or chilled",New Brunswick,The world,N/A,31,11,Weight in kilograms
2015-01-01,"0709.93.00 - Pumpkins, squash and gourds, fresh or chilled",New Brunswick,The world,N/A,92,69,Weight in kilograms
2018-01-01,"0710.90.00 - Mixtures of vegetables, frozen, uncooked/steamed/boiled in water",New Brunswick,The world,N/A,1417,1248,Weight in kilograms
2015-01-01,"0711.90.00 - Vegetables,nes,& mixtures,provisionally presvd but not for immediate consumption",New Brunswick,The world,N/A,297,37,Weight in kilograms
2016-01-01,"0711.90.00 - Vegetables,nes,& mixtures,provisionally presvd but not for immediate consumption",New Brunswick,The world,N/A,316,110,Weight in kilograms
2015-01-01,"0713.50.10 - Broad bean and horse bean seeds, of a kind used for sowing, dried, shelled",New Brunswick,The world,N/A,25383,44694,Weight in kilograms
2016-01-01,"0701.90.00 - Potatoes, fresh or chilled nes",Quebec,The world,N/A,30638341,52733,Weight in metric tonne
2021-01-01,"0702.00.80 - Tomatoes, o/t certified organic, greenhouse, fresh or chilled",Quebec,The world,N/A,4063145,1004335,Weight in kilograms
2016-01-01,"0702.00.90 - Tomatoes, other than greenhouse, fresh or chilled, nes",Quebec,The world,N/A,1945264,633926,Weight in kilograms
2013-01-01,"0703.10.00 - Onions and shallots, fresh or chilled",Quebec,The world,N/A,16222657,28157082,Weight in kilograms
2019-01-01,"0703.10.00 - Onions and shallots, fresh or chilled",Quebec,The world,N/A,30021112,36993111,Weight in kilograms
2014-01-01,"0703.20.00 - Garlic, fresh or chilled",Quebec,The world,N/A,2773,290,Weight in kilograms
2018-01-01,"0703.20.00 - Garlic, fresh or chilled",Quebec,The world,N/A,4759,1089,Weight in kilograms
2019-01-01,"0703.20.00 - Garlic, fresh or chilled",Quebec,The world,N/A,40068,8250,Weight in kilograms
2015-01-01,"0703.90.00 - Leeks and other alliaceous vegetables, fresh or chilled",Quebec,The world,N/A,1973840,585241,Weight in kilograms
2016-01-01,"0703.90.00 - Leeks and other alliaceous vegetables, fresh or chilled",Quebec,The world,N/A,2045727,691438,Weight in kilograms
2021-01-01,"0703.90.00 - Leeks and other alliaceous vegetables, fresh or chilled",Quebec,The world,N/A,1378007,366401,Weight in kilograms
2013-01-01,"0704.10.00 - Cauliflowers and headed broccoli, fresh or chilled",Quebec,The world,N/A,3000913,3074928,Weight in kilograms
2016-01-01,"0704.10.00 - Cauliflowers and headed broccoli, fresh or chilled",Quebec,The world,N/A,5843208,5526738,Weight in kilograms
2019-01-01,"0704.90.00 - Cabbages, kohlrabi, kale and sim edible brassicas nes, fresh or chilled",Quebec,The world,N/A,40750141,47354254,Weight in kilograms
2021-01-01,"0705.11.00 - Cabbage lettuce (head lettuce), fresh or chilled",Quebec,The world,N/A,16902140,13286931,Weight in kilograms
2021-01-01,"0705.19.00 - Lettuce, fresh or chilled nes",Quebec,The world,N/A,13405357,9180546,Weight in kilograms
2012-01-01,"0705.21.00 - Witloof chicory, fresh or chilled",Quebec,The world,N/A,9767,12323,Weight in kilograms
2018-01-01,"0705.21.00 - Witloof chicory, fresh or chilled",Quebec,The world,N/A,22921,10845,Weight in kilograms
2012-01-01,"0705.29.00 - Chicory, fresh or chilled, nes",Quebec,The world,N/A,261209,235459,Weight in kilograms
2021-01-01,"0705.29.00 - Chicory, fresh or chilled, nes",Quebec,The world,N/A,33458,16289,Weight in kilograms
2015-01-01,"0706.10.20 - Turnips, fresh or chilled",Quebec,The world,N/A,194891,155429,Weight in kilograms
2021-01-01,"0706.10.20 - Turnips, fresh or chilled",Quebec,The world,N/A,123213,123216,Weight in kilograms
2013-01-01,"0707.00.10 - Cucumbers and gherkins, greenhouse, fresh or chilled",Quebec,The world,N/A,2639160,2775821,Weight in kilograms
2014-01-01,"0707.00.90 - Cucumbers and gherkins, other than greenhouse, fresh or chilled, nes",Quebec,The world,N/A,984523,1388980,Weight in kilograms
2015-01-01,"0708.10.00 - Peas, shelled or unshelled, fresh or chilled",Quebec,The world,N/A,6723,1540,Weight in kilograms
2021-01-01,"0708.10.00 - Peas, shelled or unshelled, fresh or chilled",Quebec,The world,N/A,30084,42630,Weight in kilograms
2021-01-01,"0708.20.00 - Beans, shelled or unshelled, fresh or chilled",Quebec,The world,N/A,1203134,698412,Weight in kilograms
2013-01-01,"0709.40.00 - Celery, other than celeriac, fresh or chilled",Quebec,The world,N/A,1944676,3711698,Weight in kilograms
2014-01-01,"0709.40.00 - Celery, other than celeriac, fresh or chilled",Quebec,The world,N/A,2171104,3964564,Weight in kilograms
2020-01-01,"0709.40.00 - Celery, other than celeriac, fresh or chilled",Quebec,The world,N/A,2703782,2949590,Weight in kilograms
2018-01-01,"0709.59.00 - Mushrooms, o/t genus Agaricus, fresh or chilled, nes",Quebec,The world,N/A,58192,2593,Weight in kilograms
2019-01-01,"0709.59.00 - Mushrooms, o/t genus Agaricus, fresh or chilled, nes",Quebec,The world,N/A,37286,1470,Weight in kilograms
2021-01-01,"0709.59.00 - Mushrooms, o/t genus Agaricus, fresh or chilled, nes",Quebec,The world,N/A,2206,199,Weight in kilograms
2013-01-01,"0709.60.10 - Peppers of the genus Capsicum or of the genus Pimenta,greenhouse,fresh/chilled",Quebec,The world,N/A,24957,17830,Weight in kilograms
2014-01-01,"0709.60.10 - Peppers of the genus Capsicum or of the genus Pimenta,greenhouse,fresh/chilled",Quebec,The world,N/A,15397,225,Weight in kilograms
2020-01-01,"0709.60.90 - Peppers of the genus Capsicum/of the genus Pimenta,o/t greenhouse,fr/chilled,nes",Quebec,The world,N/A,10585738,5497952,Weight in kilograms
2011-01-01,"0709.70.00 - Spinach, N-Z spinach and orache spinach (garden spinach), fresh or chilled",Quebec,The world,N/A,1065212,377971,Weight in kilograms
2012-01-01,"0709.70.00 - Spinach, N-Z spinach and orache spinach (garden spinach), fresh or chilled",Quebec,The world,N/A,2376139,918749,Weight in kilograms
2013-01-01,"0709.91.00 - Globe artichokes, fresh or chilled",Quebec,The world,N/A,9724,8735,Weight in kilograms
2012-01-01,"0709.92.00 - Olives, fresh or chilled",Quebec,The world,N/A,640,483,Weight in kilograms
2017-01-01,"0709.93.00 - Pumpkins, squash and gourds, fresh or chilled",Quebec,The world,N/A,6498712,6580034,Weight in kilograms
2014-01-01,"0709.99.00 - Vegetables, fresh or chilled, nes",Quebec,The world,N/A,3966703,2072648,Weight in kilograms
2011-01-01,"0710.10.00 - Potatoes, frozen, uncooked/steamed/boiled in water",Quebec,The world,N/A,300710,240088,Weight in kilograms
2019-01-01,"0710.10.00 - Potatoes, frozen, uncooked/steamed/boiled in water",Quebec,The world,N/A,443761,446776,Weight in kilograms
2017-01-01,"0710.21.00 - Peas, frozen, uncooked/steamed/boiled in water",Quebec,The world,N/A,10235534,4829643,Weight in kilograms
2015-01-01,"0709.92.00 - Olives, fresh or chilled",Quebec,The world,N/A,35,26,Weight in kilograms
2020-01-01,"0710.22.90 - Beans, nes, frozen",Quebec,The world,N/A,7719511,4824615,Weight in kilograms
2014-01-01,"0710.30.00 - Spinach,NZ spinach and orache spinach (garden),uncook/steam/boil in water,frozen",Quebec,The world,N/A,43923,35924,Weight in kilograms
2018-01-01,"0710.80.00 - Vegetables, frozen nes",Quebec,The world,N/A,6882112,4774939,Weight in kilograms
2019-01-01,"0710.80.00 - Vegetables, frozen nes",Quebec,The world,N/A,8766999,5811629,Weight in kilograms
2012-01-01,"0711.20.00 - Olives, provisionally preserved but not suitable for immediate consumption",Quebec,The world,N/A,1871,926,Weight in kilograms
2014-01-01,"0711.20.00 - Olives, provisionally preserved but not suitable for immediate consumption",Quebec,The world,N/A,2828,1362,Weight in kilograms
2013-01-01,0712.20.00 - Onions dried but not further prepared,Quebec,The world,N/A,102451,70867,Weight in kilograms
2016-01-01,"0712.31.00 - Mushrooms of the genus Agaricus,dried, cut,sliced,etc,but not further prepared",Quebec,The world,N/A,49,0,Weight in kilograms
2017-01-01,"0712.31.00 - Mushrooms of the genus Agaricus,dried, cut,sliced,etc,but not further prepared",Quebec,The world,N/A,93,0,Weight in kilograms
2021-01-01,"0712.31.00 - Mushrooms of the genus Agaricus,dried, cut,sliced,etc,but not further prepared",Quebec,The world,N/A,145,5,Weight in kilograms
2015-01-01,"0712.39.00 - Mushrooms & truffles,dried,cut,sliced, etc, but not further prepared",Quebec,The world,N/A,192241,2799,Weight in kilograms
2020-01-01,"0712.39.00 - Mushrooms & truffles,dried,cut,sliced, etc, but not further prepared",Quebec,The world,N/A,209507,3757,Weight in kilograms
2011-01-01,"0712.90.00 - Vegetables and mixtures dried, but not further prepared nes",Quebec,The world,N/A,149511,79895,Weight in kilograms
2014-01-01,"0712.90.00 - Vegetables and mixtures dried, but not further prepared nes",Quebec,The world,N/A,220338,77872,Weight in kilograms
2014-01-01,"0713.10.10 - Pea seeds, of a kind used for sowing, dried, shelled",Quebec,The world,N/A,326577,314933,Weight in kilograms
2012-01-01,"0713.10.91 - Peas, nes, green, dried, shelled, whether or not skinned (Terminated 2016-12)",Quebec,The world,N/A,5293,4504,Weight in kilograms
2019-01-01,"0713.10.93 - Peas, split, dried, nes",Quebec,The world,N/A,63587,56763,Weight in kilograms
2011-01-01,"0713.10.99 - Peas, nes, dried, shelled, whether or not skinned",Quebec,The world,N/A,76183,41245,Weight in kilograms
2013-01-01,"0713.20.10 - Chickpea seeds, of a kind used for sowing, dried, shelled",Quebec,The world,N/A,32,45,Weight in kilograms
2015-01-01,"0713.20.91 - Chickpeas, Kabuli varieties, dried, shelled, whether or not skinned or split",Quebec,The world,N/A,50033,48451,Weight in kilograms
2011-01-01,"0713.20.99 - Chickpeas, dried, shelled, whether or not skinned or split, nes",Quebec,The world,N/A,792074,757227,Weight in kilograms
2015-01-01,"0713.20.99 - Chickpeas, dried, shelled, whether or not skinned or split, nes",Quebec,The world,N/A,361946,229024,Weight in kilograms
2016-01-01,"0713.20.99 - Chickpeas, dried, shelled, whether or not skinned or split, nes",Quebec,The world,N/A,1008508,581430,Weight in kilograms
2017-01-01,"0713.32.90 - Beans, small red (Adzuki) dried, shelled, whether or not skinned or split, nes",Quebec,The world,N/A,182309,114742,Weight in kilograms
2014-01-01,"0713.33.11 - Navy and white pea bean seeds, of a kind for sowing, dried, shelled (Terminated 2016-12)",Quebec,The world,N/A,33745,33520,Weight in kilograms
2014-01-01,"0713.33.91 - Navy and white pea beans, dried, shelled, whether or not skinned or split, nes (Terminated 2016-12)",Quebec,The world,N/A,3834106,2998021,Weight in kilograms
2012-01-01,"0713.33.92 - Red kidney beans, dark, dried, shelled, whether or not skinned or split, nes (Terminated 2016-12)",Quebec,The world,N/A,13973,8909,Weight in kilograms
2015-01-01,"0713.33.92 - Red kidney beans, dark, dried, shelled, whether or not skinned or split, nes (Terminated 2016-12)",Quebec,The world,N/A,53122,27130,Weight in kilograms
