Period,Commodity,Province,Country,State,Value ($),Quantity,Unit of measure
2017-01-01,"1002.90.00 - Rye, other than seed for sowing",Alberta,The world,N/A,1857766,7066,Weight in metric tonne
2021-01-01,"1003.10.00 - Barley, seed for sowing",Alberta,The world,N/A,966808,1916,Weight in metric tonne
2018-01-01,"1003.90.90 - Barley, o/t certified organic, o/t seed for sowing",Alberta,The world,N/A,222789558,732084,Weight in metric tonne
2015-01-01,"1004.10.00 - Oats, seed for sowing",Alberta,The world,N/A,659517,1606353,Weight in kilograms
2018-01-01,"1004.90.90 - Oat, o/t certified organic, o/t seed for sowing",Alberta,The world,N/A,34173784,121486536,Weight in kilograms
2019-01-01,"1004.90.90 - Oat, o/t certified organic, o/t seed for sowing",Alberta,The world,N/A,50034224,165004651,Weight in kilograms
2014-01-01,1005.10.10 - Yellow dent corn seed,Alberta,The world,N/A,1273875,193646,Weight in kilograms
2019-01-01,"1005.90.10 - Corn (maize), certified organic, o/t seed for sowing",Alberta,The world,N/A,322525,554797,Weight in kilograms
2017-01-01,"1005.90.90 - Corn (maize), o/t certified organic, o/t seed for sowing",Alberta,The world,N/A,396788,931304,Weight in kilograms
2014-01-01,1005.90.00 - Maize (corn) nes (Terminated 2016-12),Alberta,The world,N/A,19975,34880,Weight in kilograms
2015-01-01,1005.90.00 - Maize (corn) nes (Terminated 2016-12),Alberta,The world,N/A,10991,1,Weight in kilograms
2016-01-01,1005.90.00 - Maize (corn) nes (Terminated 2016-12),Alberta,The world,N/A,710786,1998116,Weight in kilograms
2011-01-01,"1006.30.00 - Rice, semi-milled or wholly milled, whether or not polished or glazed",Alberta,The world,N/A,166,510,Weight in kilograms
2014-01-01,"1006.40.00 - Rice, broken",Alberta,The world,N/A,180,554,Weight in kilograms
2015-01-01,"1008.21.00 - Millet, seed for sowing",Alberta,The world,N/A,4964,9072,Weight in kilograms
2020-01-01,1008.30.00 - Canary seeds,Alberta,The world,N/A,136878,168605,Weight in kilograms
2013-01-01,1008.60.00 - Triticale,Alberta,The world,N/A,793001,1778654,Weight in kilograms
2014-01-01,"1008.90.90 - Cereals, nes",Alberta,The world,N/A,3543,31171,Weight in kilograms
2018-01-01,"1001.91.00 - Wheat and meslin, other than durum wheat, seed for sowing, nes",British Columbia,The world,N/A,31295,75,Weight in metric tonne
2015-01-01,"1001.99.13 - Red spring wheat, grade 3, other than seed for sowing (Terminated 2016-12)",British Columbia,The world,N/A,1342416,4373,Weight in metric tonne
2020-01-01,"1001.99.21 - Red spring wheat, certified organic, o/t seed for sowing",British Columbia,The world,N/A,248542,741,Weight in metric tonne
2018-01-01,"1001.99.29 - Wheat & meslin, certified organic,o/t red spring/durum wheat,o/t seed for sowing",British Columbia,The world,N/A,502,1,Weight in metric tonne
2017-01-01,"1001.99.33 - Red spring wheat, o/t certified organic, grade 3, o/t seed for sowing",British Columbia,The world,N/A,73847,246,Weight in metric tonne
2020-01-01,"1001.99.90 - Wheat, nes and meslin, o/t certified organic, o/t seed for sowing, nes",British Columbia,The world,N/A,3264336,10817,Weight in metric tonne
2020-01-01,"1003.10.00 - Barley, seed for sowing",British Columbia,The world,N/A,45840,102,Weight in metric tonne
2011-01-01,1003.00.10 - Barley seed (Terminated 2011-12),British Columbia,The world,N/A,13223,34,Weight in metric tonne
2021-01-01,"1004.10.00 - Oats, seed for sowing",British Columbia,The world,N/A,211301,379155,Weight in kilograms
2021-01-01,"1004.90.90 - Oat, o/t certified organic, o/t seed for sowing",British Columbia,The world,N/A,6096396,19623634,Weight in kilograms
2015-01-01,"1004.90.00 - Oats, other than seed for sowing (Terminated 2016-12)",British Columbia,The world,N/A,10346972,33441449,Weight in kilograms
2017-01-01,1005.10.10 - Yellow dent corn seed,British Columbia,The world,N/A,13470,10024,Weight in kilograms
2019-01-01,"1005.90.90 - Corn (maize), o/t certified organic, o/t seed for sowing",British Columbia,The world,N/A,13983,19000,Weight in kilograms
2015-01-01,"1006.20.00 - Rice, husked (brown)",British Columbia,The world,N/A,17391,53511,Weight in kilograms
2018-01-01,"1006.20.00 - Rice, husked (brown)",British Columbia,The world,N/A,40725,4282,Weight in kilograms
2016-01-01,"1006.30.00 - Rice, semi-milled or wholly milled, whether or not polished or glazed",British Columbia,The world,N/A,20798,75795,Weight in kilograms
2021-01-01,"1006.30.00 - Rice, semi-milled or wholly milled, whether or not polished or glazed",British Columbia,The world,N/A,18189,58034,Weight in kilograms
2015-01-01,"1008.29.00 - Millet, other than seed for sowing, nes",British Columbia,The world,N/A,12210,27134,Weight in kilograms
2017-01-01,1008.30.00 - Canary seeds,British Columbia,The world,N/A,2738697,3898349,Weight in kilograms
2014-01-01,1008.50.00 - Quinoa,British Columbia,The world,N/A,20837,62935,Weight in kilograms
2018-01-01,1008.50.00 - Quinoa,British Columbia,The world,N/A,43815,74523,Weight in kilograms
2019-01-01,1008.50.00 - Quinoa,British Columbia,The world,N/A,78920,127820,Weight in kilograms
2013-01-01,1008.60.00 - Triticale,British Columbia,The world,N/A,13811,25536,Weight in kilograms
2017-01-01,1008.60.00 - Triticale,British Columbia,The world,N/A,8819,11794,Weight in kilograms
2011-01-01,1008.90.10 - Wild rice,British Columbia,The world,N/A,139162,13608,Weight in kilograms
2018-01-01,1008.90.10 - Wild rice,British Columbia,The world,N/A,167081,14236,Weight in kilograms
2021-01-01,"1006.40.00 - Rice, broken",Newfoundland and Labrador,The world,N/A,611,1881,Weight in kilograms
2014-01-01,"1006.40.00 - Rice, broken",Newfoundland and Labrador,The world,N/A,56,173,Weight in kilograms
2012-01-01,"1006.40.00 - Rice, broken",Prince Edward Island,The world,N/A,496,1529,Weight in kilograms
2019-01-01,"1005.10.90 - Maize (corn) seed, o/t yellow dent, nes",Nova Scotia,The world,N/A,2832,1600,Weight in kilograms
2016-01-01,1005.90.00 - Maize (corn) nes (Terminated 2016-12),Nova Scotia,The world,N/A,3707,9457,Weight in kilograms
2011-01-01,"1006.40.00 - Rice, broken",Nova Scotia,The world,N/A,64,188,Weight in kilograms
2012-01-01,1008.90.10 - Wild rice,Nova Scotia,The world,N/A,8023,1148,Weight in kilograms
2018-01-01,1008.90.10 - Wild rice,Nova Scotia,The world,N/A,7777,977,Weight in kilograms
2019-01-01,1008.90.10 - Wild rice,Nova Scotia,The world,N/A,5247,680,Weight in kilograms
2018-01-01,"1008.90.90 - Cereals, nes",Nova Scotia,The world,N/A,655,1985,Weight in kilograms
2014-01-01,"1006.40.00 - Rice, broken",New Brunswick,The world,N/A,300,923,Weight in kilograms
2020-01-01,1008.90.10 - Wild rice,New Brunswick,The world,N/A,35254,3129,Weight in kilograms
2015-01-01,"1006.30.00 - Rice, semi-milled or wholly milled, whether or not polished or glazed",New Brunswick,The world,N/A,448,1379,Weight in kilograms
2017-01-01,"1001.91.00 - Wheat and meslin, other than durum wheat, seed for sowing, nes",Quebec,The world,N/A,49865,67,Weight in metric tonne
2018-01-01,"1001.91.00 - Wheat and meslin, other than durum wheat, seed for sowing, nes",Quebec,The world,N/A,126378,324,Weight in metric tonne
2021-01-01,"1001.99.29 - Wheat & meslin, certified organic,o/t red spring/durum wheat,o/t seed for sowing",Quebec,The world,N/A,18869,57,Weight in metric tonne
2020-01-01,"1001.99.31 - Red spring wheat, o/t certified organic, grade 1, o/t seed for sowing",Quebec,The world,N/A,11021252,31941,Weight in metric tonne
2017-01-01,"1001.99.32 - Red spring wheat, o/t certified organic, grade 2, o/t seed for sowing",Quebec,The world,N/A,40384601,124481,Weight in metric tonne
2018-01-01,"1001.99.33 - Red spring wheat, o/t certified organic, grade 3, o/t seed for sowing",Quebec,The world,N/A,127736,362,Weight in metric tonne
2019-01-01,"1003.10.00 - Barley, seed for sowing",Quebec,The world,N/A,59505,108,Weight in metric tonne
2019-01-01,"1003.90.10 - Barley, certified organic, o/t seed for sowing",Quebec,The world,N/A,76338,184,Weight in metric tonne
2019-01-01,"1003.90.90 - Barley, o/t certified organic, o/t seed for sowing",Quebec,The world,N/A,14561698,45557,Weight in metric tonne
2016-01-01,"1004.10.00 - Oats, seed for sowing",Quebec,The world,N/A,358219,809024,Weight in kilograms
2018-01-01,"1004.10.00 - Oats, seed for sowing",Quebec,The world,N/A,395602,789695,Weight in kilograms
2021-01-01,"1004.10.00 - Oats, seed for sowing",Quebec,The world,N/A,526049,943944,Weight in kilograms
2017-01-01,"1004.90.10 - Oat, certified organic, o/t seed for sowing",Quebec,The world,N/A,528788,1343668,Weight in kilograms
2018-01-01,1005.10.10 - Yellow dent corn seed,Quebec,The world,N/A,21128906,96759643,Weight in kilograms
2016-01-01,"1005.10.90 - Maize (corn) seed, o/t yellow dent, nes",Quebec,The world,N/A,146988,240811,Weight in kilograms
2020-01-01,"1005.10.90 - Maize (corn) seed, o/t yellow dent, nes",Quebec,The world,N/A,37199,25534,Weight in kilograms
2013-01-01,"1006.20.00 - Rice, husked (brown)",Quebec,The world,N/A,6592,20284,Weight in kilograms
2021-01-01,"1006.20.00 - Rice, husked (brown)",Quebec,The world,N/A,2132,6560,Weight in kilograms
2013-01-01,"1008.21.00 - Millet, seed for sowing",Quebec,The world,N/A,15834,34816,Weight in kilograms
2019-01-01,"1008.21.00 - Millet, seed for sowing",Quebec,The world,N/A,1218887,1808053,Weight in kilograms
2014-01-01,"1008.29.00 - Millet, other than seed for sowing, nes",Quebec,The world,N/A,15005,25996,Weight in kilograms
2018-01-01,"1008.29.00 - Millet, other than seed for sowing, nes",Quebec,The world,N/A,202747,304232,Weight in kilograms
2020-01-01,1008.30.00 - Canary seeds,Quebec,The world,N/A,5201680,6744708,Weight in kilograms
2014-01-01,1008.50.00 - Quinoa,Quebec,The world,N/A,79568,54756,Weight in kilograms
2015-01-01,1008.50.00 - Quinoa,Quebec,The world,N/A,133365,329789,Weight in kilograms
2017-01-01,1008.50.00 - Quinoa,Quebec,The world,N/A,344503,883223,Weight in kilograms
2016-01-01,1008.90.10 - Wild rice,Quebec,The world,N/A,108917,9535,Weight in kilograms
2017-01-01,1008.90.10 - Wild rice,Quebec,The world,N/A,20355,2007,Weight in kilograms
2017-01-01,"1008.90.90 - Cereals, nes",Quebec,The world,N/A,88972,90526,Weight in kilograms
2015-01-01,"1001.99.13 - Red spring wheat, grade 3, other than seed for sowing (Terminated 2016-12)",Ontario,The world,N/A,15990540,52135,Weight in metric tonne
2019-01-01,"1001.99.21 - Red spring wheat, certified organic, o/t seed for sowing",Ontario,The world,N/A,2760598,7335,Weight in metric tonne
2021-01-01,"1001.99.29 - Wheat & meslin, certified organic,o/t red spring/durum wheat,o/t seed for sowing",Ontario,The world,N/A,47717,144,Weight in metric tonne
2019-01-01,"1001.99.31 - Red spring wheat, o/t certified organic, grade 1, o/t seed for sowing",Ontario,The world,N/A,31854360,97193,Weight in metric tonne
2020-01-01,"1001.99.39 - Red spring wheat, o/t certified organic, nes, o/t seed for sowing",Ontario,The world,N/A,1357327,3852,Weight in metric tonne
2015-01-01,"1001.99.90 - Wheat, nes and meslin, other than seed for sowing",Ontario,The world,N/A,28888231,101243,Weight in metric tonne
2021-01-01,"1003.10.00 - Barley, seed for sowing",Ontario,The world,N/A,42179,78,Weight in metric tonne
2020-01-01,"1004.10.00 - Oats, seed for sowing",Ontario,The world,N/A,212746,375911,Weight in kilograms
2020-01-01,"1004.90.10 - Oat, certified organic, o/t seed for sowing",Ontario,The world,N/A,236487,540859,Weight in kilograms
2021-01-01,"1004.90.10 - Oat, certified organic, o/t seed for sowing",Ontario,The world,N/A,145627,370556,Weight in kilograms
2021-01-01,"1004.90.90 - Oat, o/t certified organic, o/t seed for sowing",Ontario,The world,N/A,5239087,16864055,Weight in kilograms
2016-01-01,"1004.90.00 - Oats, other than seed for sowing (Terminated 2016-12)",Ontario,The world,N/A,16098700,57431888,Weight in kilograms
2011-01-01,1005.10.10 - Yellow dent corn seed,Ontario,The world,N/A,43648469,11257376,Weight in kilograms
2017-01-01,1005.10.10 - Yellow dent corn seed,Ontario,The world,N/A,52650411,33777211,Weight in kilograms
2011-01-01,"1005.10.90 - Maize (corn) seed, o/t yellow dent, nes",Ontario,The world,N/A,9990306,3071497,Weight in kilograms
2012-01-01,"1005.10.90 - Maize (corn) seed, o/t yellow dent, nes",Ontario,The world,N/A,1291934,278734,Weight in kilograms
2016-01-01,"1005.10.90 - Maize (corn) seed, o/t yellow dent, nes",Ontario,The world,N/A,1689844,637635,Weight in kilograms
2014-01-01,1005.90.00 - Maize (corn) nes (Terminated 2016-12),Ontario,The world,N/A,127571116,580670503,Weight in kilograms
2012-01-01,1006.10.00 - Rice in the husk (paddy or rough),Ontario,The world,N/A,3150,8400,Weight in kilograms
2011-01-01,"1006.40.00 - Rice, broken",Ontario,The world,N/A,85940,148049,Weight in kilograms
2015-01-01,"1007.10.00 - Grain sorghum, seed for sowing",Ontario,The world,N/A,12560,38646,Weight in kilograms
2019-01-01,"1007.90.00 - Grain sorghum, other than seed for sowing, nes",Ontario,The world,N/A,29493,70543,Weight in kilograms
2011-01-01,1007.00.00 - Grain sorghum (Terminated 2011-12),Ontario,The world,N/A,2530,7784,Weight in kilograms
2014-01-01,1008.10.00 - Buckwheat,Ontario,The world,N/A,633489,763876,Weight in kilograms
2016-01-01,1008.10.00 - Buckwheat,Ontario,The world,N/A,2445735,3094813,Weight in kilograms
2018-01-01,"1008.21.00 - Millet, seed for sowing",Ontario,The world,N/A,167427,39966,Weight in kilograms
2021-01-01,"1008.21.00 - Millet, seed for sowing",Ontario,The world,N/A,29839,22500,Weight in kilograms
2015-01-01,"1008.29.00 - Millet, other than seed for sowing, nes",Ontario,The world,N/A,23070,29938,Weight in kilograms
2012-01-01,1008.30.00 - Canary seeds,Ontario,The world,N/A,733538,963761,Weight in kilograms
2013-01-01,1008.50.00 - Quinoa,Ontario,The world,N/A,180174,33123,Weight in kilograms
2018-01-01,1008.90.10 - Wild rice,Ontario,The world,N/A,200761,44661,Weight in kilograms
2019-01-01,1008.90.10 - Wild rice,Ontario,The world,N/A,372637,63079,Weight in kilograms
2017-01-01,"1008.90.90 - Cereals, nes",Ontario,The world,N/A,2564556,468754,Weight in kilograms
2015-01-01,"1001.99.19 - Red spring wheat, nes, other than seed for sowing (Terminated 2016-12)",Manitoba,The world,N/A,3905090,10957,Weight in metric tonne
2020-01-01,"1001.99.21 - Red spring wheat, certified organic, o/t seed for sowing",Manitoba,The world,N/A,13849290,41728,Weight in metric tonne
2018-01-01,"1001.99.29 - Wheat & meslin, certified organic,o/t red spring/durum wheat,o/t seed for sowing",Manitoba,The world,N/A,37624,84,Weight in metric tonne
2016-01-01,"1001.99.30 - Western red winter wheat, other than seed for sowing (Terminated 2016-12)",Manitoba,The world,N/A,8313715,31702,Weight in metric tonne
2020-01-01,"1001.99.32 - Red spring wheat, o/t certified organic, grade 2, o/t seed for sowing",Manitoba,The world,N/A,850313685,2750107,Weight in metric tonne
2018-01-01,"1001.99.39 - Red spring wheat, o/t certified organic, nes, o/t seed for sowing",Manitoba,The world,N/A,8645354,21510,Weight in metric tonne
2014-01-01,"1001.99.00 - Wheat and meslin, other than durum wheat, other than seed for sowing (Terminated 2014-12)",Manitoba,The world,N/A,1117726174,3601186,Weight in metric tonne
2016-01-01,"1002.10.00 - Rye, seed for sowing",Manitoba,The world,N/A,11595526,33924,Weight in metric tonne
2017-01-01,"1002.10.00 - Rye, seed for sowing",Manitoba,The world,N/A,11010711,40422,Weight in metric tonne
2019-01-01,"1002.10.00 - Rye, seed for sowing",Manitoba,The world,N/A,10539546,24276,Weight in metric tonne
2017-01-01,"1002.90.00 - Rye, other than seed for sowing",Manitoba,The world,N/A,12538057,47696,Weight in metric tonne
2017-01-01,"1003.90.90 - Barley, o/t certified organic, o/t seed for sowing",Manitoba,The world,N/A,44893946,162689,Weight in metric tonne
2016-01-01,"1004.10.00 - Oats, seed for sowing",Manitoba,The world,N/A,1474044,3329080,Weight in kilograms
2019-01-01,"1004.10.00 - Oats, seed for sowing",Manitoba,The world,N/A,2361142,4301616,Weight in kilograms
2021-01-01,"1004.10.00 - Oats, seed for sowing",Manitoba,The world,N/A,2407945,4320813,Weight in kilograms
2011-01-01,"1004.00.10 - Oats, seed (Terminated 2011-12)",Manitoba,The world,N/A,1516902,4245450,Weight in kilograms
2021-01-01,"1005.90.90 - Corn (maize), o/t certified organic, o/t seed for sowing",Manitoba,The world,N/A,23757,67659,Weight in kilograms
2012-01-01,1005.90.00 - Maize (corn) nes (Terminated 2016-12),Manitoba,The world,N/A,8205013,28296621,Weight in kilograms
2018-01-01,"1006.20.00 - Rice, husked (brown)",Manitoba,The world,N/A,497,1487,Weight in kilograms
2021-01-01,"1006.30.00 - Rice, semi-milled or wholly milled, whether or not polished or glazed",Manitoba,The world,N/A,10868,33438,Weight in kilograms
2013-01-01,1008.10.00 - Buckwheat,Manitoba,The world,N/A,595007,643274,Weight in kilograms
2019-01-01,1008.10.00 - Buckwheat,Manitoba,The world,N/A,1247573,1191416,Weight in kilograms
2014-01-01,"1008.21.00 - Millet, seed for sowing",Manitoba,The world,N/A,609473,1234229,Weight in kilograms
2015-01-01,"1008.21.00 - Millet, seed for sowing",Manitoba,The world,N/A,591640,1151829,Weight in kilograms
2017-01-01,"1008.21.00 - Millet, seed for sowing",Manitoba,The world,N/A,486501,924492,Weight in kilograms
2016-01-01,1008.30.00 - Canary seeds,Manitoba,The world,N/A,5114924,6064036,Weight in kilograms
2017-01-01,1008.50.00 - Quinoa,Manitoba,The world,N/A,6600,20000,Weight in kilograms
2013-01-01,1008.60.00 - Triticale,Manitoba,The world,N/A,5234798,10190689,Weight in kilograms
2016-01-01,1008.90.10 - Wild rice,Manitoba,The world,N/A,577006,53744,Weight in kilograms
2011-01-01,"1008.90.90 - Cereals unmilled, nes",Manitoba,The world,N/A,2385123,5932782,Weight in kilograms
2011-01-01,"1001.10.00 - Wheat, durum (Terminated 2011-12)",Saskatchewan,The world,N/A,932824483,2538272,Weight in metric tonne
2019-01-01,"1001.19.10 - Durum wheat, certified organic, o/t seed for sowing",Saskatchewan,The world,N/A,15518637,22986,Weight in metric tonne
2021-01-01,"1001.19.10 - Durum wheat, certified organic, o/t seed for sowing",Saskatchewan,The world,N/A,10609421,15577,Weight in metric tonne
2017-01-01,"1001.19.90 - Durum wheat, o/t certified organic, o/t seed for sowing",Saskatchewan,The world,N/A,1159904722,3376138,Weight in metric tonne
2019-01-01,"1001.19.90 - Durum wheat, o/t certified organic, o/t seed for sowing",Saskatchewan,The world,N/A,1294924330,4113084,Weight in metric tonne
2020-01-01,"1001.91.00 - Wheat and meslin, other than durum wheat, seed for sowing, nes",Saskatchewan,The world,N/A,5557778,14726,Weight in metric tonne
2015-01-01,"1001.99.13 - Red spring wheat, grade 3, other than seed for sowing (Terminated 2016-12)",Saskatchewan,The world,N/A,166656903,543335,Weight in metric tonne
2018-01-01,"1001.99.31 - Red spring wheat, o/t certified organic, grade 1, o/t seed for sowing",Saskatchewan,The world,N/A,572892161,1704592,Weight in metric tonne
2018-01-01,"1001.99.32 - Red spring wheat, o/t certified organic, grade 2, o/t seed for sowing",Saskatchewan,The world,N/A,1521963367,4785484,Weight in metric tonne
2019-01-01,"1001.99.33 - Red spring wheat, o/t certified organic, grade 3, o/t seed for sowing",Saskatchewan,The world,N/A,25407876,80199,Weight in metric tonne
2013-01-01,"1001.99.00 - Wheat and meslin, other than durum wheat, other than seed for sowing (Terminated 2014-12)",Saskatchewan,The world,N/A,2036610247,6121848,Weight in metric tonne
2016-01-01,"1002.10.00 - Rye, seed for sowing",Saskatchewan,The world,N/A,7027000,20539,Weight in metric tonne
2012-01-01,"1002.90.00 - Rye, other than seed for sowing",Saskatchewan,The world,N/A,13718302,49079,Weight in metric tonne
2015-01-01,"1002.90.00 - Rye, other than seed for sowing",Saskatchewan,The world,N/A,5409105,13468,Weight in metric tonne
2020-01-01,"1002.90.00 - Rye, other than seed for sowing",Saskatchewan,The world,N/A,11976988,36367,Weight in metric tonne
2013-01-01,"1003.10.00 - Barley, seed for sowing",Saskatchewan,The world,N/A,1604454,3619,Weight in metric tonne
2015-01-01,"1003.10.00 - Barley, seed for sowing",Saskatchewan,The world,N/A,1852105,3836,Weight in metric tonne
2021-01-01,"1003.10.00 - Barley, seed for sowing",Saskatchewan,The world,N/A,1909783,3779,Weight in metric tonne
2018-01-01,"1003.90.90 - Barley, o/t certified organic, o/t seed for sowing",Saskatchewan,The world,N/A,371090190,1219391,Weight in metric tonne
2019-01-01,"1003.90.90 - Barley, o/t certified organic, o/t seed for sowing",Saskatchewan,The world,N/A,396286305,1239749,Weight in metric tonne
2012-01-01,"1003.90.00 - Barley, other than seed for sowing (Terminated 2016-12)",Saskatchewan,The world,N/A,251603255,804867,Weight in metric tonne
2016-01-01,"1003.90.00 - Barley, other than seed for sowing (Terminated 2016-12)",Saskatchewan,The world,N/A,179966985,561229,Weight in metric tonne
2021-01-01,"1004.90.10 - Oat, certified organic, o/t seed for sowing",Saskatchewan,The world,N/A,5163109,13138127,Weight in kilograms
2013-01-01,"1004.90.00 - Oats, other than seed for sowing (Terminated 2016-12)",Saskatchewan,The world,N/A,240500006,819540518,Weight in kilograms
2016-01-01,"1004.90.00 - Oats, other than seed for sowing (Terminated 2016-12)",Saskatchewan,The world,N/A,282923877,1009327523,Weight in kilograms
2013-01-01,1005.90.00 - Maize (corn) nes (Terminated 2016-12),Saskatchewan,The world,N/A,62375,203083,Weight in kilograms
2016-01-01,"1006.20.00 - Rice, husked (brown)",Saskatchewan,The world,N/A,112180,333025,Weight in kilograms
2018-01-01,"1006.20.00 - Rice, husked (brown)",Saskatchewan,The world,N/A,77358,238023,Weight in kilograms
2015-01-01,"1006.30.00 - Rice, semi-milled or wholly milled, whether or not polished or glazed",Saskatchewan,The world,N/A,71893,10886,Weight in kilograms
2020-01-01,"1006.30.00 - Rice, semi-milled or wholly milled, whether or not polished or glazed",Saskatchewan,The world,N/A,48300,148616,Weight in kilograms
2018-01-01,"1007.90.00 - Grain sorghum, other than seed for sowing, nes",Saskatchewan,The world,N/A,169350,448990,Weight in kilograms
2014-01-01,1008.10.00 - Buckwheat,Saskatchewan,The world,N/A,204904,224775,Weight in kilograms
2017-01-01,"1008.21.00 - Millet, seed for sowing",Saskatchewan,The world,N/A,88635,163721,Weight in kilograms
2019-01-01,"1008.29.00 - Millet, other than seed for sowing, nes",Saskatchewan,The world,N/A,484875,1003924,Weight in kilograms
2013-01-01,1008.30.00 - Canary seeds,Saskatchewan,The world,N/A,85512437,109524391,Weight in kilograms
2020-01-01,1008.50.00 - Quinoa,Saskatchewan,The world,N/A,4801152,3484783,Weight in kilograms
2012-01-01,1008.60.00 - Triticale,Saskatchewan,The world,N/A,347539,848020,Weight in kilograms
2015-01-01,1008.60.00 - Triticale,Saskatchewan,The world,N/A,800904,1593553,Weight in kilograms
2012-01-01,1008.90.10 - Wild rice,Saskatchewan,The world,N/A,905260,128656,Weight in kilograms
2020-01-01,"1001.19.10 - Durum wheat, certified organic, o/t seed for sowing",Alberta,The world,N/A,3317805,4817,Weight in metric tonne
2016-01-01,"1001.19.00 - Durum wheat, other than seed for sowing (Terminated 2016-12)",Alberta,The world,N/A,236683928,648900,Weight in metric tonne
2018-01-01,"1001.91.00 - Wheat and meslin, other than durum wheat, seed for sowing, nes",Alberta,The world,N/A,4174094,10895,Weight in metric tonne
2016-01-01,"1001.99.11 - Red spring wheat, grade 1, other than seed for sowing (Terminated 2016-12)",Alberta,The world,N/A,253202986,854502,Weight in metric tonne
2016-01-01,"1001.99.12 - Red spring wheat, grade 2, other than seed for sowing (Terminated 2016-12)",Alberta,The world,N/A,1124154101,3882771,Weight in metric tonne
2017-01-01,"1001.99.29 - Wheat & meslin, certified organic,o/t red spring/durum wheat,o/t seed for sowing",Alberta,The world,N/A,481672,643,Weight in metric tonne
2020-01-01,"1001.99.31 - Red spring wheat, o/t certified organic, grade 1, o/t seed for sowing",Alberta,The world,N/A,348864763,1011066,Weight in metric tonne
2017-01-01,"1001.99.32 - Red spring wheat, o/t certified organic, grade 2, o/t seed for sowing",Alberta,The world,N/A,1208823121,3725947,Weight in metric tonne
2019-01-01,"1001.99.33 - Red spring wheat, o/t certified organic, grade 3, o/t seed for sowing",Alberta,The world,N/A,19070809,60197,Weight in metric tonne
2017-01-01,"1001.99.50 - Soft white spring wheat, o/t certified organic, o/t seed for sowing",Alberta,The world,N/A,12437906,29650,Weight in metric tonne
2019-01-01,"1001.99.70 - Western red winter wheat, o/t certified organic, o/t seed for sowing",Alberta,The world,N/A,6509139,20838,Weight in metric tonne
2015-01-01,"1001.99.90 - Wheat, nes and meslin, other than seed for sowing",Alberta,The world,N/A,255571694,895513,Weight in metric tonne
2011-01-01,1002.00.10 - Rye seed (Terminated 2011-12),Alberta,The world,N/A,3152879,8337,Weight in metric tonne
2012-01-01,"1003.10.00 - Barley, seed for sowing",Alberta,The world,N/A,1786952,4451,Weight in metric tonne
2017-01-01,"1003.90.10 - Barley, certified organic, o/t seed for sowing",Alberta,The world,N/A,874114,1868,Weight in metric tonne
2018-01-01,"1003.90.10 - Barley, certified organic, o/t seed for sowing",Alberta,The world,N/A,1220671,2656,Weight in metric tonne
2020-01-01,"1003.90.10 - Barley, certified organic, o/t seed for sowing",Alberta,The world,N/A,1397539,3384,Weight in metric tonne
2014-01-01,"1004.10.00 - Oats, seed for sowing",Alberta,The world,N/A,341642,1033250,Weight in kilograms
2021-01-01,"1004.10.00 - Oats, seed for sowing",Alberta,The world,N/A,1240291,2225574,Weight in kilograms
2020-01-01,"1004.90.10 - Oat, certified organic, o/t seed for sowing",Alberta,The world,N/A,1615256,3694209,Weight in kilograms
2021-01-01,"1004.90.10 - Oat, certified organic, o/t seed for sowing",Alberta,The world,N/A,994670,2531056,Weight in kilograms
2017-01-01,"1004.90.90 - Oat, o/t certified organic, o/t seed for sowing",Alberta,The world,N/A,27603345,100777575,Weight in kilograms
2020-01-01,"1004.90.90 - Oat, o/t certified organic, o/t seed for sowing",Alberta,The world,N/A,67244461,221678313,Weight in kilograms
2014-01-01,"1004.90.00 - Oats, other than seed for sowing (Terminated 2016-12)",Alberta,The world,N/A,41017564,126953027,Weight in kilograms
2016-01-01,"1004.90.00 - Oats, other than seed for sowing (Terminated 2016-12)",Alberta,The world,N/A,36843937,131440319,Weight in kilograms
2015-01-01,1005.10.10 - Yellow dent corn seed,Alberta,The world,N/A,68912,23047,Weight in kilograms
2017-01-01,"1005.10.90 - Maize (corn) seed, o/t yellow dent, nes",Alberta,The world,N/A,162145,39888,Weight in kilograms
2016-01-01,"1006.30.00 - Rice, semi-milled or wholly milled, whether or not polished or glazed",Alberta,The world,N/A,80,240,Weight in kilograms
2012-01-01,1008.10.00 - Buckwheat,Alberta,The world,N/A,10193,12000,Weight in kilograms
2017-01-01,"1008.21.00 - Millet, seed for sowing",Alberta,The world,N/A,13846,28558,Weight in kilograms
2013-01-01,1008.30.00 - Canary seeds,Alberta,The world,N/A,158886,207998,Weight in kilograms
2016-01-01,1008.30.00 - Canary seeds,Alberta,The world,N/A,683614,862994,Weight in kilograms
2017-01-01,1008.30.00 - Canary seeds,Alberta,The world,N/A,211018,305881,Weight in kilograms
2021-01-01,1008.30.00 - Canary seeds,Alberta,The world,N/A,431336,523038,Weight in kilograms
2016-01-01,1008.60.00 - Triticale,Alberta,The world,N/A,103803,182435,Weight in kilograms
2014-01-01,1008.90.10 - Wild rice,Alberta,The world,N/A,85110,8541,Weight in kilograms
2011-01-01,"1008.90.90 - Cereals unmilled, nes",Alberta,The world,N/A,610524,1659676,Weight in kilograms
2017-01-01,"1001.99.21 - Red spring wheat, certified organic, o/t seed for sowing",British Columbia,The world,N/A,57500,149,Weight in metric tonne
