"","Period","Commodity","Province","Country","State","Value....","Quantity","Unit.of.measure","Kilograms","Seeded.Area","Nitrogen.Applied"
"1223","2014-01-01","1207.99.90 - Oil seeds and oleaginous fruits, o/t hemp seeds, nes, whether or not broken","Saskatchewan","The world","N/A",2355189,2248185,"Weight in kilograms",2248185,1816.17966856619,90808.9834283094
"1300","2013-01-01","1207.99.90 - Oil seeds and oleaginous fruits, o/t hemp seeds, nes, whether or not broken","Saskatchewan","The world","N/A",432759,229765,"Weight in kilograms",229765,185.613960393878,9280.69801969389
"1301","2019-01-01","1207.99.90 - Oil seeds and oleaginous fruits, o/t hemp seeds, nes, whether or not broken","Saskatchewan","The world","N/A",3615742,1458038,"Weight in kilograms",1458038,1177.86524311696,58893.2621558481
"1302","2021-01-01","1207.99.90 - Oil seeds and oleaginous fruits, o/t hemp seeds, nes, whether or not broken","Saskatchewan","The world","N/A",303691,50655,"Weight in kilograms",50655,40.9212680945831,2046.06340472915
"1377","2011-01-01","1207.99.90 - Oil seeds & oleaginous frts, excl hemp seeds and safflower seeds, w/o broken","Saskatchewan","The world","N/A",5005625,10763460,"Weight in kilograms",10763460,8695.18176459029,434759.088229515
"1379","2018-01-01","1207.99.90 - Oil seeds and oleaginous fruits, o/t hemp seeds, nes, whether or not broken","Saskatchewan","The world","N/A",294834,50025,"Weight in kilograms",50025,40.4123272417633,2020.61636208816
"1422","2012-01-01","1207.99.90 - Oil seeds and oleaginous fruits, o/t hemp seeds, nes, whether or not broken","Saskatchewan","The world","N/A",1415768,447736,"Weight in kilograms",447736,361.70022488592,18085.011244296
"1425","2015-01-01","1207.99.90 - Oil seeds and oleaginous fruits, o/t hemp seeds, nes, whether or not broken","Saskatchewan","The world","N/A",2661047,1304042,"Weight in kilograms",1304042,1053.46071046484,52673.0355232419
"1467","2017-01-01","1207.99.90 - Oil seeds and oleaginous fruits, o/t hemp seeds, nes, whether or not broken","Saskatchewan","The world","N/A",911204,554803,"Weight in kilograms",554803,448.193511058711,22409.6755529355
"1509","2016-01-01","1207.99.90 - Oil seeds and oleaginous fruits, o/t hemp seeds, nes, whether or not broken","Saskatchewan","The world","N/A",1453914,1095486,"Weight in kilograms",1095486,884.980284273269,44249.0142136635
"1510","2020-01-01","1207.99.90 - Oil seeds and oleaginous fruits, o/t hemp seeds, nes, whether or not broken","Saskatchewan","The world","N/A",99338,114207,"Weight in kilograms",114207,92.2612825047488,4613.06412523744
"1564","2008-01-01","1207.99.90 - Oil seeds & oleaginous frts, excl hemp seeds and safflower seeds, w/o broken","Saskatchewan","The world","N/A",1613742,738943,"Weight in kilograms",738943,596.949651754329,29847.4825877164
"1565","1997-01-01","1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)","Saskatchewan","The world","N/A",242581,33634,"Weight in kilograms",33634,27.1709787995895,1358.54893997948
"1566","2000-01-01","1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)","Saskatchewan","The world","N/A",656817,86419,"Weight in kilograms",86419,69.8129516822777,3490.64758411388
"1627","2002-01-01","1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)","Saskatchewan","The world","N/A",1476819,306118,"Weight in kilograms",306118,247.295168227768,12364.7584113884
"1628","2005-01-01","1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)","Saskatchewan","The world","N/A",303649,420718,"Weight in kilograms",420718,339.873932883562,16993.6966441781
"1695","2001-01-01","1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)","Saskatchewan","The world","N/A",1193972,208720,"Weight in kilograms",208720,168.612912381826,8430.64561909129
"1756","1992-01-01","1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)","Saskatchewan","The world","N/A",17225,2225,"Weight in kilograms",2225,1.7974498373398,89.8724918669898
"1757","2003-01-01","1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)","Saskatchewan","The world","N/A",327165,41689,"Weight in kilograms",41689,33.6781511320714,1683.90755660357
"1820","2007-01-01","1207.99.90 - Oil seeds & oleaginous frts, excl hemp seeds and safflower seeds, w/o broken","Saskatchewan","The world","N/A",3222128,3847602,"Weight in kilograms",3847602,3108.25689395428,155412.844697714
"1821","2009-01-01","1207.99.90 - Oil seeds & oleaginous frts, excl hemp seeds and safflower seeds, w/o broken","Saskatchewan","The world","N/A",1235937,1139387,"Weight in kilograms",1139387,920.445383288575,46022.2691644287
"1822","1993-01-01","1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)","Saskatchewan","The world","N/A",8266,907,"Weight in kilograms",907,0.732713259535818,36.6356629767909
"1823","1994-01-01","1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)","Saskatchewan","The world","N/A",47931,4699,"Weight in kilograms",4699,3.79605248793695,189.802624396847
"1824","1996-01-01","1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)","Saskatchewan","The world","N/A",91116,12352,"Weight in kilograms",12352,9.97847208576232,498.923604288116
"1825","1999-01-01","1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)","Saskatchewan","The world","N/A",276869,57494,"Weight in kilograms",57494,46.4461037968603,2322.30518984302
"1876","1989-01-01","1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)","Saskatchewan","The world","N/A",41117,70370,"Weight in kilograms",70370,56.847885417349,2842.39427086745
"1923","2006-01-01","1207.99.90 - Oil seeds and oleaginous fruits, excluding hemp seeds, nes,whether or not broken","Saskatchewan","The world","N/A",7320397,23456530,"Weight in kilograms",23456530,18949.1847339578,947459.236697889
"1924","2010-01-01","1207.99.90 - Oil seeds & oleaginous frts, excl hemp seeds and safflower seeds, w/o broken","Saskatchewan","The world","N/A",2158991,1758703,"Weight in kilograms",1758703,1420.75524551866,71037.7622759329
"1925","1995-01-01","1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)","Saskatchewan","The world","N/A",312844,35182,"Weight in kilograms",35182,28.4215191808039,1421.0759590402
"1926","1998-01-01","1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)","Saskatchewan","The world","N/A",456664,84350,"Weight in kilograms",84350,68.1415252942076,3407.07626471038
"1995","2004-01-01","1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)","Saskatchewan","The world","N/A",88422,28218,"Weight in kilograms",28218,22.7957031505862,1139.78515752931
"754","2019-01-01","1004.90.90 - Oat, o/t certified organic, o/t seed for sowing","Saskatchewan","The world","N/A",311953397,1028771275,"Weight in kilograms",1028771275,402560.780648505,14089627.3226977
"755","2015-01-01","1004.90.00 - Oats, other than seed for sowing (Terminated 2016-12)","Saskatchewan","The world","N/A",326404945,1054941286,"Weight in kilograms",1054941286,412801.171602014,14448041.0060705
"772","2011-01-01","1004.00.90 - Oats, except seed (Terminated 2011-12)","Saskatchewan","The world","N/A",228849138,895383592,"Weight in kilograms",895383592,350365.845678751,12262804.5987563
"787","2020-01-01","1004.90.90 - Oat, o/t certified organic, o/t seed for sowing","Saskatchewan","The world","N/A",348873959,1150535052,"Weight in kilograms",1150535052,450207.252041119,15757253.8214391
"808","2013-01-01","1004.90.00 - Oats, other than seed for sowing (Terminated 2016-12)","Saskatchewan","The world","N/A",240500006,819540518,"Weight in kilograms",819540518,320688.260565168,11224089.1197809
"809","2016-01-01","1004.90.00 - Oats, other than seed for sowing (Terminated 2016-12)","Saskatchewan","The world","N/A",282923877,1009327523,"Weight in kilograms",1009327523,394952.391714963,13823333.7100237
"853","2012-01-01","1004.90.00 - Oats, other than seed for sowing (Terminated 2016-12)","Saskatchewan","The world","N/A",232438578,896502040,"Weight in kilograms",896502040,350803.497186852,12278122.4015398
"881","2017-01-01","1004.90.90 - Oat, o/t certified organic, o/t seed for sowing","Saskatchewan","The world","N/A",256752199,937382011,"Weight in kilograms",937382011,366799.932389272,12837997.6336245
"882","2018-01-01","1004.90.90 - Oat, o/t certified organic, o/t seed for sowing","Saskatchewan","The world","N/A",281582403,1001015907,"Weight in kilograms",1001015907,391700.035523922,13709501.2433373
"883","2021-01-01","1004.90.90 - Oat, o/t certified organic, o/t seed for sowing","Saskatchewan","The world","N/A",218247336,695385723,"Weight in kilograms",695385723,272106.177831127,9523716.22408943
"884","2014-01-01","1004.90.00 - Oats, other than seed for sowing (Terminated 2016-12)","Saskatchewan","The world","N/A",338838345,1048735146,"Weight in kilograms",1048735146,410372.6934515,14363044.2708025
"1072","2010-01-01","1004.00.90 - Oats, except seed (Terminated 2011-12)","Saskatchewan","The world","N/A",202192998,929931579,"Weight in kilograms",929931579,363884.559657769,12735959.5880219
"57","2018-01-01","1003.90.90 - Barley, o/t certified organic, o/t seed for sowing","Saskatchewan","The world","N/A",371090190,1219391,"Weight in metric tonne",1219391000,438246.401165614,15338624.0407965
"58","2019-01-01","1003.90.90 - Barley, o/t certified organic, o/t seed for sowing","Saskatchewan","The world","N/A",396286305,1239749,"Weight in metric tonne",1239749000,445563.020883924,15594705.7309373
"76","2011-01-01","1003.00.90 - Barley, except seed (Terminated 2011-12)","Saskatchewan","The world","N/A",149598618,509822,"Weight in metric tonne",509822000,183228.887809616,6413011.07333657
"115","2021-01-01","1003.90.90 - Barley, o/t certified organic, o/t seed for sowing","Saskatchewan","The world","N/A",465925990,1434366,"Weight in metric tonne",1434366000,515507.935891209,18042777.7561923
"118","2017-01-01","1003.90.90 - Barley, o/t certified organic, o/t seed for sowing","Saskatchewan","The world","N/A",258679597,937376,"Weight in metric tonne",937376000,336890.840213696,11791179.4074794
"141","2020-01-01","1003.90.90 - Barley, o/t certified organic, o/t seed for sowing","Saskatchewan","The world","N/A",470803753,1652266,"Weight in metric tonne",1652266000,593820.709082079,20783724.8178728
"170","2001-01-01","1003.00.90 - Barley, except seed (Terminated 2011-12)","Saskatchewan","The world","N/A",203626334,928325,"Weight in metric tonne",928325000,333637.931034483,11677327.5862069
"186","1999-01-01","1003.00.90 - Barley, except seed (Terminated 2011-12)","Saskatchewan","The world","N/A",131504018,702538,"Weight in metric tonne",702538000,252490.587663915,8837170.56823701
"187","2000-01-01","1003.00.90 - Barley, except seed (Terminated 2011-12)","Saskatchewan","The world","N/A",183569858,941728,"Weight in metric tonne",941728000,338454.939290918,11845922.8751821
"188","2003-01-01","1003.00.90 - Barley, except seed (Terminated 2011-12)","Saskatchewan","The world","N/A",78958360,355804,"Weight in metric tonne",355804000,127875.16270034,4475630.6945119
"189","2005-01-01","1003.00.90 - Barley, except seed (Terminated 2011-12)","Saskatchewan","The world","N/A",198543763,1152503,"Weight in metric tonne",1152503000,414207.003399709,14497245.1189898
"190","2006-01-01","1003.00.90 - Barley, except seed (Terminated 2011-12)","Saskatchewan","The world","N/A",145701057,830236,"Weight in metric tonne",830236000,298384.963574551,10443473.7251093
"206","2002-01-01","1003.00.90 - Barley, except seed (Terminated 2011-12)","Saskatchewan","The world","N/A",106960554,468871,"Weight in metric tonne",468871000,168511.189898009,5897891.64643031
"207","2008-01-01","1003.00.90 - Barley, except seed (Terminated 2011-12)","Saskatchewan","The world","N/A",292148758,912923,"Weight in metric tonne",912923000,328102.486644002,11483587.0325401
"220","2010-01-01","1003.00.90 - Barley, except seed (Terminated 2011-12)","Saskatchewan","The world","N/A",202552663,838838,"Weight in metric tonne",838838000,301476.503156872,10551677.6104905
"235","2009-01-01","1003.00.90 - Barley, except seed (Terminated 2011-12)","Saskatchewan","The world","N/A",237238291,846716,"Weight in metric tonne",846716000,304307.838756678,10650774.3564837
"252","2004-01-01","1003.00.90 - Barley, except seed (Terminated 2011-12)","Saskatchewan","The world","N/A",163941478,831276,"Weight in metric tonne",831276000,298758.737251093,10456555.8037882
"274","2007-01-01","1003.00.90 - Barley, except seed (Terminated 2011-12)","Saskatchewan","The world","N/A",251519338,1014014,"Weight in metric tonne",1014014000,364434.366197183,12755202.8169014
"4559","2017-01-01","1001.99.90 - Wheat, nes and meslin, o/t certified organic, o/t seed for sowing, nes","Saskatchewan","The world","N/A",234384420,965433,"Weight in metric tonne",965433000,487243.807040417,17053533.2464146
"4560","2012-01-01","1001.99.00 - Wheat and meslin, other than durum wheat, other than seed for sowing (Terminated 2014-12)","Saskatchewan","The world","N/A",2030029509,6075406,"Weight in metric tonne",6075406000,3066193.04369769,107316756.529419
"4561","2014-01-01","1001.99.00 - Wheat and meslin, other than durum wheat, other than seed for sowing (Terminated 2014-12)","Saskatchewan","The world","N/A",2211944817,7126619,"Weight in metric tonne",7126619000,3596729.10796148,125885518.778652
"4687","2019-01-01","1001.99.90 - Wheat, nes and meslin, o/t certified organic, o/t seed for sowing, nes","Saskatchewan","The world","N/A",284094944,1000691,"Weight in metric tonne",1000691000,505038.146107583,17676335.1137654
"4688","2020-01-01","1001.99.90 - Wheat, nes and meslin, o/t certified organic, o/t seed for sowing, nes","Saskatchewan","The world","N/A",389593232,1292742,"Weight in metric tonne",1292742000,652433.191739917,22835161.7108971
"4739","2013-01-01","1001.99.00 - Wheat and meslin, other than durum wheat, other than seed for sowing (Terminated 2014-12)","Saskatchewan","The world","N/A",2036610247,6121848,"Weight in metric tonne",6121848000,3089631.82907852,108137114.017748
"4839","2016-01-01","1001.99.90 - Wheat, nes and meslin, other than seed for sowing","Saskatchewan","The world","N/A",165400182,654719,"Weight in metric tonne",654719000,330429.743028978,11565041.0060142
"4840","2018-01-01","1001.99.90 - Wheat, nes and meslin, o/t certified organic, o/t seed for sowing, nes","Saskatchewan","The world","N/A",212731093,765903,"Weight in metric tonne",765903000,386543.129915464,13529009.5470413
"4891","2021-01-01","1001.99.90 - Wheat, nes and meslin, o/t certified organic, o/t seed for sowing, nes","Saskatchewan","The world","N/A",236811591,689607,"Weight in metric tonne",689607000,348037.347016024,12181307.1455608
"4931","2015-01-01","1001.99.90 - Wheat, nes and meslin, other than seed for sowing","Saskatchewan","The world","N/A",301079560,1054961,"Weight in metric tonne",1054961000,532427.640156454,18634967.4054759
"45591","2017-01-01","1001.99.90 - Wheat, nes and meslin, o/t certified organic, o/t seed for sowing, nes","Saskatchewan","The world","N/A",234384420,965433,"Weight in metric tonne",965433000,436959.730394256,15293590.5637989
"46871","2019-01-01","1001.99.90 - Wheat, nes and meslin, o/t certified organic, o/t seed for sowing, nes","Saskatchewan","The world","N/A",284094944,1000691,"Weight in metric tonne",1000691000,452917.674833943,15852118.619188
"46881","2020-01-01","1001.99.90 - Wheat, nes and meslin, o/t certified organic, o/t seed for sowing, nes","Saskatchewan","The world","N/A",389593232,1292742,"Weight in metric tonne",1292742000,585101.395735728,20478548.8507505
"48401","2018-01-01","1001.99.90 - Wheat, nes and meslin, o/t certified organic, o/t seed for sowing, nes","Saskatchewan","The world","N/A",212731093,765903,"Weight in metric tonne",765903000,346651.469742749,12132801.4409962
"48911","2021-01-01","1001.99.90 - Wheat, nes and meslin, o/t certified organic, o/t seed for sowing, nes","Saskatchewan","The world","N/A",236811591,689607,"Weight in metric tonne",689607000,312119.524397852,10924183.3539248
"3216","2016-01-01","0701.90.00 - Potatoes, fresh or chilled nes","Saskatchewan","The world","N/A",4325529,5175,"Weight in metric tonne",5175000,182.542741015943,17341.5603965146
"3241","2019-01-01","0701.90.00 - Potatoes, fresh or chilled nes","Saskatchewan","The world","N/A",7970189,7636,"Weight in metric tonne",7636000,269.351955632414,25588.4357850793
"3265","2011-01-01","0701.90.00 - Potatoes, fresh or chilled nes","Saskatchewan","The world","N/A",278516,438,"Weight in metric tonne",438000,13.7946377786375,1310.49058897056
"3266","2012-01-01","0701.90.00 - Potatoes, fresh or chilled nes","Saskatchewan","The world","N/A",89348,136,"Weight in metric tonne",136000,4.7972585078586,455.739558246567
"3267","2020-01-01","0701.90.00 - Potatoes, fresh or chilled nes","Saskatchewan","The world","N/A",7431990,7353,"Weight in metric tonne",7353000,277.935517639213,26403.8741757252
"3301","2018-01-01","0701.90.00 - Potatoes, fresh or chilled nes","Saskatchewan","The world","N/A",13421293,8905,"Weight in metric tonne",8905000,318.574655563781,30264.5922785592
"3316","2017-01-01","0701.90.00 - Potatoes, fresh or chilled nes","Saskatchewan","The world","N/A",9431354,7911,"Weight in metric tonne",7911000,279.052294526981,26509.9679800632
"3344","2013-01-01","0701.90.00 - Potatoes, fresh or chilled nes","Saskatchewan","The world","N/A",289765,379,"Weight in metric tonne",379000,12.153482449722,1154.58083272359
"3345","2014-01-01","0701.90.00 - Potatoes, fresh or chilled nes","Saskatchewan","The world","N/A",1719807,1837,"Weight in metric tonne",1837000,66.120677362967,6281.46434948186
"3346","2015-01-01","0701.90.00 - Potatoes, fresh or chilled nes","Saskatchewan","The world","N/A",3186957,3385,"Weight in metric tonne",3385000,119.402353302216,11343.2235637105
"3347","2021-01-01","0701.90.00 - Potatoes, fresh or chilled nes","Saskatchewan","The world","N/A",4566650,4633,"Weight in metric tonne",4633000,161.589432955346,15350.9961307578
"3411","1988-01-01","0701.90.00 - Potatoes, fresh or chilled nes","Saskatchewan","The world","N/A",11178,55,"Weight in metric tonne",55000,1.91828595133693,182.237165377009
"3412","1996-01-01","0701.90.00 - Potatoes, fresh or chilled nes","Saskatchewan","The world","N/A",828429,2083,"Weight in metric tonne",2083000,79.8648455232534,7587.16032470907
"3471","2001-01-01","0701.90.00 - Potatoes, fresh or chilled nes","Saskatchewan","The world","N/A",367873,640,"Weight in metric tonne",640000,23.0360552598252,2188.42524968339
"3472","2005-01-01","0701.90.00 - Potatoes, fresh or chilled nes","Saskatchewan","The world","N/A",243202,414,"Weight in metric tonne",414000,13.7768106427127,1308.7970110577
"3473","2009-01-01","0701.90.00 - Potatoes, fresh or chilled nes","Saskatchewan","The world","N/A",816465,2202,"Weight in metric tonne",2202000,66.9597060998012,6361.17207948111
"3474","2010-01-01","0701.90.00 - Potatoes, fresh or chilled nes","Saskatchewan","The world","N/A",363175,629,"Weight in metric tonne",629000,21.7522750969079,2066.46613420625
"3525","1989-01-01","0701.90.00 - Potatoes, fresh or chilled nes","Saskatchewan","The world","N/A",38668,131,"Weight in metric tonne",131000,4.56900835682069,434.055793897966
"3526","1994-01-01","0701.90.00 - Potatoes, fresh or chilled nes","Saskatchewan","The world","N/A",773486,1259,"Weight in metric tonne",1259000,41.8961463748195,3980.13390560785
"3527","2008-01-01","0701.90.00 - Potatoes, fresh or chilled nes","Saskatchewan","The world","N/A",377719,915,"Weight in metric tonne",915000,29.3415209538143,2787.44449061236
"3574","1990-01-01","0701.90.00 - Potatoes, fresh or chilled nes","Saskatchewan","The world","N/A",15874,46,"Weight in metric tonne",46000,1.99729461147703,189.742988090318
"3575","1993-01-01","0701.90.00 - Potatoes, fresh or chilled nes","Saskatchewan","The world","N/A",75308,218,"Weight in metric tonne",218000,8.94153860048884,849.44616704644
"3626","2006-01-01","0701.90.00 - Potatoes, fresh or chilled nes","Saskatchewan","The world","N/A",583868,765,"Weight in metric tonne",765000,24.9857213950969,2373.6435325342
"3627","2007-01-01","0701.90.00 - Potatoes, fresh or chilled nes","Saskatchewan","The world","N/A",430724,1270,"Weight in metric tonne",1270000,45.7121721562156,4342.65635484048
"3671","1991-01-01","0701.90.00 - Potatoes, fresh or chilled nes","Saskatchewan","The world","N/A",40226,165,"Weight in metric tonne",165000,8.08361574547251,767.943495819889
"3672","1992-01-01","0701.90.00 - Potatoes, fresh or chilled nes","Saskatchewan","The world","N/A",47928,152,"Weight in metric tonne",152000,5.70387432098331,541.868060493415
"3673","1995-01-01","0701.90.00 - Potatoes, fresh or chilled nes","Saskatchewan","The world","N/A",659560,1180,"Weight in metric tonne",1180000,45.2426873343442,4298.0552967627
"3674","1998-01-01","0701.90.00 - Potatoes, fresh or chilled nes","Saskatchewan","The world","N/A",1503169,3573,"Weight in metric tonne",3573000,118.899865764281,11295.4872476067
"3675","2003-01-01","0701.90.00 - Potatoes, fresh or chilled nes","Saskatchewan","The world","N/A",164172,378,"Weight in metric tonne",378000,10.5821878849822,1005.30784907331
"3676","2004-01-01","0701.90.00 - Potatoes, fresh or chilled nes","Saskatchewan","The world","N/A",332318,967,"Weight in metric tonne",967000,30.4552847761244,2893.25205373181
"3730","1997-01-01","0701.90.00 - Potatoes, fresh or chilled nes","Saskatchewan","The world","N/A",406461,753,"Weight in metric tonne",753000,27.092300684726,2573.76856504897
"3731","1999-01-01","0701.90.00 - Potatoes, fresh or chilled nes","Saskatchewan","The world","N/A",1969643,5241,"Weight in metric tonne",5241000,184.870822350639,17562.7281233107
"3784","2000-01-01","0701.90.00 - Potatoes, fresh or chilled nes","Saskatchewan","The world","N/A",558714,921,"Weight in metric tonne",921000,30.6484120819767,2911.59914778779
"3785","2002-01-01","0701.90.00 - Potatoes, fresh or chilled nes","Saskatchewan","The world","N/A",297272,491,"Weight in metric tonne",491000,15.1925562910125,1443.29284764618
"5016","1988-01-01","1001.90.30 - Canadian western red winter wheat, exc seed (Terminated 2011-12)","Saskatchewan","The world","N/A",15220383,72186,"Weight in metric tonne",72186000,32671.7391038422,1143510.86863448
"5052","1989-01-01","1001.90.30 - Canadian western red winter wheat, exc seed (Terminated 2011-12)","Saskatchewan","The world","N/A",11646678,51555,"Weight in metric tonne",51555000,23334.0468996563,816691.641487969
"5173","1990-01-01","1001.90.30 - Canadian western red winter wheat, exc seed (Terminated 2011-12)","Saskatchewan","The world","N/A",18741682,104565,"Weight in metric tonne",104565000,47326.6339649415,1656432.18877295
"4558","2021-01-01","1001.99.70 - Western red winter wheat, o/t certified organic, o/t seed for sowing","Saskatchewan","The world","N/A",19938220,52653,"Weight in metric tonne",52653000,22185.337022992,776486.795804721
"4620","2018-01-01","1001.99.70 - Western red winter wheat, o/t certified organic, o/t seed for sowing","Saskatchewan","The world","N/A",22355605,70056,"Weight in metric tonne",70056000,29518.0895767142,1033133.135185
"4621","2020-01-01","1001.99.70 - Western red winter wheat, o/t certified organic, o/t seed for sowing","Saskatchewan","The world","N/A",5865349,18370,"Weight in metric tonne",18370000,7740.19792058124,270906.927220343
"4683","2015-01-01","1001.99.30 - Western red winter wheat, other than seed for sowing (Terminated 2016-12)","Saskatchewan","The world","N/A",38502452,145497,"Weight in metric tonne",145497000,61305.1484404359,2145680.19541526
"4836","2016-01-01","1001.99.30 - Western red winter wheat, other than seed for sowing (Terminated 2016-12)","Saskatchewan","The world","N/A",16801627,64067,"Weight in metric tonne",64067000,26994.6249416373,944811.872957307
"4838","2017-01-01","1001.99.70 - Western red winter wheat, o/t certified organic, o/t seed for sowing","Saskatchewan","The world","N/A",21816267,78224,"Weight in metric tonne",78224000,32959.6756744446,1153588.64860556
"4890","2019-01-01","1001.99.70 - Western red winter wheat, o/t certified organic, o/t seed for sowing","Saskatchewan","The world","N/A",8672067,27760,"Weight in metric tonne",27760000,11696.6736132463,409383.576463622
"50161","1988-01-01","1001.90.30 - Canadian western red winter wheat, exc seed (Terminated 2011-12)","Saskatchewan","The world","N/A",15220383,72186,"Weight in metric tonne",72186000,30415.5648935807,1064544.77127532
"50521","1989-01-01","1001.90.30 - Canadian western red winter wheat, exc seed (Terminated 2011-12)","Saskatchewan","The world","N/A",11646678,51555,"Weight in metric tonne",51555000,21722.6948173961,760294.318608862
"51731","1990-01-01","1001.90.30 - Canadian western red winter wheat, exc seed (Terminated 2011-12)","Saskatchewan","The world","N/A",18741682,104565,"Weight in metric tonne",104565000,44058.4537596939,1542045.88158929
"4985","1988-01-01","1001.90.11 - Red spring wheat, exc seed, grade 1 (Terminated 1995-12)","Saskatchewan","The world","N/A",49410518,217421,"Weight in metric tonne",217421000,98405.8153616558,3444203.53765795
"5094","1988-01-01","1001.90.14 - Red spring wheat, exc seed, grade 2, 13.5% protein (Terminated 1989-12)","Saskatchewan","The world","N/A",651468425,2993666,"Weight in metric tonne",2993666000,1354947.97489878,47423179.1214571
"5133","1988-01-01","1001.90.15 - Red spring wheat, exc seed, grade 3 (Terminated 1995-12)","Saskatchewan","The world","N/A",290620562,1432748,"Weight in metric tonne",1432748000,648468.800841601,22696408.029456
"5208","1988-01-01","1001.90.12 - Red spring wheat, exc seed, grade 1, 13.5% protein (Terminated 1989-12)","Saskatchewan","The world","N/A",698778437,3030676,"Weight in metric tonne",3030676000,1371698.88316677,48009460.9108368
"5209","1988-01-01","1001.90.13 - Red spring wheat, exc seed, grade 2 (Terminated 1995-12)","Saskatchewan","The world","N/A",190999936,885409,"Weight in metric tonne",885409000,400740.473889589,14025916.5861356
"5210","1988-01-01","1001.90.19 - Red spring wheat, exc seed, nes (Terminated 1995-12)","Saskatchewan","The world","N/A",241479071,1035553,"Weight in metric tonne",1035553000,468696.387723397,16404373.5703189
"4986","1989-01-01","1001.90.12 - Red spring wheat, exc seed, grade 1, 13.5% protein (Terminated 1989-12)","Saskatchewan","The world","N/A",184052069,756528,"Weight in metric tonne",756528000,342408.29857246,11984290.4500361
"5093","1989-01-01","1001.90.13 - Red spring wheat, exc seed, grade 2 (Terminated 1995-12)","Saskatchewan","The world","N/A",27425472,114899,"Weight in metric tonne",114899000,52003.8532581438,1820134.86403503
"5134","1989-01-01","1001.90.19 - Red spring wheat, exc seed, nes (Terminated 1995-12)","Saskatchewan","The world","N/A",342131556,1410922,"Weight in metric tonne",1410922000,638590.245752242,22350658.6013285
"5171","1989-01-01","1001.90.14 - Red spring wheat, exc seed, grade 2, 13.5% protein (Terminated 1989-12)","Saskatchewan","The world","N/A",94402460,405562,"Weight in metric tonne",405562000,183559.358524263,6424577.54834921
"5172","1989-01-01","1001.90.15 - Red spring wheat, exc seed, grade 3 (Terminated 1995-12)","Saskatchewan","The world","N/A",134164477,609121,"Weight in metric tonne",609121000,275691.164417913,9649190.75462697
"5207","1989-01-01","1001.90.11 - Red spring wheat, exc seed, grade 1 (Terminated 1995-12)","Saskatchewan","The world","N/A",25241416,98158,"Weight in metric tonne",98158000,44426.79421155,1554937.79740425
"5015","1990-01-01","1001.90.11 - Red spring wheat, exc seed, grade 1 (Terminated 1995-12)","Saskatchewan","The world","N/A",658015415,3436702,"Weight in metric tonne",3436702000,1555468.25037615,54441388.7631653
"5095","1990-01-01","1001.90.15 - Red spring wheat, exc seed, grade 3 (Terminated 1995-12)","Saskatchewan","The world","N/A",288364191,1509733,"Weight in metric tonne",1509733000,683312.590979706,23915940.6842897
"5132","1990-01-01","1001.90.13 - Red spring wheat, exc seed, grade 2 (Terminated 1995-12)","Saskatchewan","The world","N/A",288404844,1495477,"Weight in metric tonne",1495477000,676860.255171317,23690108.9309961
"5250","1990-01-01","1001.90.19 - Red spring wheat, exc seed, nes (Terminated 1995-12)","Saskatchewan","The world","N/A",5925206,33990,"Weight in metric tonne",33990000,15384.0413950018,538441.448825062
"4553","2020-01-01","1001.99.31 - Red spring wheat, o/t certified organic, grade 1, o/t seed for sowing","Saskatchewan","The world","N/A",457450651,1326112,"Weight in metric tonne",1326112000,587049.01831756,20546715.6411146
"4557","2020-01-01","1001.99.39 - Red spring wheat, o/t certified organic, nes, o/t seed for sowing","Saskatchewan","The world","N/A",22186950,62909,"Weight in metric tonne",62909000,27848.8292793817,974709.024778359
"4686","2020-01-01","1001.99.33 - Red spring wheat, o/t certified organic, grade 3, o/t seed for sowing","Saskatchewan","The world","N/A",23952174,79913,"Weight in metric tonne",79913000,35376.2338330482,1238168.18415669
"4929","2020-01-01","1001.99.32 - Red spring wheat, o/t certified organic, grade 2, o/t seed for sowing","Saskatchewan","The world","N/A",1822203779,5893457,"Weight in metric tonne",5893457000,2608941.13494694,91312939.7231428
