"","Period","Commodity","Province","Country","State","Value....","Quantity","Unit.of.measure","Kilograms","Seeded.Area","Nitrogen.Applied"
"1776","1991-01-01","1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)","British Columbia","The world","N/A",1714,419,"Weight in kilograms",419,0.175681341719078,11.41928721174
"1777","2001-01-01","1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)","British Columbia","The world","N/A",88883,51165,"Weight in kilograms",51165,21.4528301886792,1394.43396226415
"1778","2002-01-01","1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)","British Columbia","The world","N/A",71292,83680,"Weight in kilograms",83680,35.0859538784067,2280.58700209644
"1833","1993-01-01","1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)","British Columbia","The world","N/A",9411,998,"Weight in kilograms",998,0.418448637316562,27.1991614255765
"1835","2003-01-01","1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)","British Columbia","The world","N/A",185642,150831,"Weight in kilograms",150831,63.2415094339623,4110.69811320755
"1883","2009-01-01","1207.99.90 - Oil seeds & oleaginous frts, excl hemp seeds and safflower seeds, w/o broken","British Columbia","The world","N/A",181540,85861,"Weight in kilograms",85861,36.0004192872117,2340.02725366876
"1936","2006-01-01","1207.99.90 - Oil seeds and oleaginous fruits, excluding hemp seeds, nes,whether or not broken","British Columbia","The world","N/A",374096,96409,"Weight in kilograms",96409,40.4230607966457,2627.49895178197
"1939","2004-01-01","1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)","British Columbia","The world","N/A",136624,33137,"Weight in kilograms",33137,13.8939203354298,903.104821802935
"1940","2005-01-01","1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)","British Columbia","The world","N/A",322420,169212,"Weight in kilograms",169212,70.948427672956,4611.64779874214
"2010","2007-01-01","1207.99.90 - Oil seeds & oleaginous frts, excl hemp seeds and safflower seeds, w/o broken","British Columbia","The world","N/A",567340,622556,"Weight in kilograms",622556,261.029769392034,16966.9350104822
"2011","2010-01-01","1207.99.90 - Oil seeds & oleaginous frts, excl hemp seeds and safflower seeds, w/o broken","British Columbia","The world","N/A",11044,2525,"Weight in kilograms",2525,1.05870020964361,68.8155136268344
"2012","1996-01-01","1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)","British Columbia","The world","N/A",112362,14787,"Weight in kilograms",14787,6.2,403
"792","2021-01-01","1004.90.90 - Oat, o/t certified organic, o/t seed for sowing","British Columbia","The world","N/A",7163002,22822929,"Weight in kilograms",22822929,8693.82256105094,434691.128052547
"793","2015-01-01","1004.90.00 - Oats, other than seed for sowing (Terminated 2016-12)","British Columbia","The world","N/A",10346972,33441449,"Weight in kilograms",33441449,12738.6815158753,636934.075793765
"819","2017-01-01","1004.90.90 - Oat, o/t certified organic, o/t seed for sowing","British Columbia","The world","N/A",7415835,27074573,"Weight in kilograms",27074573,10313.379740971,515668.987048552
"820","2016-01-01","1004.90.00 - Oats, other than seed for sowing (Terminated 2016-12)","British Columbia","The world","N/A",8166694,29134518,"Weight in kilograms",29134518,11098.0641395215,554903.206976074
"841","2013-01-01","1004.90.00 - Oats, other than seed for sowing (Terminated 2016-12)","British Columbia","The world","N/A",6513290,22195021,"Weight in kilograms",22195021,8454.63675204876,422731.837602438
"842","2011-01-01","1004.00.90 - Oats, except seed (Terminated 2011-12)","British Columbia","The world","N/A",5296669,20723410,"Weight in kilograms",20723410,7894.06343944323,394703.171972162
"859","2018-01-01","1004.90.90 - Oat, o/t certified organic, o/t seed for sowing","British Columbia","The world","N/A",7817831,27792131,"Weight in kilograms",27792131,10586.7154696701,529335.773483507
"860","2019-01-01","1004.90.90 - Oat, o/t certified organic, o/t seed for sowing","British Columbia","The world","N/A",10332024,34073287,"Weight in kilograms",34073287,12979.3643598402,648968.217992011
"861","2020-01-01","1004.90.90 - Oat, o/t certified organic, o/t seed for sowing","British Columbia","The world","N/A",11450232,37761163,"Weight in kilograms",37761163,14384.1682555697,719208.412778487
"862","2014-01-01","1004.90.00 - Oats, other than seed for sowing (Terminated 2016-12)","British Columbia","The world","N/A",10644133,32944562,"Weight in kilograms",32944562,12549.404871721,627470.243586048
"893","2012-01-01","1004.90.00 - Oats, other than seed for sowing (Terminated 2016-12)","British Columbia","The world","N/A",9356831,36088688,"Weight in kilograms",36088688,13747.0808384467,687354.041922332
"1131","2010-01-01","1004.00.90 - Oats, except seed (Terminated 2011-12)","British Columbia","The world","N/A",2699045,12413391,"Weight in kilograms",12413391,4728.57005930075,236428.502965037
"17","2011-01-01","1003.00.90 - Barley, except seed (Terminated 2011-12)","British Columbia","The world","N/A",1847657,6267,"Weight in metric tonne",6267000,2208.62384272488,110431.192136244
"103","2020-01-01","1003.90.90 - Barley, o/t certified organic, o/t seed for sowing","British Columbia","The world","N/A",7857319,27570,"Weight in metric tonne",27570000,9716.25328608984,485812.664304492
"104","2021-01-01","1003.90.90 - Barley, o/t certified organic, o/t seed for sowing","British Columbia","The world","N/A",7775904,23927,"Weight in metric tonne",23927000,8432.38274850459,421619.13742523
"127","2017-01-01","1003.90.90 - Barley, o/t certified organic, o/t seed for sowing","British Columbia","The world","N/A",4789390,17351,"Weight in metric tonne",17351000,6114.86074599002,305743.037299501
"145","2018-01-01","1003.90.90 - Barley, o/t certified organic, o/t seed for sowing","British Columbia","The world","N/A",5552806,18225,"Weight in metric tonne",18225000,6422.87690021717,321143.845010858
"146","2019-01-01","1003.90.90 - Barley, o/t certified organic, o/t seed for sowing","British Columbia","The world","N/A",7558223,23629,"Weight in metric tonne",23629000,8327.36122223492,416368.061111746
"176","2005-01-01","1003.00.90 - Barley, except seed (Terminated 2011-12)","British Columbia","The world","N/A",3109190,18043,"Weight in metric tonne",18043000,6358.73623652227,317936.811826113
"198","2004-01-01","1003.00.90 - Barley, except seed (Terminated 2011-12)","British Columbia","The world","N/A",7558774,38342,"Weight in metric tonne",38342000,13512.534765878,675626.7382939
"213","2006-01-01","1003.00.90 - Barley, except seed (Terminated 2011-12)","British Columbia","The world","N/A",2420537,13784,"Weight in metric tonne",13784000,4857.77422181583,242888.711090791
"227","1999-01-01","1003.00.90 - Barley, except seed (Terminated 2011-12)","British Columbia","The world","N/A",2665114,14233,"Weight in metric tonne",14233000,5016.01135367852,250800.567683926
"241","2010-01-01","1003.00.90 - Barley, except seed (Terminated 2011-12)","British Columbia","The world","N/A",3047367,12610,"Weight in metric tonne",12610000,4444.03169886082,222201.584943041
"258","2008-01-01","1003.00.90 - Barley, except seed (Terminated 2011-12)","British Columbia","The world","N/A",6986799,21833,"Weight in metric tonne",21833000,7694.41269478417,384720.634739208
"260","2000-01-01","1003.00.90 - Barley, except seed (Terminated 2011-12)","British Columbia","The world","N/A",2551577,13079,"Weight in metric tonne",13079000,4609.31725530537,230465.862765268
"261","2001-01-01","1003.00.90 - Barley, except seed (Terminated 2011-12)","British Columbia","The world","N/A",2452406,11169,"Weight in metric tonne",11169000,3936.19270773803,196809.635386901
"264","2009-01-01","1003.00.90 - Barley, except seed (Terminated 2011-12)","British Columbia","The world","N/A",3817230,13621,"Weight in metric tonne",13621000,4800.32956147369,240016.478073685
"284","2003-01-01","1003.00.90 - Barley, except seed (Terminated 2011-12)","British Columbia","The world","N/A",4159899,18747,"Weight in metric tonne",18747000,6606.84078180363,330342.039090182
"285","2007-01-01","1003.00.90 - Barley, except seed (Terminated 2011-12)","British Columbia","The world","N/A",3750571,15120,"Weight in metric tonne",15120000,5328.60898388387,266430.449194194
"4644","2017-01-01","1001.99.90 - Wheat, nes and meslin, o/t certified organic, o/t seed for sowing, nes","British Columbia","The world","N/A",2612382,10744,"Weight in metric tonne",10744000,5583.9674026028,279198.37013014
"4645","2014-01-01","1001.99.00 - Wheat and meslin, other than durum wheat, other than seed for sowing (Terminated 2014-12)","British Columbia","The world","N/A",24067240,77469,"Weight in metric tonne",77469000,40262.878882375,2013143.94411875
"4709","2020-01-01","1001.99.90 - Wheat, nes and meslin, o/t certified organic, o/t seed for sowing, nes","British Columbia","The world","N/A",3262473,10811,"Weight in metric tonne",10811000,5618.78923953266,280939.461976633
"4757","2018-01-01","1001.99.90 - Wheat, nes and meslin, o/t certified organic, o/t seed for sowing, nes","British Columbia","The world","N/A",1379999,4950,"Weight in metric tonne",4950000,2572.65810153424,128632.905076712
"4802","2015-01-01","1001.99.90 - Wheat, nes and meslin, other than seed for sowing","British Columbia","The world","N/A",2425188,8481,"Weight in metric tonne",8481000,4407.82088062866,220391.044031433
"4859","2016-01-01","1001.99.90 - Wheat, nes and meslin, other than seed for sowing","British Columbia","The world","N/A",1843493,7276,"Weight in metric tonne",7276000,3781.54754480063,189077.377240032
"4903","2021-01-01","1001.99.90 - Wheat, nes and meslin, o/t certified organic, o/t seed for sowing, nes","British Columbia","The world","N/A",1983073,5765,"Weight in metric tonne",5765000,2996.23716269594,149811.858134797
"4956","2019-01-01","1001.99.90 - Wheat, nes and meslin, o/t certified organic, o/t seed for sowing, nes","British Columbia","The world","N/A",2732972,9603,"Weight in metric tonne",9603000,4990.95671697643,249547.835848821
"4957","2012-01-01","1001.99.00 - Wheat and meslin, other than durum wheat, other than seed for sowing (Terminated 2014-12)","British Columbia","The world","N/A",26729096,80000,"Weight in metric tonne",8e+07,41578.3127520685,2078915.63760343
"4958","2013-01-01","1001.99.00 - Wheat and meslin, other than durum wheat, other than seed for sowing (Terminated 2014-12)","British Columbia","The world","N/A",22087965,66347,"Weight in metric tonne",66347000,34482.4539520186,1724122.69760093
"46441","2017-01-01","1001.99.90 - Wheat, nes and meslin, o/t certified organic, o/t seed for sowing, nes","British Columbia","The world","N/A",2612382,10744,"Weight in metric tonne",10744000,3803.73170031576,190186.585015788
"47091","2020-01-01","1001.99.90 - Wheat, nes and meslin, o/t certified organic, o/t seed for sowing, nes","British Columbia","The world","N/A",3262473,10811,"Weight in metric tonne",10811000,3827.4519184767,191372.595923835
"47571","2018-01-01","1001.99.90 - Wheat, nes and meslin, o/t certified organic, o/t seed for sowing, nes","British Columbia","The world","N/A",1379999,4950,"Weight in metric tonne",4950000,1752.46387905464,87623.1939527318
"49031","2021-01-01","1001.99.90 - Wheat, nes and meslin, o/t certified organic, o/t seed for sowing, nes","British Columbia","The world","N/A",1983073,5765,"Weight in metric tonne",5765000,2041.00086116161,102050.043058081
"49561","2019-01-01","1001.99.90 - Wheat, nes and meslin, o/t certified organic, o/t seed for sowing, nes","British Columbia","The world","N/A",2732972,9603,"Weight in metric tonne",9603000,3399.77992536599,169988.9962683
"3194","2011-01-01","0701.90.00 - Potatoes, fresh or chilled nes","British Columbia","The world","N/A",1578815,3745,"Weight in metric tonne",3745000,120.09179887654,12009.179887654
"3221","2017-01-01","0701.90.00 - Potatoes, fresh or chilled nes","British Columbia","The world","N/A",3837802,4229,"Weight in metric tonne",4229000,130.854013349678,13085.4013349678
"3243","2013-01-01","0701.90.00 - Potatoes, fresh or chilled nes","British Columbia","The world","N/A",2979854,4855,"Weight in metric tonne",4855000,152.906316016633,15290.6316016633
"3244","2019-01-01","0701.90.00 - Potatoes, fresh or chilled nes","British Columbia","The world","N/A",7068241,6104,"Weight in metric tonne",6104000,165.624807307516,16562.4807307516
"3245","2020-01-01","0701.90.00 - Potatoes, fresh or chilled nes","British Columbia","The world","N/A",8117926,7409,"Weight in metric tonne",7409000,197.092584313306,19709.2584313306
"3303","2014-01-01","0701.90.00 - Potatoes, fresh or chilled nes","British Columbia","The world","N/A",3341165,4554,"Weight in metric tonne",4554000,149.014482461994,14901.4482461994
"3324","2015-01-01","0701.90.00 - Potatoes, fresh or chilled nes","British Columbia","The world","N/A",5160168,4882,"Weight in metric tonne",4882000,157.123604788574,15712.3604788574
"3325","2016-01-01","0701.90.00 - Potatoes, fresh or chilled nes","British Columbia","The world","N/A",4991359,5490,"Weight in metric tonne",5490000,153.693681186646,15369.3681186646
"3349","2012-01-01","0701.90.00 - Potatoes, fresh or chilled nes","British Columbia","The world","N/A",2619733,5281,"Weight in metric tonne",5281000,169.34707339573,16934.707339573
"3372","2021-01-01","0701.90.00 - Potatoes, fresh or chilled nes","British Columbia","The world","N/A",2716837,2320,"Weight in metric tonne",2320000,72.7056348480603,7270.56348480603
"3374","2018-01-01","0701.90.00 - Potatoes, fresh or chilled nes","British Columbia","The world","N/A",5818041,5055,"Weight in metric tonne",5055000,140.092603599898,14009.2603599898
"3425","1996-01-01","0701.90.00 - Potatoes, fresh or chilled nes","British Columbia","The world","N/A",417583,2039,"Weight in metric tonne",2039000,74.9204204773566,7492.04204773566
"3426","1998-01-01","0701.90.00 - Potatoes, fresh or chilled nes","British Columbia","The world","N/A",224178,315,"Weight in metric tonne",315000,11.5742679991993,1157.42679991993
"3427","2005-01-01","0701.90.00 - Potatoes, fresh or chilled nes","British Columbia","The world","N/A",1252647,1670,"Weight in metric tonne",1670000,53.552284145213,5355.2284145213
"3484","1991-01-01","0701.90.00 - Potatoes, fresh or chilled nes","British Columbia","The world","N/A",33681,58,"Weight in metric tonne",58000,1.7952699699572,179.52699699572
"3485","1994-01-01","0701.90.00 - Potatoes, fresh or chilled nes","British Columbia","The world","N/A",78169,389,"Weight in metric tonne",389000,12.2514020454109,1225.14020454109
"3486","1995-01-01","0701.90.00 - Potatoes, fresh or chilled nes","British Columbia","The world","N/A",316926,1088,"Weight in metric tonne",1088000,31.457432838417,3145.7432838417
"3487","1997-01-01","0701.90.00 - Potatoes, fresh or chilled nes","British Columbia","The world","N/A",35290,99,"Weight in metric tonne",99000,3.88013555782681,388.013555782681
"3536","1999-01-01","0701.90.00 - Potatoes, fresh or chilled nes","British Columbia","The world","N/A",812856,1801,"Weight in metric tonne",1801000,61.0850012206825,6108.50012206825
"3537","2004-01-01","0701.90.00 - Potatoes, fresh or chilled nes","British Columbia","The world","N/A",2584211,4033,"Weight in metric tonne",4033000,122.637826839463,12263.7826839463
"3538","2008-01-01","0701.90.00 - Potatoes, fresh or chilled nes","British Columbia","The world","N/A",2776763,6186,"Weight in metric tonne",6186000,175.971543700269,17597.1543700269
"3582","1989-01-01","0701.90.00 - Potatoes, fresh or chilled nes","British Columbia","The world","N/A",48086,150,"Weight in metric tonne",150000,4.70079535655562,470.079535655562
"3583","2006-01-01","0701.90.00 - Potatoes, fresh or chilled nes","British Columbia","The world","N/A",1750848,2843,"Weight in metric tonne",2843000,89.5391671339416,8953.91671339416
"3635","2001-01-01","0701.90.00 - Potatoes, fresh or chilled nes","British Columbia","The world","N/A",1446322,2298,"Weight in metric tonne",2298000,72.3746064276461,7237.46064276461
"3636","2002-01-01","0701.90.00 - Potatoes, fresh or chilled nes","British Columbia","The world","N/A",4267118,5930,"Weight in metric tonne",5930000,180.322914246967,18032.2914246967
"3637","2003-01-01","0701.90.00 - Potatoes, fresh or chilled nes","British Columbia","The world","N/A",3013491,4446,"Weight in metric tonne",4446000,132.905105470709,13290.5105470709
"3684","1988-01-01","0701.90.00 - Potatoes, fresh or chilled nes","British Columbia","The world","N/A",97223,575,"Weight in metric tonne",575000,18.0197155334632,1801.97155334632
"3685","2010-01-01","0701.90.00 - Potatoes, fresh or chilled nes","British Columbia","The world","N/A",1130756,3493,"Weight in metric tonne",3493000,102.676617450675,10267.6617450675
"3741","1993-01-01","0701.90.00 - Potatoes, fresh or chilled nes","British Columbia","The world","N/A",119394,441,"Weight in metric tonne",441000,15.2508001871802,1525.08001871802
"3742","2000-01-01","0701.90.00 - Potatoes, fresh or chilled nes","British Columbia","The world","N/A",3044620,6058,"Weight in metric tonne",6058000,205.470814766738,20547.0814766738
"3743","2007-01-01","0701.90.00 - Potatoes, fresh or chilled nes","British Columbia","The world","N/A",2458276,6784,"Weight in metric tonne",6784000,199.41545169922,19941.545169922
"3744","2009-01-01","0701.90.00 - Potatoes, fresh or chilled nes","British Columbia","The world","N/A",1562272,4309,"Weight in metric tonne",4309000,131.030596541346,13103.0596541346
"3799","1990-01-01","0701.90.00 - Potatoes, fresh or chilled nes","British Columbia","The world","N/A",51466,85,"Weight in metric tonne",85000,3.40714382660412,340.714382660412
"5034","1989-01-01","1001.90.30 - Canadian western red winter wheat, exc seed (Terminated 2011-12)","British Columbia","The world","N/A",234630,1041,"Weight in metric tonne",1041000,368.548464261793,18427.4232130897
"5227","1988-01-01","1001.90.30 - Canadian western red winter wheat, exc seed (Terminated 2011-12)","British Columbia","The world","N/A",110852,526,"Weight in metric tonne",526000,186.221414218735,9311.07071093675
"5066","1990-01-01","1001.90.30 - Canadian western red winter wheat, exc seed (Terminated 2011-12)","British Columbia","The world","N/A",285829,1593,"Weight in metric tonne",1593000,563.974739259401,28198.73696297
"4579","2021-01-01","1001.99.70 - Western red winter wheat, o/t certified organic, o/t seed for sowing","British Columbia","The world","N/A",166966,444,"Weight in metric tonne",444000,284.234417738462,14211.7208869231
"4753","2015-01-01","1001.99.30 - Western red winter wheat, other than seed for sowing (Terminated 2016-12)","British Columbia","The world","N/A",310135,1161,"Weight in metric tonne",1161000,743.234592329628,37161.7296164814
"4756","2017-01-01","1001.99.70 - Western red winter wheat, o/t certified organic, o/t seed for sowing","British Columbia","The world","N/A",243158,869,"Weight in metric tonne",869000,556.305650934063,27815.2825467031
"4801","2020-01-01","1001.99.70 - Western red winter wheat, o/t certified organic, o/t seed for sowing","British Columbia","The world","N/A",49119,153,"Weight in metric tonne",153000,97.9456439504161,4897.28219752081
"4854","2016-01-01","1001.99.30 - Western red winter wheat, other than seed for sowing (Terminated 2016-12)","British Columbia","The world","N/A",187266,714,"Weight in metric tonne",714000,457.079671768609,22853.9835884304
"4902","2019-01-01","1001.99.70 - Western red winter wheat, o/t certified organic, o/t seed for sowing","British Columbia","The world","N/A",83425,266,"Weight in metric tonne",266000,170.28458360007,8514.22918000349
"4955","2018-01-01","1001.99.70 - Western red winter wheat, o/t certified organic, o/t seed for sowing","British Columbia","The world","N/A",145024,451,"Weight in metric tonne",451000,288.715590991096,14435.7795495548
"50341","1989-01-01","1001.90.30 - Canadian western red winter wheat, exc seed (Terminated 2011-12)","British Columbia","The world","N/A",234630,1041,"Weight in metric tonne",1041000,666.414479427341,33320.723971367
"50661","1990-01-01","1001.90.30 - Canadian western red winter wheat, exc seed (Terminated 2011-12)","British Columbia","The world","N/A",285829,1593,"Weight in metric tonne",1593000,1019.78699877786,50989.3499388931
"52271","1988-01-01","1001.90.30 - Canadian western red winter wheat, exc seed (Terminated 2011-12)","British Columbia","The world","N/A",110852,526,"Weight in metric tonne",526000,336.728161555025,16836.4080777513
"5031","1989-01-01","1001.90.11 - Red spring wheat, exc seed, grade 1 (Terminated 1995-12)","British Columbia","The world","N/A",508506,1978,"Weight in metric tonne",1978000,700.277485408095,35013.8742704047
"5064","1989-01-01","1001.90.12 - Red spring wheat, exc seed, grade 1, 13.5% protein (Terminated 1989-12)","British Columbia","The world","N/A",3707865,15241,"Weight in metric tonne",15241000,5395.81858195388,269790.929097694
"5148","1989-01-01","1001.90.19 - Red spring wheat, exc seed, nes (Terminated 1995-12)","British Columbia","The world","N/A",6892488,28424,"Weight in metric tonne",28424000,10063.0370299493,503151.851497464
"5192","1989-01-01","1001.90.15 - Red spring wheat, exc seed, grade 3 (Terminated 1995-12)","British Columbia","The world","N/A",2702842,12269,"Weight in metric tonne",12269000,4343.63218830734,217181.609415367
"5259","1989-01-01","1001.90.13 - Red spring wheat, exc seed, grade 2 (Terminated 1995-12)","British Columbia","The world","N/A",552507,2317,"Weight in metric tonne",2317000,820.294708640321,41014.7354320161
"5261","1989-01-01","1001.90.14 - Red spring wheat, exc seed, grade 2, 13.5% protein (Terminated 1989-12)","British Columbia","The world","N/A",1901807,8170,"Weight in metric tonne",8170000,2892.45048320735,144622.524160367
"5065","1988-01-01","1001.90.19 - Red spring wheat, exc seed, nes (Terminated 1995-12)","British Columbia","The world","N/A",1758742,7543,"Weight in metric tonne",7543000,2670.47172519376,133523.586259688
"5189","1988-01-01","1001.90.12 - Red spring wheat, exc seed, grade 1, 13.5% protein (Terminated 1989-12)","British Columbia","The world","N/A",5089338,22075,"Weight in metric tonne",22075000,7815.28083436992,390764.041718496
"5190","1988-01-01","1001.90.13 - Red spring wheat, exc seed, grade 2 (Terminated 1995-12)","British Columbia","The world","N/A",1391085,6446,"Weight in metric tonne",6446000,2282.0974069467,114104.870347335
"5191","1988-01-01","1001.90.14 - Red spring wheat, exc seed, grade 2, 13.5% protein (Terminated 1989-12)","British Columbia","The world","N/A",4744774,21812,"Weight in metric tonne",21812000,7722.17012726055,386108.506363027
"5225","1988-01-01","1001.90.15 - Red spring wheat, exc seed, grade 3 (Terminated 1995-12)","British Columbia","The world","N/A",2116646,10434,"Weight in metric tonne",10434000,3693.98143718304,184699.071859152
"5260","1988-01-01","1001.90.11 - Red spring wheat, exc seed, grade 1 (Terminated 1995-12)","British Columbia","The world","N/A",359867,1585,"Weight in metric tonne",1585000,561.142474404363,28057.1237202182
"5114","1990-01-01","1001.90.11 - Red spring wheat, exc seed, grade 1 (Terminated 1995-12)","British Columbia","The world","N/A",13256208,69246,"Weight in metric tonne",69246000,24515.3765189934,1225768.82594967
"5224","1990-01-01","1001.90.13 - Red spring wheat, exc seed, grade 2 (Terminated 1995-12)","British Columbia","The world","N/A",4398459,22803,"Weight in metric tonne",22803000,8073.01693617836,403650.846808918
"5226","1990-01-01","1001.90.19 - Red spring wheat, exc seed, nes (Terminated 1995-12)","British Columbia","The world","N/A",90364,518,"Weight in metric tonne",518000,183.389149363697,9169.45746818486
"5262","1990-01-01","1001.90.15 - Red spring wheat, exc seed, grade 3 (Terminated 1995-12)","British Columbia","The world","N/A",4397831,23022,"Weight in metric tonne",23022000,8150.55018658502,407527.509329251
"4575","2017-01-01","1001.99.31 - Red spring wheat, o/t certified organic, grade 1, o/t seed for sowing","British Columbia","The world","N/A",4222273,12426,"Weight in metric tonne",12426000,4403.59749439687,220179.874719844
"4642","2017-01-01","1001.99.39 - Red spring wheat, o/t certified organic, nes, o/t seed for sowing","British Columbia","The world","N/A",124296,350,"Weight in metric tonne",350000,124.035017144609,6201.75085723043
"4708","2017-01-01","1001.99.33 - Red spring wheat, o/t certified organic, grade 3, o/t seed for sowing","British Columbia","The world","N/A",73847,246,"Weight in metric tonne",246000,87.1788977644963,4358.94488822482
"4857","2017-01-01","1001.99.32 - Red spring wheat, o/t certified organic, grade 2, o/t seed for sowing","British Columbia","The world","N/A",15271498,47082,"Weight in metric tonne",47082000,16685.1905062927,834259.525314637
"4576","2018-01-01","1001.99.31 - Red spring wheat, o/t certified organic, grade 1, o/t seed for sowing","British Columbia","The world","N/A",3716372,11047,"Weight in metric tonne",11047000,3914.89952684712,195744.976342356
"4578","2018-01-01","1001.99.33 - Red spring wheat, o/t certified organic, grade 3, o/t seed for sowing","British Columbia","The world","N/A",31631,89,"Weight in metric tonne",89000,31.5403329310576,1577.01664655288
"4799","2018-01-01","1001.99.32 - Red spring wheat, o/t certified organic, grade 2, o/t seed for sowing","British Columbia","The world","N/A",9873018,31042,"Weight in metric tonne",31042000,11000.842863437,550042.143171848
"4954","2018-01-01","1001.99.39 - Red spring wheat, o/t certified organic, nes, o/t seed for sowing","British Columbia","The world","N/A",115455,280,"Weight in metric tonne",280000,99.2280137156868,4961.40068578434
"4577","2021-01-01","1001.99.32 - Red spring wheat, o/t certified organic, grade 2, o/t seed for sowing","British Columbia","The world","N/A",12838438,35427,"Weight in metric tonne",35427000,12554.8244353773,627741.221768864
"4755","2021-01-01","1001.99.39 - Red spring wheat, o/t certified organic, nes, o/t seed for sowing","British Columbia","The world","N/A",342509,950,"Weight in metric tonne",950000,336.666475106795,16833.3237553397
"4798","2021-01-01","1001.99.31 - Red spring wheat, o/t certified organic, grade 1, o/t seed for sowing","British Columbia","The world","N/A",3234403,8353,"Weight in metric tonne",8353000,2960.1842805969,148009.214029845
"4800","2021-01-01","1001.99.33 - Red spring wheat, o/t certified organic, grade 3, o/t seed for sowing","British Columbia","The world","N/A",4624,12,"Weight in metric tonne",12000,4.25262915924372,212.631457962186
"4636","2015-01-01","1001.99.12 - Red spring wheat, grade 2, other than seed for sowing (Terminated 2016-12)","British Columbia","The world","N/A",12510952,40040,"Weight in metric tonne",40040000,14189.6059613432,709480.298067161
"4637","2015-01-01","1001.99.19 - Red spring wheat, nes, other than seed for sowing (Terminated 2016-12)","British Columbia","The world","N/A",78797,206,"Weight in metric tonne",206000,73.0034672336839,3650.17336168419
"4643","2019-01-01","1001.99.39 - Red spring wheat, o/t certified organic, nes, o/t seed for sowing","British Columbia","The world","N/A",315506,960,"Weight in metric tonne",960000,340.210332739498,17010.5166369749
"4855","2019-01-01","1001.99.31 - Red spring wheat, o/t certified organic, grade 1, o/t seed for sowing","British Columbia","The world","N/A",3829995,11677,"Weight in metric tonne",11677000,4138.16255770741,206908.127885371
"4858","2019-01-01","1001.99.32 - Red spring wheat, o/t certified organic, grade 2, o/t seed for sowing","British Columbia","The world","N/A",15327952,49115,"Weight in metric tonne",49115000,17405.6567630213,870282.838151064
"4953","2019-01-01","1001.99.33 - Red spring wheat, o/t certified organic, grade 3, o/t seed for sowing","British Columbia","The world","N/A",244420,770,"Weight in metric tonne",770000,272.877037718139,13643.8518859069
"4754","2020-01-01","1001.99.33 - Red spring wheat, o/t certified organic, grade 3, o/t seed for sowing","British Columbia","The world","N/A",200575,670,"Weight in metric tonne",670000,237.438461391108,11871.9230695554
"4856","2020-01-01","1001.99.31 - Red spring wheat, o/t certified organic, grade 1, o/t seed for sowing","British Columbia","The world","N/A",3830705,11093,"Weight in metric tonne",11093000,3931.20127195755,196560.063597878
"4901","2020-01-01","1001.99.39 - Red spring wheat, o/t certified organic, nes, o/t seed for sowing","British Columbia","The world","N/A",185796,522,"Weight in metric tonne",522000,184.989368427102,9249.46842135509
"4952","2020-01-01","1001.99.32 - Red spring wheat, o/t certified organic, grade 2, o/t seed for sowing","British Columbia","The world","N/A",15259210,49367,"Weight in metric tonne",49367000,17494.9619753654,874748.09876827
"4797","2016-01-01","1001.99.12 - Red spring wheat, grade 2, other than seed for sowing (Terminated 2016-12)","British Columbia","The world","N/A",13651143,47158,"Weight in metric tonne",47158000,16712.1238243013,835606.191215064
"4946","2016-01-01","1001.99.19 - Red spring wheat, nes, other than seed for sowing (Terminated 2016-12)","British Columbia","The world","N/A",133832,399,"Weight in metric tonne",399000,141.399919544854,7069.99597724269
"50311","1989-01-01","1001.90.11 - Red spring wheat, exc seed, grade 1 (Terminated 1995-12)","British Columbia","The world","N/A",508506,1978,"Weight in metric tonne",1978000,700.975039748673,35048.7519874337
"50641","1989-01-01","1001.90.12 - Red spring wheat, exc seed, grade 1, 13.5% protein (Terminated 1989-12)","British Columbia","The world","N/A",3707865,15241,"Weight in metric tonne",15241000,5401.1934180028,270059.67090014
"51481","1989-01-01","1001.90.19 - Red spring wheat, exc seed, nes (Terminated 1995-12)","British Columbia","The world","N/A",6892488,28424,"Weight in metric tonne",28424000,10073.0609351953,503653.046759765
"51921","1989-01-01","1001.90.15 - Red spring wheat, exc seed, grade 3 (Terminated 1995-12)","British Columbia","The world","N/A",2702842,12269,"Weight in metric tonne",12269000,4347.95892956344,217397.946478172
"52591","1989-01-01","1001.90.13 - Red spring wheat, exc seed, grade 2 (Terminated 1995-12)","British Columbia","The world","N/A",552507,2317,"Weight in metric tonne",2317000,821.111813497309,41055.5906748654
"52611","1989-01-01","1001.90.14 - Red spring wheat, exc seed, grade 2, 13.5% protein (Terminated 1989-12)","British Columbia","The world","N/A",1901807,8170,"Weight in metric tonne",8170000,2895.33168591843,144766.584295922
