"","REF_DATE","GEO","DGUID","Trade.flow.detail","Product","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS","Metric.Tonnes","Kilograms","Seeded.Area","Nitrogen.Applied"
"405",2010,"Quebec","2016A000224","Interprovincial exports","Wheat [MPG111A03]","Dollars",81,"thousands",3,"v113686079","6.18.6",3260,NA,NA,NA,0,24392.0688365133,24392068.8365133,8004.91863825118,840516.457016374
"406",2011,"Quebec","2016A000224","Interprovincial exports","Wheat [MPG111A03]","Dollars",81,"thousands",3,"v113686079","6.18.6",5185,NA,NA,NA,0,24914.7085675845,24914708.5675845,8176.43703434883,858525.888606627
"407",2012,"Quebec","2016A000224","Interprovincial exports","Wheat [MPG111A03]","Dollars",81,"thousands",3,"v113686079","6.18.6",5113,NA,NA,NA,0,18604.9050287461,18604905.0287461,6105.70394933305,641098.91467997
"408",2013,"Quebec","2016A000224","Interprovincial exports","Wheat [MPG111A03]","Dollars",81,"thousands",3,"v113686079","6.18.6",12511,NA,NA,NA,0,45986.1795192237,45986179.5192237,15091.611457916,1584619.20308118
"409",2014,"Quebec","2016A000224","Interprovincial exports","Wheat [MPG111A03]","Dollars",81,"thousands",3,"v113686079","6.18.6",5724,NA,NA,NA,0,22787.5313507703,22787531.3507703,7478.34616457197,785226.347280057
"410",2015,"Quebec","2016A000224","Interprovincial exports","Wheat [MPG111A03]","Dollars",81,"thousands",3,"v113686079","6.18.6",5127,NA,NA,NA,0,19772.4643270343,19772464.3270343,6488.87018466854,681331.369390197
"411",2016,"Quebec","2016A000224","Interprovincial exports","Wheat [MPG111A03]","Dollars",81,"thousands",3,"v113686079","6.18.6",7625,NA,NA,NA,0,32857.8815823494,32857881.5823494,10783.2045922349,1132236.48218466
"412",2017,"Quebec","2016A000224","Interprovincial exports","Wheat [MPG111A03]","Dollars",81,"thousands",3,"v113686079","6.18.6",5619,NA,NA,NA,0,23560.7362992159,23560736.2992159,7732.09432937441,811869.904584313
"849",2010,"Saskatchewan","2016A000247","Interprovincial exports","Canola (including rapeseed) [MPG111A01]","Dollars",81,"thousands",3,"v113703587","9.18.4",198958,NA,NA,NA,0,476477.631957084,476477631.957084,309395.629813659,23204672.2360244
"850",2011,"Saskatchewan","2016A000247","Interprovincial exports","Canola (including rapeseed) [MPG111A01]","Dollars",81,"thousands",3,"v113703587","9.18.4",549914,NA,NA,NA,0,1024449.03966169,1024449039.66169,665214.974596491,49891123.0947368
"851",2012,"Saskatchewan","2016A000247","Interprovincial exports","Canola (including rapeseed) [MPG111A01]","Dollars",81,"thousands",3,"v113703587","9.18.4",204579,NA,NA,NA,0,357674.353550011,357674353.550011,232251.997707138,17418899.8280353
"852",2013,"Saskatchewan","2016A000247","Interprovincial exports","Canola (including rapeseed) [MPG111A01]","Dollars",81,"thousands",3,"v113703587","9.18.4",154201,NA,NA,NA,0,265598.19490854,265598194.90854,172463.333595689,12934750.0196767
"853",2014,"Saskatchewan","2016A000247","Interprovincial exports","Canola (including rapeseed) [MPG111A01]","Dollars",81,"thousands",3,"v113703587","9.18.4",368570,NA,NA,NA,0,819773.131672598,819773131.672598,532310.873306648,39923315.4979986
"854",2015,"Saskatchewan","2016A000247","Interprovincial exports","Canola (including rapeseed) [MPG111A01]","Dollars",81,"thousands",3,"v113703587","9.18.4",382637,NA,NA,NA,0,825948.151186133,825948151.186133,536320.555867516,40224041.6900637
"855",2016,"Saskatchewan","2016A000247","Interprovincial exports","Canola (including rapeseed) [MPG111A01]","Dollars",81,"thousands",3,"v113703587","9.18.4",457350,NA,NA,NA,0,962477.376993981,962477376.993981,624974.341425691,46873075.6069268
"856",2017,"Saskatchewan","2016A000247","Interprovincial exports","Canola (including rapeseed) [MPG111A01]","Dollars",81,"thousands",3,"v113703587","9.18.4",547061,NA,NA,NA,0,1091698.42948654,1091698429.48654,708882.64317934,53166198.2384505
"881",2010,"Saskatchewan","2016A000247","Interprovincial exports","Fresh potatoes [MPG111A05]","Dollars",81,"thousands",3,"v113703591","9.18.8",11657,NA,NA,NA,0,26943.3563142727,26943356.3142727,931.763590750509,88517.5411212983
"882",2011,"Saskatchewan","2016A000247","Interprovincial exports","Fresh potatoes [MPG111A05]","Dollars",81,"thousands",3,"v113703591","9.18.8",18908,NA,NA,NA,0,39780.5395225631,39780539.5225631,1252.87245057656,119022.882804773
"883",2012,"Saskatchewan","2016A000247","Interprovincial exports","Fresh potatoes [MPG111A05]","Dollars",81,"thousands",3,"v113703591","9.18.8",12576,NA,NA,NA,0,28336.8538088733,28336853.8088733,999.553036915903,94957.5385070108
"884",2013,"Saskatchewan","2016A000247","Interprovincial exports","Fresh potatoes [MPG111A05]","Dollars",81,"thousands",3,"v113703591","9.18.8",4955,NA,NA,NA,0,14400.1404267983,14400140.4267983,461.772701716688,43868.4066630853
"885",2014,"Saskatchewan","2016A000247","Interprovincial exports","Fresh potatoes [MPG111A05]","Dollars",81,"thousands",3,"v113703591","9.18.8",4300,NA,NA,NA,0,12139.8893047421,12139889.3047421,436.961188862813,41511.3129419673
"886",2015,"Saskatchewan","2016A000247","Interprovincial exports","Fresh potatoes [MPG111A05]","Dollars",81,"thousands",3,"v113703591","9.18.8",4862,NA,NA,NA,0,13101.1970342429,13101197.0342429,462.131095115101,43902.4540359346
"887",2016,"Saskatchewan","2016A000247","Interprovincial exports","Fresh potatoes [MPG111A05]","Dollars",81,"thousands",3,"v113703591","9.18.8",7183,NA,NA,NA,0,18733.1476828206,18733147.6828206,660.792294855755,62775.2680112967
"888",2017,"Saskatchewan","2016A000247","Interprovincial exports","Fresh potatoes [MPG111A05]","Dollars",81,"thousands",3,"v113703591","9.18.8",4604,NA,NA,NA,0,11679.1049457195,11679104.9457195,411.968276213429,39136.9862402758
"873",2010,"Saskatchewan","2016A000247","Interprovincial exports","Grains (except wheat) [MPG111A04]","Dollars",81,"thousands",3,"v113703590","9.18.7",2631,NA,NA,NA,0,17853.023003325,17853023.003325,NA,NA
"874",2011,"Saskatchewan","2016A000247","Interprovincial exports","Grains (except wheat) [MPG111A04]","Dollars",81,"thousands",3,"v113703590","9.18.7",30633,NA,NA,NA,0,145049.481509541,145049481.509541,NA,NA
"875",2012,"Saskatchewan","2016A000247","Interprovincial exports","Grains (except wheat) [MPG111A04]","Dollars",81,"thousands",3,"v113703590","9.18.7",46721,NA,NA,NA,0,198314.869052167,198314869.052167,NA,NA
"876",2013,"Saskatchewan","2016A000247","Interprovincial exports","Grains (except wheat) [MPG111A04]","Dollars",81,"thousands",3,"v113703590","9.18.7",17794,NA,NA,NA,0,73678.108566933,73678108.5669331,NA,NA
"877",2014,"Saskatchewan","2016A000247","Interprovincial exports","Grains (except wheat) [MPG111A04]","Dollars",81,"thousands",3,"v113703590","9.18.7",4532,NA,NA,NA,0,21411.6980062364,21411698.0062364,NA,NA
"878",2015,"Saskatchewan","2016A000247","Interprovincial exports","Grains (except wheat) [MPG111A04]","Dollars",81,"thousands",3,"v113703590","9.18.7",3022,NA,NA,NA,0,15110,15110000,NA,NA
"879",2016,"Saskatchewan","2016A000247","Interprovincial exports","Grains (except wheat) [MPG111A04]","Dollars",81,"thousands",3,"v113703590","9.18.7",4804,NA,NA,NA,0,25829.3456637454,25829345.6637454,NA,NA
"880",2017,"Saskatchewan","2016A000247","Interprovincial exports","Grains (except wheat) [MPG111A04]","Dollars",81,"thousands",3,"v113703590","9.18.7",5690,NA,NA,NA,0,39502.9158567065,39502915.8567065,NA,NA
"857",2010,"Saskatchewan","2016A000247","Interprovincial exports","Oilseeds (except canola) [MPG111A02]","Dollars",81,"thousands",3,"v113703588","9.18.5",8266,NA,NA,NA,0,19370.5621821761,19370562.1821761,15648.3657723743,782418.288618715
"858",2011,"Saskatchewan","2016A000247","Interprovincial exports","Oilseeds (except canola) [MPG111A02]","Dollars",81,"thousands",3,"v113703588","9.18.5",17120,NA,NA,NA,0,30755.4118386778,30755411.8386778,24845.5325873033,1242276.62936517
"859",2012,"Saskatchewan","2016A000247","Interprovincial exports","Oilseeds (except canola) [MPG111A02]","Dollars",81,"thousands",3,"v113703588","9.18.5",36476,NA,NA,NA,0,67134.154197265,67134154.197265,54233.83125475,2711691.5627375
"860",2013,"Saskatchewan","2016A000247","Interprovincial exports","Oilseeds (except canola) [MPG111A02]","Dollars",81,"thousands",3,"v113703588","9.18.5",42619,NA,NA,NA,0,73045.2815959963,73045281.5959963,59009.0919205228,2950454.59602614
"861",2014,"Saskatchewan","2016A000247","Interprovincial exports","Oilseeds (except canola) [MPG111A02]","Dollars",81,"thousands",3,"v113703588","9.18.5",42786,NA,NA,NA,0,82401.2017564132,82401201.7564132,66567.2030083904,3328360.15041952
"862",2015,"Saskatchewan","2016A000247","Interprovincial exports","Oilseeds (except canola) [MPG111A02]","Dollars",81,"thousands",3,"v113703588","9.18.5",10511,NA,NA,NA,0,20194.0441882805,20194044.1882805,16313.6096366101,815680.481830504
"863",2016,"Saskatchewan","2016A000247","Interprovincial exports","Oilseeds (except canola) [MPG111A02]","Dollars",81,"thousands",3,"v113703588","9.18.5",201,NA,NA,NA,0,442.341549295775,442341.549295775,357.34235767655,17867.1178838275
"864",2017,"Saskatchewan","2016A000247","Interprovincial exports","Oilseeds (except canola) [MPG111A02]","Dollars",81,"thousands",3,"v113703588","9.18.5",25567,NA,NA,NA,0,54496.4297133113,54496429.7133113,44024.5387522656,2201226.93761328
"865",2010,"Saskatchewan","2016A000247","Interprovincial exports","Wheat [MPG111A03]","Dollars",81,"thousands",3,"v113703589","9.18.6",248749,NA,NA,NA,0,1043988.28210251,1043988282.10251,472514.237945329,16537998.3280865
"866",2011,"Saskatchewan","2016A000247","Interprovincial exports","Wheat [MPG111A03]","Dollars",81,"thousands",3,"v113703589","9.18.6",276104,NA,NA,NA,0,1158795.97763863,1158795977.63863,524476.766353462,18356686.8223712
"867",2012,"Saskatchewan","2016A000247","Interprovincial exports","Wheat [MPG111A03]","Dollars",81,"thousands",3,"v113703589","9.18.6",204948,NA,NA,NA,0,733476.487008804,733476487.008804,331975.070267841,11619127.4593744
"868",2013,"Saskatchewan","2016A000247","Interprovincial exports","Wheat [MPG111A03]","Dollars",81,"thousands",3,"v113703589","9.18.6",240249,NA,NA,NA,0,920988.269569884,920988269.569884,416843.826518804,14589533.9281581
"869",2014,"Saskatchewan","2016A000247","Interprovincial exports","Wheat [MPG111A03]","Dollars",81,"thousands",3,"v113703589","9.18.6",117118,NA,NA,NA,0,587735.23360265,587735233.60265,266011.86122519,9310415.14288164
"870",2015,"Saskatchewan","2016A000247","Interprovincial exports","Wheat [MPG111A03]","Dollars",81,"thousands",3,"v113703589","9.18.6",122651,NA,NA,NA,0,581642.718262437,581642718.262437,263254.358777602,9213902.55721605
"871",2016,"Saskatchewan","2016A000247","Interprovincial exports","Wheat [MPG111A03]","Dollars",81,"thousands",3,"v113703589","9.18.6",134059,NA,NA,NA,0,609359.090909091,609359090.909091,275798.925535925,9652962.39375739
"872",2017,"Saskatchewan","2016A000247","Interprovincial exports","Wheat [MPG111A03]","Dollars",81,"thousands",3,"v113703589","9.18.6",10695,NA,NA,NA,0,46506.0660086098,46506066.0086098,21048.874510007,736710.607850246
